name,cfp-Bplaces,cfp-Btransitions,cfp-Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,mcc-Aplaces,mcc-Atransitions,mcc-Aarcs,mcc-unfoldingtime,size_ratio,unfolding_ratio
Sudoku-COL-AN02,4.0,1.0,4.0,20.0,8.0,32.0,7.328125000000001e-05,6.587499999999999e-05,20,8,32,0.012000000000000002,1.0,0.011596354166666666
Sudoku-COL-BN01,5.0,1.0,5.0,5.0,1.0,5.0,3.509375000000001e-05,0.0001155625,5,1,5,0.012333333333333335,1.0,0.012215371621621621
LamportFastMutEx-COL-3,18.0,17.0,68.0,71.0,114.0,480.0,0.000541625,0.001067125,100,156,664,0.126,0.72265625,0.012767857142857142
Sudoku-COL-AN04,4.0,1.0,4.0,112.0,64.0,256.0,0.00035959375,6.221874999999998e-05,112,64,256,0.030000000000000002,1.0,0.014060416666666666
Referendum-COL-0020,4.0,3.0,6.0,61.0,41.0,101.0,0.00013228125000000002,2.584375e-05,61,41,101,0.011000000000000001,1.0,0.014374999999999999
CSRepetitions-COL-05,6.0,5.0,15.0,206.0,325.0,1175.0,0.00105828125,6.346875e-05,206,325,1175,0.07233333333333333,1.0,0.01550806451612903
BridgeAndVehicles-COL-V80P50N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.014351125000000003,0.01987534375,198,3728,28830,2.1666666666666665,1.0,0.015796831730769234
BridgeAndVehicles-COL-V80P20N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.014482156249999998,0.019850625000000004,198,3728,28830,2.156333333333333,1.0,0.015921833938784977
SharedMemory-COL-000010,6.0,5.0,16.0,141.0,220.0,840.0,0.0007678749999999999,7.453125e-05,141,220,840,0.05033333333333334,1.0,0.016736548013245027
BridgeAndVehicles-COL-V50P20N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.0215975625,0.01570203125,168,5408,42330,2.1246666666666667,1.0,0.017555503804518355
BridgeAndVehicles-COL-V50P50N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.0215180625,0.0162796875,168,5408,42330,2.092333333333333,1.0,0.018064879719611286
DatabaseWithMutex-COL-10,11.0,8.0,22.0,830.0,800.0,3800.0,0.00379815625,0.00019925,830,800,3800,0.19400000000000003,1.0,0.0206051868556701
Sudoku-COL-BN04,5.0,1.0,5.0,128.0,64.0,320.0,0.0006158437500000001,0.0004451562499999999,128,64,320,0.04700000000000001,1.0,0.022574468085106377
BridgeAndVehicles-COL-V80P20N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.00825796875,0.019397625,188,2108,15950,1.157,1.0,0.023902846802074332
BridgeAndVehicles-COL-V80P50N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.0082304375,0.019066468750000003,188,2108,15950,1.1283333333333332,1.0,0.024192235967503698
BridgeAndVehicles-COL-V50P50N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.009095656249999999,0.013267437500000001,138,2348,18090,0.896,1.0,0.024958809988839287
BridgeAndVehicles-COL-V50P20N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.009178000000000002,0.013316906250000003,138,2348,18090,0.867,1.0,0.025945681949250295
AirplaneLD-COL-0500,20.0,15.0,56.0,3519.0,4008.0,15278.0,0.012312218750000001,0.00015437500000000005,3519,4008,15278,0.45766666666666667,1.0,0.02723946194464676
Sudoku-COL-AN01,4.0,1.0,4.0,4.0,1.0,4.0,2.8031249999999994e-05,6.612499999999998e-05,4,1,4,0.0033333333333333335,1.0,0.02824687499999999
NeoElection-COL-8,18.0,22.0,98.0,823.0,1280.0,7712.0,0.009072843749999998,0.0020939687500000003,10062,22428,130167,0.38033333333333336,0.06472760849492151,0.02936059377738825
BridgeAndVehicles-COL-V10P10N10,15.0,11.0,56.0,48.0,288.0,2090.0,0.0011921562499999996,0.0037215,48,288,2090,0.15400000000000003,1.0,0.03190685876623376
BridgeAndVehicles-COL-V20P10N20,15.0,11.0,56.0,78.0,968.0,7350.0,0.0038714687500000003,0.006736343749999998,78,968,7350,0.323,1.0,0.032841524767801854
TokenRing-COL-005,1.0,2.0,4.0,36.0,156.0,624.0,0.0006624687500000001,0.00032721875000000004,36,156,624,0.030000000000000002,1.0,0.032989583333333336
Sudoku-COL-AN03,4.0,1.0,4.0,54.0,27.0,108.0,0.00017162499999999998,6.103124999999999e-05,54,27,108,0.007000000000000002,1.0,0.03323660714285713
Sudoku-COL-BN16,5.0,1.0,5.0,5120.0,4096.0,20480.0,0.47285271875,0.00866334375,5120,4096,20480,13.995,1.0,0.03440629242586638
BridgeAndVehicles-COL-V20P10N50,15.0,11.0,56.0,108.0,2228.0,17190.0,0.008651500000000001,0.0091296875,108,2228,17190,0.5126666666666667,1.0,0.03468372074122237
BridgeAndVehicles-COL-V20P10N10,15.0,11.0,56.0,68.0,548.0,4070.0,0.0025767187499999996,0.005901812500000001,68,548,4070,0.2403333333333333,1.0,0.03527821601941748
Referendum-COL-0100,4.0,3.0,6.0,301.0,201.0,501.0,0.0005531875,3.040625e-05,301,201,501,0.016333333333333335,1.0,0.035730229591836735
BridgeAndVehicles-COL-V20P20N20,15.0,11.0,56.0,78.0,968.0,7350.0,0.0038437812499999995,0.006686781250000001,78,968,7350,0.291,1.0,0.036187500000000004
CSRepetitions-COL-07,6.0,5.0,15.0,498.0,833.0,3087.0,0.0026555624999999995,7.006249999999999e-05,498,833,3087,0.07366666666666667,1.0,0.03699943438914026
NeoElection-COL-2,18.0,22.0,98.0,43.0,23.0,103.0,0.00032596875000000003,0.0012479062499999999,438,375,2106,0.041666666666666664,0.08118081180811808,0.037773
NeoElection-COL-7,18.0,22.0,98.0,595.0,868.0,5152.0,0.006357843750000001,0.00203478125,7128,14240,82736,0.21933333333333335,0.06846686634219394,0.03826424772036474
BridgeAndVehicles-COL-V50P20N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.005164000000000002,0.01248565625,128,1328,10010,0.45233333333333325,1.0,0.03901913688282978
NeoElection-COL-6,18.0,22.0,98.0,415.0,558.0,3246.0,0.00403909375,0.0017773750000000003,4830,8533,49616,0.14833333333333334,0.07281299109481404,0.03921214887640449
SafeBus-COL-03,20.0,14.0,68.0,60.0,97.0,568.0,0.0005082499999999999,0.0005190937500000001,60,97,568,0.026,1.0,0.03951322115384616
BridgeAndVehicles-COL-V50P50N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.00513171875,0.012451531249999996,128,1328,10010,0.43999999999999995,1.0,0.03996193181818181
Sudoku-COL-AN05,4.0,1.0,4.0,200.0,125.0,500.0,0.0006691874999999998,6.70625e-05,200,125,500,0.018000000000000002,1.0,0.04090277777777776
NeoElection-COL-5,18.0,22.0,98.0,277.0,335.0,1895.0,0.00247065625,0.00151165625,3090,4746,27594,0.09166666666666667,0.0781010719754977,0.04344340909090908
BridgeAndVehicles-COL-V20P20N50,15.0,11.0,56.0,108.0,2228.0,17190.0,0.00862265625,0.00912128125,108,2228,17190,0.39866666666666667,1.0,0.04450820443143813
Sudoku-COL-BN09,5.0,1.0,5.0,1053.0,729.0,3645.0,0.02088653125,0.0023268437499999995,1053,729,3645,0.519,1.0,0.04472711946050096
DotAndBoxes-COL-2,8.0,8.0,44.0,54.0,64.0,576.0,0.0006908124999999998,0.002399,66,164,1616,0.06133333333333333,0.5130434782608696,0.0503773777173913
LamportFastMutEx-COL-2,18.0,17.0,68.0,44.0,62.0,256.0,0.0003421875,0.00068484375,69,96,402,0.01966666666666667,0.6424242424242425,0.052221927966101686
SafeBus-COL-80,20.0,14.0,68.0,13766.0,550801.0,4308564.0,8.409946562499997,0.00803834375,13766,550801,4308564,161.049,1.0,0.05226971236238658
AirplaneLD-COL-1000,20.0,15.0,56.0,7019.0,8008.0,30528.0,0.026460687499999996,0.00016009375,7019,8008,30528,0.4843333333333333,1.0,0.05496376032346868
NeoElection-COL-3,18.0,22.0,98.0,102.0,90.0,462.0,0.0008257499999999998,0.0017048125000000002,972,1048,6032,0.046000000000000006,0.09504950495049505,0.05501222826086955
BridgeAndVehicles-COL-V20P20N10,15.0,11.0,56.0,68.0,548.0,4070.0,0.00222828125,0.005906031249999999,68,548,4070,0.14666666666666664,1.0,0.0554612215909091
Philosophers-COL-000020,5.0,5.0,15.0,100.0,100.0,320.0,0.00031900000000000006,6.98125e-05,100,100,320,0.006666666666666667,1.0,0.058321875
SafeBus-COL-50,20.0,14.0,68.0,5606.0,140251.0,1083354.0,1.5381015625000003,0.005137812499999999,5606,140251,1083354,25.11866666666667,1.0,0.06143794953288391
Referendum-COL-0200,4.0,3.0,6.0,601.0,401.0,1001.0,0.0010608125000000003,3.159375000000001e-05,601,401,1001,0.017333333333333336,1.0,0.0630234375
NeoElection-COL-4,18.0,22.0,98.0,175.0,185.0,1007.0,0.001457,0.0017460937499999994,1830,2390,13865,0.046000000000000006,0.08530805687203792,0.06963247282608694
Philosophers-COL-000005,5.0,5.0,15.0,25.0,25.0,80.0,0.000102375,6.546874999999998e-05,25,25,80,0.0023333333333333335,1.0,0.07193303571428569
SharedMemory-COL-000020,6.0,5.0,16.0,481.0,840.0,3280.0,0.0027434062499999993,8.253125e-05,481,840,3280,0.03366666666666667,1.0,0.08393873762376235
Peterson-COL-4,11.0,14.0,42.0,500.0,730.0,2280.0,0.0028897499999999995,0.0016968749999999998,500,730,2280,0.054,1.0,0.0849375
Philosophers-COL-000010,5.0,5.0,15.0,50.0,50.0,160.0,0.00016965625000000002,6.296875000000001e-05,50,50,160,0.0026666666666666666,1.0,0.08723437500000002
SafeBus-COL-15,20.0,14.0,68.0,636.0,4801.0,34684.0,0.027268374999999997,0.0017268125,636,4801,34684,0.33066666666666666,1.0,0.08768705897177419
DatabaseWithMutex-COL-20,11.0,8.0,22.0,3260.0,3200.0,23200.0,0.01992803125,0.00024596874999999993,3260,3200,23200,0.22533333333333336,1.0,0.08952958579881655
SafeBus-COL-20,20.0,14.0,68.0,1046.0,10501.0,77544.0,0.0684133125,0.002280875,1046,10501,77544,0.7696666666666666,1.0,0.09185039519272414
QuasiCertifProtocol-COL-02,30.0,26.0,77.0,86.0,56.0,223.0,0.00029406249999999994,0.0002938124999999999,86,56,223,0.006333333333333333,1.0,0.09282236842105261
FamilyReunion-COL-L00020M0002C001P001G001,104.0,66.0,198.0,3271.0,2753.0,8446.0,0.00997640625,0.0005941562500000001,3292,2753,8446,0.11166666666666665,0.9965260545905708,0.09466175373134329
CSRepetitions-COL-10,6.0,5.0,15.0,1311.0,2300.0,8700.0,0.00732871875,7.681249999999999e-05,1311,2300,8700,0.077,1.0,0.09617573051948052
LamportFastMutEx-COL-7,18.0,17.0,68.0,219.0,462.0,2016.0,0.0017291875000000003,0.0016074375,264,536,2352,0.03266666666666667,0.85125,0.10214158163265305
PhilosophersDyn-COL-03,8.0,7.0,33.0,30.0,84.0,564.0,0.0004782812499999999,0.00020365625,30,84,564,0.006666666666666667,1.0,0.10229062499999998
PermAdmissibility-COL-20,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022097500000000008,0.0014884062500000004,208,1024,5984,0.035333333333333335,0.6168831168831169,0.1046647995283019
SharedMemory-COL-000005,6.0,5.0,16.0,46.0,60.0,220.0,0.000241125,8.184374999999998e-05,46,60,220,0.0030000000000000005,1.0,0.10765624999999997
Philosophers-COL-000050,5.0,5.0,15.0,250.0,250.0,800.0,0.0007226874999999999,7.15625e-05,250,250,800,0.007333333333333333,1.0,0.10830681818181817
PermAdmissibility-COL-01,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022023437500000003,0.00108909375,208,1024,5984,0.030333333333333337,0.6168831168831169,0.10850892857142856
AirplaneLD-COL-2000,20.0,15.0,56.0,14019.0,16008.0,61028.0,0.05859581249999999,0.00016068749999999997,14019,16008,61028,0.5256666666666666,1.0,0.11177520608750792
Philosophers-COL-000100,5.0,5.0,15.0,500.0,500.0,1600.0,0.0014042500000000003,7.015625e-05,500,500,1600,0.012666666666666668,1.0,0.11640049342105263
QuasiCertifProtocol-COL-06,30.0,26.0,77.0,270.0,116.0,659.0,0.0006852187499999998,0.0006719375,270,116,659,0.010666666666666666,1.0,0.12723339843749998
QuasiCertifProtocol-COL-22,30.0,26.0,77.0,1966.0,356.0,4323.0,0.00415340625,0.00251253125,1966,356,4323,0.051333333333333335,1.0,0.12985592532467533
TokenRing-COL-010,1.0,2.0,4.0,121.0,1111.0,4444.0,0.0041966875,0.00032171875,121,1111,4444,0.034666666666666665,1.0,0.1303386418269231
QuasiCertifProtocol-COL-10,30.0,26.0,77.0,550.0,176.0,1287.0,0.00126746875,0.0010100625,550,176,1287,0.017,1.0,0.13397242647058824
Sudoku-COL-AN08,4.0,1.0,4.0,704.0,512.0,2048.0,0.00249846875,7.325e-05,704,512,2048,0.01833333333333333,1.0,0.1402755681818182
Sudoku-COL-AN09,4.0,1.0,4.0,972.0,729.0,2916.0,0.00353203125,6.98125e-05,972,729,2916,0.025000000000000005,1.0,0.14407374999999997
PolyORBLF-COL-S02J04T06,81.0,65.0,254.0,476.0,920.0,4242.0,0.0037755625000000003,0.0018323749999999998,476,920,4242,0.035,1.0,0.1602267857142857
DotAndBoxes-COL-3,8.0,8.0,44.0,132.0,1076.0,11984.0,0.009663093749999997,0.006445468750000001,136,1096,12064,0.09799999999999999,0.9805194805194806,0.1643730867346939
PolyORBLF-COL-S02J06T06,81.0,65.0,254.0,536.0,1064.0,4866.0,0.004297718750000001,0.0018276562500000003,536,1064,4866,0.037,1.0,0.16555067567567572
DotAndBoxes-COL-4,8.0,8.0,44.0,230.0,3926.0,45080.0,0.03554365625,0.0091299375,234,3956,45200,0.26633333333333337,0.9918854415274463,0.16773564612015016
SafeBus-COL-10,20.0,14.0,68.0,326.0,1651.0,11474.0,0.00834040625,0.0012518124999999999,326,1651,11474,0.056999999999999995,1.0,0.1682845394736842
DotAndBoxes-COL-5,8.0,8.0,44.0,356.0,10432.0,121600.0,0.0937808125,0.012176156249999997,360,10472,121760,0.617,0.9959379615952733,0.17172928484602917
Referendum-COL-0500,4.0,3.0,6.0,1501.0,1001.0,2501.0,0.00261659375,3.1843750000000005e-05,1501,1001,2501,0.015333333333333332,1.0,0.17272418478260873
LamportFastMutEx-COL-8,18.0,17.0,68.0,266.0,584.0,2560.0,0.0021630625,0.0016483437500000003,315,666,2934,0.022000000000000002,0.8664627930682977,0.17324573863636364
PolyORBLF-COL-S02J04T08,81.0,65.0,254.0,614.0,1242.0,5732.0,0.004930218749999998,0.0018576250000000001,614,1242,5732,0.037333333333333336,1.0,0.18181724330357135
Sudoku-COL-AN13,4.0,1.0,4.0,2704.0,2197.0,8788.0,0.01048871875,6.031249999999999e-05,2704,2197,8788,0.05766666666666667,1.0,0.18293117774566472
LamportFastMutEx-COL-4,18.0,17.0,68.0,102.0,180.0,768.0,0.0007940000000000001,0.0014653124999999998,135,230,990,0.012333333333333335,0.7726027397260274,0.18318749999999998
PolyORBLF-COL-S02J06T08,81.0,65.0,254.0,690.0,1434.0,6564.0,0.005534218749999999,0.0018234062500000002,690,1434,6564,0.03966666666666666,1.0,0.18548634453781512
DrinkVendingMachine-COL-10,6.0,7.0,28.0,120.0,111160.0,1026520.0,0.5530523125,0.00021424999999999995,120,111160,1026520,2.9776666666666665,1.0,0.18580540551886263
PermAdmissibility-COL-50,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022141249999999995,0.00142284375,208,1024,5984,0.019333333333333334,0.6168831168831169,0.18811907327586203
QuasiCertifProtocol-COL-32,30.0,26.0,77.0,3806.0,506.0,8173.0,0.007966,0.00461653125,3806,506,8173,0.062,1.0,0.20294405241935484
QuasiCertifProtocol-COL-18,30.0,26.0,77.0,1398.0,296.0,3119.0,0.003021125000000001,0.0019404687500000001,1398,296,3119,0.024000000000000004,1.0,0.20673307291666665
PolyORBNT-COL-S05J40,48.0,38.0,140.0,629.0,1590.0,10704.0,0.0080789375,0.00052353125,669,1630,10784,0.041,0.9652022618529795,0.20981631097560974
TokenRing-COL-015,1.0,2.0,4.0,256.0,3616.0,14464.0,0.013365374999999999,0.00033446875,256,3616,14464,0.06399999999999999,1.0,0.21406005859375002
QuasiCertifProtocol-COL-28,30.0,26.0,77.0,2998.0,446.0,6489.0,0.006349000000000001,0.003643812500000001,2998,446,6489,0.043666666666666666,1.0,0.22884303435114509
PolyORBLF-COL-S04J04T08,81.0,65.0,254.0,712.0,4012.0,27744.0,0.020579,0.0018310625000000002,712,4012,27744,0.09733333333333333,1.0,0.23024036815068497
PolyORBLF-COL-S02J06T10,81.0,65.0,254.0,844.0,1812.0,8302.0,0.007035062500000001,0.0018337187500000007,844,1812,8302,0.03833333333333333,1.0,0.2313595108695653
SafeBus-COL-06,20.0,14.0,68.0,150.0,463.0,3022.0,0.0022234687499999998,0.0008660625000000001,150,463,3022,0.013333333333333334,1.0,0.23171484374999998
AirplaneLD-COL-4000,20.0,15.0,56.0,28019.0,32008.0,122028.0,0.14702825,0.000155625,28019,32008,122028,0.6166666666666666,1.0,0.23867655405405408
PolyORBNT-COL-S05J30,48.0,38.0,140.0,489.0,1400.0,9764.0,0.007201843750000002,0.000516875,519,1430,9824,0.03133333333333333,0.9692149820420729,0.2463420877659575
PolyORBNT-COL-S05J60,48.0,38.0,140.0,909.0,1970.0,12584.0,0.009845156249999999,0.00051978125,969,2030,12704,0.04133333333333333,0.9599866622207403,0.25076461693548385
PermAdmissibility-COL-05,40.0,16.0,83.0,168.0,592.0,3456.0,0.00220184375,0.0014760937500000002,208,1024,5984,0.014666666666666668,0.6168831168831169,0.25076846590909085
PolyORBLF-COL-S02J04T10,81.0,65.0,254.0,752.0,1572.0,7262.0,0.0061078437499999996,0.0018360625000000002,752,1572,7262,0.03133333333333333,1.0,0.25352892287234047
Peterson-COL-2,11.0,14.0,42.0,108.0,138.0,432.0,0.0006859999999999999,0.0013531875000000002,108,138,432,0.008,1.0,0.2548984375
DrinkVendingMachine-COL-16,6.0,7.0,28.0,192.0,1118560.0,10642624.0,6.442715937500001,0.00021774999999999998,192,1118560,10642624,25.116666666666664,1.0,0.2565202529860651
Peterson-COL-3,11.0,14.0,42.0,256.0,356.0,1112.0,0.0014731562499999999,0.0014374062499999997,256,356,1112,0.011333333333333334,1.0,0.25681433823529404
PermAdmissibility-COL-02,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022161875000000003,0.0008708124999999998,208,1024,5984,0.012000000000000002,0.6168831168831169,0.25725
Peterson-COL-5,11.0,14.0,42.0,864.0,1302.0,4068.0,0.004926562500000001,0.0021322187500000004,864,1302,4068,0.02733333333333333,1.0,0.2582480945121952
DrinkVendingMachine-COL-24,6.0,7.0,28.0,288.0,8308944.0,80375328.0,44.028228125000005,0.00020240625000000003,288,8308944,80375328,160.07433333333333,1.0,0.2750499072175844
PolyORBNT-COL-S05J20,48.0,38.0,140.0,349.0,1210.0,8824.0,0.00644821875,0.0005163437500000001,369,1230,8864,0.025000000000000005,0.9749843652282677,0.27858249999999996
PermAdmissibility-COL-10,40.0,16.0,83.0,168.0,592.0,3456.0,0.00220990625,0.0014289687499999995,208,1024,5984,0.013,0.6168831168831169,0.2799134615384615
Sudoku-COL-AN07,4.0,1.0,4.0,490.0,343.0,1372.0,0.00171978125,7.159374999999998e-05,490,343,1372,0.006333333333333333,1.0,0.28284868421052634
LamportFastMutEx-COL-5,18.0,17.0,68.0,137.0,260.0,1120.0,0.0011078124999999999,0.0015699375000000002,174,318,1380,0.009333333333333334,0.806910569105691,0.2869017857142857
Sudoku-COL-AN14,4.0,1.0,4.0,3332.0,2744.0,10976.0,0.013013187499999997,6.659375e-05,3332,2744,10976,0.045000000000000005,1.0,0.29066180555555543
PolyORBLF-COL-S04J04T06,81.0,65.0,254.0,554.0,2998.0,20754.0,0.015328625000000004,0.0018287499999999999,554,2998,20754,0.05566666666666666,1.0,0.30821631736526955
LamportFastMutEx-COL-6,18.0,17.0,68.0,176.0,354.0,1536.0,0.00140909375,0.0015805312499999995,217,420,1834,0.009666666666666667,0.8320251177394035,0.30927155172413784
PolyORBNT-COL-S05J80,48.0,38.0,140.0,1189.0,2350.0,14464.0,0.011372593750000002,0.00052334375,1269,2430,14624,0.038,0.9567450662341174,0.3130509868421053
DatabaseWithMutex-COL-40,11.0,8.0,22.0,12920.0,12800.0,156800.0,0.13247578125,0.000331875,12920,12800,156800,0.4136666666666666,1.0,0.32104993452860603
PolyORBLF-COL-S04J06T06,81.0,65.0,254.0,618.0,3190.0,21570.0,0.015985656249999997,0.00183359375,618,3190,21570,0.050333333333333334,1.0,0.35402483443708604
Sudoku-COL-AN16,4.0,1.0,4.0,4864.0,4096.0,16384.0,0.019815031250000004,6.93125e-05,4864,4096,16384,0.054333333333333324,1.0,0.3659695168711658
TokenRing-COL-020,1.0,2.0,4.0,441.0,8421.0,33684.0,0.03275640625,0.00035121874999999997,441,8421,33684,0.08733333333333333,1.0,0.37909494274809163
Sudoku-COL-AN10,4.0,1.0,4.0,1300.0,1000.0,4000.0,0.00485890625,6.703124999999999e-05,1300,1000,4000,0.012666666666666666,1.0,0.388889802631579
PolyORBNT-COL-S10J40,48.0,38.0,140.0,854.0,12340.0,113999.0,0.07296609375000002,0.00052746875,894,12380,114079,0.18333333333333335,0.9939731806539099,0.40087397727272733
GlobalResAllocation-COL-03,5.0,7.0,29.0,33.0,4791.0,38652.0,0.026079500000000005,0.0002442812500000001,33,4791,38652,0.06466666666666666,1.0,0.40706878221649495
Sudoku-COL-AN12,4.0,1.0,4.0,2160.0,1728.0,6912.0,0.008260875000000003,6.90625e-05,2160,1728,6912,0.02,1.0,0.4164968750000001
PolyORBLF-COL-S06J06T04,81.0,65.0,254.0,506.0,7154.0,59824.0,0.041767218749999994,0.00155703125,506,7154,59824,0.10266666666666664,1.0,0.4219894480519481
PolyORBLF-COL-S04J06T08,81.0,65.0,254.0,792.0,4268.0,28832.0,0.02132784375,0.0018340937499999996,792,4268,28832,0.054,1.0,0.42892476851851846
Peterson-COL-7,11.0,14.0,42.0,2048.0,3208.0,10032.0,0.01188946875,0.00259853125,2048,3208,10032,0.03366666666666667,1.0,0.43033663366336633
PolyORBLF-COL-S06J04T04,81.0,65.0,254.0,454.0,6994.0,59152.0,0.04082571874999999,0.0015618124999999998,454,6994,59152,0.09566666666666666,1.0,0.44307523954703826
PolyORBLF-COL-S04J04T10,81.0,65.0,254.0,870.0,5034.0,34774.0,0.025306156250000003,0.0018277812500000002,870,5034,34774,0.061,1.0,0.44481864754098366
Sudoku-COL-AN06,4.0,1.0,4.0,324.0,216.0,864.0,0.00112040625,7.265625e-05,324,216,864,0.0026666666666666666,1.0,0.4473984375000001
PolyORBLF-COL-S04J06T10,81.0,65.0,254.0,966.0,5354.0,36134.0,0.026929124999999995,0.0018528124999999999,966,5354,36134,0.064,1.0,0.4497177734374999
Sudoku-COL-AN11,4.0,1.0,4.0,1694.0,1331.0,5324.0,0.0063367812499999995,7.665625000000001e-05,1694,1331,5324,0.013999999999999999,1.0,0.4581026785714286
PolyORBNT-COL-S10J20,48.0,38.0,140.0,474.0,11760.0,111119.0,0.0706964375,0.0005205937500000001,494,11780,111159,0.15166666666666664,0.9967410787029494,0.46956284340659354
PolyORBLF-COL-S06J04T06,81.0,65.0,254.0,632.0,10500.0,88770.0,0.06048159375000001,0.00183853125,632,10500,88770,0.131,1.0,0.47572614503816796
Sudoku-COL-AN15,4.0,1.0,4.0,4050.0,3375.0,13500.0,0.01606628125,6.087499999999998e-05,4050,3375,13500,0.03366666666666667,1.0,0.47902444306930686
TokenRing-COL-040,1.0,2.0,4.0,1681.0,65641.0,262564.0,0.2763553437499999,0.00038790624999999985,1681,65641,262564,0.5483333333333333,1.0,0.5046989361702127
BridgeAndVehicles-COL-V04P05N02,15.0,11.0,56.0,28.0,52.0,326.0,0.00031753124999999994,0.004278218750000001,28,52,326,0.009,1.0,0.510638888888889
TokenRing-COL-030,1.0,2.0,4.0,961.0,27931.0,111724.0,0.10881978124999998,0.0003585,961,27931,111724,0.21133333333333335,1.0,0.516616472791798
PolyORBLF-COL-S06J06T08,81.0,65.0,254.0,894.0,14334.0,119772.0,0.08160625,0.0018287187500000003,894,14334,119772,0.16066666666666665,1.0,0.5193047847510375
Referendum-COL-1000,4.0,3.0,6.0,3001.0,2001.0,5001.0,0.0052943437500000004,3.309375e-05,3001,2001,5001,0.010000000000000002,1.0,0.53274375
PolyORBLF-COL-S06J06T06,81.0,65.0,254.0,700.0,10740.0,89778.0,0.06198806250000002,0.0018280312500000002,700,10740,89778,0.11966666666666666,1.0,0.5332821204735377
