name,cfp-Bplaces,cfp-Btransitions,cfp-Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,mcc-Aplaces,mcc-Atransitions,mcc-Aarcs,mcc-unfoldingtime,size_ratio,unfolding_ratio
Peterson-COL-6,11.0,14.0,42.0,1372.0,2114.0,6608.0,0.009109156249999998,0.12976984375,1372,2114,6608,0.019,1.0,7.3094210526315795
Peterson-COL-7,11.0,14.0,42.0,2048.0,3208.0,10032.0,0.013916343749999997,0.25159012499999994,2048,3208,10032,0.03366666666666667,1.0,7.886330754950492
BART-COL-060,4.0,7.0,26.0,9040.0,12720.0,103200.0,0.14209253125000001,46.717353124999995,15032,19380,36060,5.076999999999999,0.6323375566662792,9.229750966367934
BridgeAndVehicles-COL-V20P20N50,15.0,11.0,56.0,108.0,2228.0,17190.0,0.0107728125,3.6770159375,108,2228,17190,0.39866666666666667,1.0,9.25030622909699
TokenRing-COL-015,1.0,2.0,4.0,256.0,3616.0,14464.0,0.015747375,0.6910975000000001,256,3616,14464,0.06399999999999999,1.0,11.044451171875005
Philosophers-COL-050000,5.0,5.0,15.0,250000.0,250000.0,800000.0,3.3347703124999994,7.45625e-05,250000,250000,800000,0.297,1.0,11.22843392255892
BART-COL-020,4.0,7.0,26.0,3160.0,4240.0,34400.0,0.047263312499999995,42.34230625,5192,6460,12020,3.502333333333334,0.6350841057329214,12.103236764775861
Philosophers-COL-100000,5.0,5.0,15.0,500000.0,500000.0,1600000.0,10.41970625,7.356249999999999e-05,500000,500000,1600000,0.664,1.0,15.692439476656627
BridgeAndVehicles-COL-V50P20N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.026021281249999993,45.38540312499999,168,5408,42330,2.1246666666666667,1.0,21.373434769179475
BridgeAndVehicles-COL-V50P50N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.02598453125,45.753975000000004,168,5408,42330,2.092333333333333,1.0,21.879859581607462
BridgeAndVehicles-COL-V50P50N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.011017062499999999,19.61775,138,2348,18090,0.896,1.0,21.90710609654018
BridgeAndVehicles-COL-V50P20N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.011238593750000001,19.04105625,138,2348,18090,0.867,1.0,21.97496521770473
BridgeAndVehicles-COL-V50P20N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.00617209375,10.129970624999999,128,1328,10010,0.45233333333333325,1.0,22.40856901713338
BridgeAndVehicles-COL-V50P50N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.00803196875,9.958046562500002,128,1328,10010,0.43999999999999995,1.0,22.65017848011364
TokenRing-COL-020,1.0,2.0,4.0,441.0,8421.0,33684.0,0.03871240625,2.56333625,441,8421,33684,0.08733333333333333,1.0,29.79445026240458
BridgeAndVehicles-COL-V80P50N50,15.0,11.0,56.0,228.0,8588.0,67470.0,0.04136709374999999,173.14396874999994,228,8588,67470,5.6803333333333335,1.0,30.4885867925151
BridgeAndVehicles-COL-V80P20N50,15.0,11.0,56.0,228.0,8588.0,67470.0,0.04127853125,173.7148125,228,8588,67470,5.636333333333333,1.0,30.827859311239575
BART-COL-050,4.0,7.0,26.0,7570.0,10600.0,86000.0,0.11994106249999997,110.07728125,12572,16150,30050,3.4869999999999997,0.6326161130840471,31.602300634499574
BridgeAndVehicles-COL-V80P20N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.009898031250000001,38.72635,188,2108,15950,1.157,1.0,33.47990322493518
BridgeAndVehicles-COL-V80P50N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.009838093749999999,37.90949687500001,188,2108,15950,1.1283333333333332,1.0,33.60650071085673
BridgeAndVehicles-COL-V80P20N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.017782406249999997,72.4941125,198,3728,28830,2.156333333333333,1.0,33.62740527419231
BridgeAndVehicles-COL-V80P50N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.01745878125,72.84479375,198,3728,28830,2.1666666666666665,1.0,33.6287319375
TokenRing-COL-030,1.0,2.0,4.0,961.0,27931.0,111724.0,0.12227165625,17.2694625,961,27931,111724,0.21133333333333335,1.0,82.2952720327287
TokenRing-COL-040,1.0,2.0,4.0,1681.0,65641.0,262564.0,0.294678875,68.801825,1681,65641,262564,0.5483333333333333,1.0,126.01186117021275
TokenRing-COL-050,1.0,2.0,4.0,2601.0,127551.0,510204.0,0.572576,204.0595625,2601,127551,510204,0.9380000000000001,1.0,218.15793017057567
FamilyReunion-COL-L03000M0300G150P150G075,,,,,,,,,28410109,27213219,83449109,155.39800000000002,,
TokenRing-COL-100,,,,,,,,,10201,1010101,4040404,6.715,,
TokenRing-COL-200,,,,,,,,,40401,8040201,32160804,55.19833333333333,,
VehicularWifi-COL-none,,,,,,,,,115566,378492,2135794,3.4566666666666666,,
