name,Bplaces,Btransitions,Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,trunk-Aplaces,trunk-Atransitions,trunk-Aarcs,trunk-unfoldingtime,size_ratio,unfolding_ratio
DatabaseWithMutex-COL-04,11,8,22,140,128,416,0.0005699375,0.00016512500000000002,140.0,128.0,416.0,0.00049271875,1.0,1.4918500665947867
DotAndBoxes-COL-4,8,8,44,230,3920,45056,0.03547571875,0.02035040625,234.0,3956.0,45200.0,0.036227187499999994,0.9904534606205251,1.5410008022289894
PermAdmissibility-COL-10,40,16,83,168,592,3456,0.0022778749999999995,0.0025854687500000005,208.0,1024.0,5984.0,0.0031163125,0.6168831168831169,1.5606084916066667
PermAdmissibility-COL-50,40,16,83,168,592,3456,0.0022819374999999997,0.00258028125,208.0,1024.0,5984.0,0.0031081875,0.6168831168831169,1.5643260742796243
SafeBus-COL-06,20,14,68,150,463,3022,0.0020469375000000006,0.00103734375,150.0,463.0,3022.0,0.0019617812500000004,1.0,1.5721840801567453
SharedMemory-COL-000005,6,5,16,46,60,220,0.00024134374999999997,7.815625e-05,46.0,60.0,220.0,0.00020153125,1.0,1.5853620716390135
Peterson-COL-7,11,14,42,2048,3208,10032,0.012142062500000002,0.00587384375,2048.0,3208.0,10032.0,0.011078718749999997,1.0,1.626172363117351
AirplaneLD-COL-0010,20,15,56,89,88,333,0.000327375,0.00014750000000000003,89.0,88.0,333.0,0.00029053125,1.0,1.634505754544477
Referendum-COL-0010,4,3,6,31,21,51,8.306250000000003e-05,3.6e-05,31.0,21.0,51.0,7.275e-05,1.0,1.63659793814433
PhilosophersDyn-COL-03,8,7,33,30,84,564,0.0004793749999999999,0.00020603125,30.0,84.0,564.0,0.0004154374999999999,1.0,1.6498420340003008
Philosophers-COL-000010,5,5,15,50,50,160,0.00017415625000000005,7.428125e-05,50.0,50.0,160.0,0.00015049999999999997,1.0,1.6507475083056486
PermAdmissibility-COL-05,40,16,83,168,592,3456,0.0022839374999999995,0.0028748124999999998,208.0,1024.0,5984.0,0.0031035312500000004,0.6168831168831169,1.6622194476050463
PermAdmissibility-COL-20,40,16,83,168,592,3456,0.00232865625,0.0028892812500000004,208.0,1024.0,5984.0,0.0031041249999999992,0.6168831168831169,1.6809688720653975
PolyORBLF-COL-S02J06T10,81,65,254,844,1812,8302,0.007349124999999999,0.00330603125,844.0,1812.0,8302.0,0.006127406250000001,1.0,1.7389341942196173
PolyORBLF-COL-S02J06T06,81,65,254,536,1064,4866,0.004393281249999999,0.00211215625,536.0,1064.0,4866.0,0.0037339375000000003,1.0,1.7422459535008281
PolyORBLF-COL-S02J06T08,81,65,254,690,1434,6564,0.005849249999999998,0.0026484062499999997,690.0,1434.0,6564.0,0.0048587187499999985,1.0,1.7489500189736236
Peterson-COL-6,11,14,42,1372,2114,6608,0.00800096875,0.005000656250000001,1372.0,2114.0,6608.0,0.007329499999999999,1.0,1.7738761170611914
BridgeAndVehicles-COL-V50P20N20,15,11,56,138,2348,18090,0.009137625,0.02525190625,138.0,2348.0,18090.0,0.019189593749999997,1.0,1.7920927195240912
CSRepetitions-COL-02,6,5,15,23,28,92,0.00012909374999999998,6.962499999999998e-05,23.0,28.0,92.0,0.000110875,1.0,1.79227733934611
PolyORBLF-COL-S02J04T10,81,65,254,752,1572,7262,0.00640078125,0.003300906250000001,752.0,1572.0,7262.0,0.005371812500000001,1.0,1.8060361377095717
PolyORBLF-COL-S02J04T08,81,65,254,614,1242,5732,0.0050896249999999995,0.00265284375,614.0,1242.0,5732.0,0.00427121875,1.0,1.8127071459404882
BridgeAndVehicles-COL-V50P50N20,15,11,56,138,2348,18090,0.009224125,0.025967624999999998,138.0,2348.0,18090.0,0.019196000000000005,1.0,1.8332855803292345
PolyORBLF-COL-S02J04T06,81,65,254,476,920,4242,0.0038087812499999992,0.0021031875,476.0,920.0,4242.0,0.003222906249999999,1.0,1.8343595163526711
DrinkVendingMachine-COL-02,6,7,28,24,72,440,0.00034593750000000005,0.00020934374999999998,24.0,72.0,440.0,0.00030003125000000006,1.0,1.8507447140922817
Philosophers-COL-000005,5,5,15,25,25,80,0.0001020625,6.628124999999999e-05,25.0,25.0,80.0,8.556249999999999e-05,1.0,1.9674945215485757
BridgeAndVehicles-COL-V80P50N10,15,11,56,188,2108,15950,0.008233,0.036573406249999996,188.0,2108.0,15950.0,0.021980124999999996,1.0,2.0384964257482614
BridgeAndVehicles-COL-V80P20N10,15,11,56,188,2108,15950,0.008209531249999999,0.036634781250000005,188.0,2108.0,15950.0,0.021991843750000007,1.0,2.0391338266033285
Peterson-COL-5,11,14,42,864,1302,4068,0.004940937499999999,0.0042209375,864.0,1302.0,4068.0,0.004471968750000001,1.0,2.0487341285647394
