name,Bplaces,Btransitions,Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,trunk-Aplaces,trunk-Atransitions,trunk-Aarcs,trunk-unfoldingtime,size_ratio,unfolding_ratio
SafeBus-COL-20,20,14,68,1046,10501,77544,0.04361828124999999,0.01178609375,1046.0,10501.0,77544.0,0.05800384374999999,1.0,0.9551845432657211
Philosophers-COL-050000,5,5,15,250000,250000,800000,3.4600049999999993,7.725000000000001e-05,250000.0,250000.0,800000.0,3.5837065625,1.0,0.9655037848819407
FamilyReunion-COL-L00100M0010C005P005G002,104,66,198,40605,36871,112728,0.15837168749999994,0.0005939374999999998,40706.0,36871.0,112728.0,0.16148865624999997,0.998698067726259,0.9843764180804494
DrinkVendingMachine-COL-24,6,7,28,288,8308944,80375328,44.16709999999999,0.00020965624999999996,288.0,8308944.0,80375328.0,43.93735937500001,1.0,1.0052335935641326
PolyORBNT-COL-S10J30,48,38,140,664,12050,112559,0.07150309375000001,0.00052684375,694.0,12080.0,112619.0,0.07149609374999998,0.9953029591357445,1.0074667540840305
GlobalResAllocation-COL-06,5,7,29,102,136662,1226388,0.8300385937500002,0.00024871875,102.0,136662.0,1226388.0,0.8201120624999999,1.0,1.0124071458831887
DrinkVendingMachine-COL-10,6,7,28,120,111160,1026520,0.5461155937500001,0.00020862500000000004,120.0,111160.0,1026520.0,0.53805965625,1.0,1.0153599371445163
GlobalResAllocation-COL-07,5,7,29,133,291067,2652580,1.7875375,0.0002351875,133.0,291067.0,2652580.0,1.7606550000000003,1.0,1.0154020449775791
Philosophers-COL-010000,5,5,15,50000,50000,160000,0.29120009375000006,7.587500000000001e-05,50000.0,50000.0,160000.0,0.2866202187500001,1.0,1.0162436202871676
SharedMemory-COL-000050,6,5,16,2701,5100,20200,0.0165730625,7.784375e-05,2701.0,5100.0,20200.0,0.016372124999999998,1.0,1.0170277987738308
GlobalResAllocation-COL-03,5,7,29,33,4791,38652,0.025597156250000006,0.00024396874999999996,33.0,4791.0,38652.0,0.025313281250000003,1.0,1.0208524428258388
Referendum-COL-0500,4,3,6,1501,1001,2501,0.0026392500000000005,3.5937500000000006e-05,1501.0,1001.0,2501.0,0.0026189062499999993,1.0,1.0214903645367226
PolyORBNT-COL-S10J80,48,38,140,1614,13500,119759,0.07893362499999998,0.0005118437499999999,1694.0,13580.0,119919.0,0.07768771875,0.9895246824669373,1.022625841359256
PolyORBNT-COL-S10J60,48,38,140,1234,12920,116879,0.07606399999999999,0.0005149062500000001,1294.0,12980.0,116999.0,0.07452696875,0.9915931063472047,1.0275328184470134
PolyORBNT-COL-S10J20,48,38,140,474,11760,111119,0.07107459375,0.0005196875,494.0,11780.0,111159.0,0.0696324375,0.9967410787029494,1.028174279408214
GlobalResAllocation-COL-11,5,7,29,297,2705087,25497868,17.250212500000007,0.00023799999999999998,297.0,2705087.0,25497868.0,16.77205625,1.0,1.028523291531413
GlobalResAllocation-COL-05,5,7,29,75,56105,492760,0.3248551875,0.00024246875,75.0,56105.0,492760.0,0.31371390624999995,1.0,1.0362870429815383
GlobalResAllocation-COL-10,5,7,29,250,1688410,15821020,10.715821250000003,0.00023940624999999998,250.0,1688410.0,15821020.0,10.337165625000003,1.0,1.0366536674553863
DatabaseWithMutex-COL-20,11,8,22,3260,3200,23200,0.01997178125,0.00045237500000000003,3260.0,3200.0,23200.0,0.019668000000000005,1.0,1.0384460163717713
PolyORBNT-COL-S10J40,48,38,140,854,12340,113999,0.07379396875000001,0.0005142187499999999,894.0,12380.0,114079.0,0.07131590625000002,0.9939731806539099,1.0419581185648887
GlobalResAllocation-COL-09,5,7,29,207,1003437,9334944,6.342013750000001,0.00023615625000000004,207.0,1003437.0,9334944.0,6.051768125000001,1.0,1.047999489611972
PhilosophersDyn-COL-10,8,7,33,170,2310,18190,0.010887062499999997,0.00021324999999999995,170.0,2310.0,18190.0,0.010588437500000004,1.0,1.0483428267862933
PhilosophersDyn-COL-20,8,7,33,540,17220,140780,0.08339031250000001,0.00020162500000000006,540.0,17220.0,140780.0,0.07908974999999999,1.0,1.05692504401645
AirplaneLD-COL-0500,20,15,56,3519,4008,15278,0.011933437499999996,0.00015743749999999997,3519.0,4008.0,15278.0,0.011417718750000002,1.0,1.0589571581450974
CSRepetitions-COL-10,6,5,15,1311,2300,8700,0.0073524062500000004,6.76875e-05,1311.0,2300.0,8700.0,0.007005843750000001,1.0,1.059129209097762
Philosophers-COL-005000,5,5,15,25000,25000,80000,0.11003378124999998,6.903124999999999e-05,25000.0,25000.0,80000.0,0.10342012500000003,1.0,1.064616896372925
DrinkVendingMachine-COL-16,6,7,28,192,1118560,10642624,6.3776365625,0.0002161875,192.0,1118560.0,10642624.0,5.986439687500001,1.0,1.0653832800349248
Referendum-COL-0200,4,3,6,601,401,1001,0.001062625,2.6031250000000003e-05,601.0,401.0,1001.0,0.0010200937500000002,1.0,1.0672119596850778
AirplaneLD-COL-0200,20,15,56,1419,1608,6128,0.004598562499999999,0.00014446874999999998,1419.0,1608.0,6128.0,0.004426656249999999,1.0,1.0714704242056292
DatabaseWithMutex-COL-40,11,8,22,12920,12800,156800,0.1392733125,0.0008716875000000002,12920.0,12800.0,156800.0,0.1307023125,1.0,1.072245756937162
Philosophers-COL-000500,5,5,15,2500,2500,8000,0.00707815625,6.9e-05,2500.0,2500.0,8000.0,0.006664343750000002,1.0,1.0724471182927797
PolyORBLF-COL-S06J06T04,81,65,254,506,7154,59824,0.041197468749999994,0.0015454999999999998,506.0,7154.0,59824.0,0.039784531250000005,1.0,1.0743615019970856
PolyORBLF-COL-S06J04T06,81,65,254,632,10500,88770,0.0607979375,0.0021365937500000005,632.0,10500.0,88770.0,0.05856446874999999,1.0,1.0746196899463896
PolyORBLF-COL-S06J04T08,81,65,254,810,14014,118428,0.08213693749999998,0.0026427500000000006,810.0,14014.0,118428.0,0.0786276875,1.0,1.078242158654354
PolyORBLF-COL-S06J06T06,81,65,254,700,10740,89778,0.06256640625,0.0021195,700.0,10740.0,89778.0,0.059899562499999996,1.0,1.0799061554080633
PolyORBLF-COL-S06J06T08,81,65,254,894,14334,119772,0.08245524999999998,0.0026362187499999997,894.0,14334.0,119772.0,0.07866687500000004,1.0,1.081668348335941
PolyORBLF-COL-S06J04T04,81,65,254,454,6994,59152,0.04064428125,0.001552875,454.0,6994.0,59152.0,0.038892437499999995,1.0,1.0849707285638759
Philosophers-COL-000200,5,5,15,1000,1000,3200,0.00278471875,6.69375e-05,1000.0,1000.0,3200.0,0.0026254687500000006,1.0,1.0861512825090756
AirplaneLD-COL-2000,20,15,56,14019,16008,61028,0.05962634375,0.00015693749999999999,14019.0,16008.0,61028.0,0.05497637499999999,1.0,1.087435853127821
PhilosophersDyn-COL-80,8,7,33,6960,1043280,8780720,6.372362187499998,0.00021221875,6960.0,1043280.0,8780720.0,5.844586249999998,1.0,1.090337986927646
FamilyReunion-COL-L00050M0005C002P002G001,104,66,198,12194,10560,32238,0.04132193749999998,0.0006055312500000002,12245.0,10560.0,32238.0,0.03825575,0.9977636483227362,1.095978218960548
AirplaneLD-COL-4000,20,15,56,28019,32008,122028,0.15319706249999998,0.00015009374999999995,28019.0,32008.0,122028.0,0.1398123125,1.0,1.0968072375599964
Philosophers-COL-001000,5,5,15,5000,5000,16000,0.015483343750000003,6.865625e-05,5000.0,5000.0,16000.0,0.014160812499999996,1.0,1.0982420676779674
PolyORBNT-COL-S05J40,48,38,140,629,1590,10704,0.00805346875,0.0005174375,669.0,1630.0,10784.0,0.0078039999999999984,0.9652022618529795,1.098270918759611
CSRepetitions-COL-07,6,5,15,498,833,3087,0.0026284999999999998,6.696874999999998e-05,498.0,833.0,3087.0,0.002453093750000001,1.0,1.0988038064179158
SafeBus-COL-15,20,14,68,636,4801,34684,0.020045500000000004,0.0065131875,636.0,4801.0,34684.0,0.02414275,1.0,1.100068861252343
PolyORBNT-COL-S05J80,48,38,140,1189,2350,14464,0.011490937500000001,0.0005246249999999998,1269.0,2430.0,14624.0,0.010840125,0.9567450662341174,1.1084339433355241
TokenRing-COL-200,1,2,4,40401,8040201,32160804,39.602549999999994,0.0446399375,40401.0,8040201.0,32160804.0,35.680503125,1.0,1.1111723901034536
Philosophers-COL-002000,5,5,15,10000,10000,32000,0.03353503125000001,7.065625000000001e-05,10000.0,10000.0,32000.0,0.030241999999999998,1.0,1.1112256960518487
PolyORBNT-COL-S05J30,48,38,140,489,1400,9764,0.0072265312499999994,0.000520125,519.0,1430.0,9824.0,0.0069369375,0.9692149820420729,1.1167256804605776
Referendum-COL-0100,4,3,6,301,201,501,0.0005474687500000001,2.95625e-05,301.0,201.0,501.0,0.0005155312499999999,1.0,1.1192944171667578
AirplaneLD-COL-0100,20,15,56,719,808,3078,0.0023366875000000002,0.00016240624999999995,719.0,808.0,3078.0,0.0022282500000000006,1.0,1.1215499831706492
Philosophers-COL-000100,5,5,15,500,500,1600,0.0014199687499999998,6.725000000000001e-05,500.0,500.0,1600.0,0.0013191562499999998,1.0,1.1274015113827494
AirplaneLD-COL-1000,20,15,56,7019,8008,30528,0.027204624999999996,0.00015350000000000002,7019.0,8008.0,30528.0,0.024209562499999997,1.0,1.1300544980934704
PolyORBNT-COL-S05J20,48,38,140,349,1210,8824,0.006456781250000001,0.0005173749999999999,369.0,1230.0,8864.0,0.0061675312499999985,0.9749843652282677,1.1307857175429799
FamilyReunion-COL-L00020M0002C001P001G001,104,66,198,3271,2753,8446,0.009830843749999998,0.0005861875,3292.0,2753.0,8446.0,0.009187125,0.9965260545905708,1.1338728111351482
PolyORBNT-COL-S05J60,48,38,140,909,1970,12584,0.0098809375,0.0005244375000000001,969.0,2030.0,12704.0,0.00916271875,0.9599866622207403,1.13562090945987
PhilosophersDyn-COL-50,8,7,33,2850,257550,2154950,1.5759037499999997,0.00020231250000000002,2850.0,257550.0,2154950.0,1.386170625,1.0,1.1370216869947014
DatabaseWithMutex-COL-10,11,8,22,830,800,3800,0.00377484375,0.00026490624999999995,830.0,800.0,3800.0,0.00354728125,1.0,1.1388299137543716
SharedMemory-COL-000020,6,5,16,481,840,3280,0.0027633437500000006,7.968750000000002e-05,481.0,840.0,3280.0,0.0024858125000000006,1.0,1.1437030146078997
Referendum-COL-0050,4,3,6,151,101,251,0.00028721875,2.540625000000001e-05,151.0,101.0,251.0,0.00027049999999999996,1.0,1.1557301293900186
TokenRing-COL-100,1,2,4,10201,1010101,4040404,5.116018437499999,0.040785812500000004,10201.0,1010101.0,4040404.0,4.435740000000001,1.0,1.1625578257517344
CSRepetitions-COL-05,6,5,15,206,325,1175,0.00105771875,6.656249999999998e-05,206.0,325.0,1175.0,0.0009602812499999999,1.0,1.1707832991636566
PermAdmissibility-COL-02,40,16,83,168,592,3456,0.0023049062499999997,0.00135065625,208.0,1024.0,5984.0,0.00309365625,0.6168831168831169,1.1816317666191904
TokenRing-COL-040,1,2,4,1681,65641,262564,0.26933315625000004,0.038871406250000004,1681.0,65641.0,262564.0,0.2591603125,1.0,1.1892429034634695
TokenRing-COL-050,1,2,4,2601,127551,510204,0.5731078437499999,0.04024821875,2601.0,127551.0,510204.0,0.5143438125,1.0,1.1925020727259157
Philosophers-COL-000050,5,5,15,250,250,800,0.0007247187499999999,7.381250000000003e-05,250.0,250.0,800.0,0.0006609999999999999,1.0,1.2080654311649017
PolyORBLF-COL-S04J06T08,81,65,254,792,4268,28832,0.021837031250000007,0.0026341875000000002,792.0,4268.0,28832.0,0.020224312500000004,1.0,1.2099901418156984
PolyORBLF-COL-S04J06T10,81,65,254,966,5354,36134,0.027321187500000003,0.0032917187500000004,966.0,5354.0,36134.0,0.025253843749999994,1.0,1.2122077951004986
PolyORBLF-COL-S04J06T06,81,65,254,618,3190,21570,0.016222406249999998,0.0021070625,618.0,3190.0,21570.0,0.015119937499999996,1.0,1.2122714627623297
PolyORBLF-COL-S04J04T06,81,65,254,554,2998,20754,0.01544490625,0.0021160312499999994,554.0,2998.0,20754.0,0.014461124999999998,1.0,1.2143548651989386
PolyORBLF-COL-S04J04T10,81,65,254,870,5034,34774,0.026052781250000004,0.003309593750000001,870.0,5034.0,34774.0,0.024119562499999997,1.0,1.217367645039167
PolyORBLF-COL-S04J04T08,81,65,254,712,4012,27744,0.020842218749999995,0.00263403125,712.0,4012.0,27744.0,0.019268187500000002,1.0,1.2183943092727323
AirplaneLD-COL-0050,20,15,56,369,408,1553,0.0012282812499999998,0.00015590624999999998,369.0,408.0,1553.0,0.0011334375,1.0,1.2212296663909565
SharedMemory-COL-000010,6,5,16,141,220,840,0.00076403125,7.6625e-05,141.0,220.0,840.0,0.0006770312499999997,1.0,1.2416801292407114
SafeBus-COL-10,20,14,68,326,1651,11474,0.006852343750000001,0.0023762500000000003,326.0,1651.0,11474.0,0.007412656250000002,1.0,1.2449779726396997
CSRepetitions-COL-04,6,5,15,117,176,624,0.00058921875,7.165625000000001e-05,117.0,176.0,624.0,0.0005259375000000001,1.0,1.2565656565656562
FamilyReunion-COL-L00010M0001C001P001G001,104,66,198,1475,1234,3799,0.0046481874999999995,0.00060853125,1486.0,1234.0,3799.0,0.0041164999999999995,0.9959558823529412,1.2769874286408356
SafeBus-COL-80,20,14,68,13766,550801,4308564,8.364931562499999,0.44615671875000007,13766.0,550801.0,4308564.0,6.88255,1.0,1.280206940923059
Referendum-COL-0020,4,3,6,61,41,101,0.00013528124999999998,2.7156250000000003e-05,61.0,41.0,101.0,0.00012165624999999999,1.0,1.3352170562548162
Philosophers-COL-000020,5,5,15,100,100,320,0.00031706249999999996,6.440624999999998e-05,100.0,100.0,320.0,0.00028418750000000004,1.0,1.3423136133714535
Referendum-COL-0015,4,3,6,46,31,76,0.00010756249999999996,2.9343750000000005e-05,46.0,31.0,76.0,9.903125000000003e-05,1.0,1.3824550331334802
AirplaneLD-COL-0020,20,15,56,159,168,638,0.0005543750000000001,0.00015365624999999998,159.0,168.0,638.0,0.00050840625,1.0,1.3926485954883525
PermAdmissibility-COL-01,40,16,83,168,592,3456,0.00233509375,0.002006,208.0,1024.0,5984.0,0.0031140312499999996,0.6168831168831169,1.3940430912502888
TokenRing-COL-030,1,2,4,961,27931,111724,0.1058775625,0.037671500000000004,961.0,27931.0,111724.0,0.1001740625,1.0,1.4329963157878318
CSRepetitions-COL-03,6,5,15,58,81,279,0.00029987500000000007,6.884375000000002e-05,58.0,81.0,279.0,0.00025703124999999994,1.0,1.43452887537994
Referendum-COL-0010,4,3,6,31,21,51,7.881250000000001e-05,2.6406250000000005e-05,31.0,21.0,51.0,7.275e-05,1.0,1.4463058419243988
DatabaseWithMutex-COL-04,11,8,22,140,128,416,0.0005651874999999999,0.00016275,140.0,128.0,416.0,0.00049271875,1.0,1.477389484366081
SafeBus-COL-06,20,14,68,150,463,3022,0.0020204687499999997,0.0010044374999999997,150.0,463.0,3022.0,0.0019617812500000004,1.0,1.5419182184558031
PermAdmissibility-COL-10,40,16,83,168,592,3456,0.0023105937500000006,0.002595312499999999,208.0,1024.0,5984.0,0.0031163125,0.6168831168831169,1.5742664607609151
Philosophers-COL-000010,5,5,15,50,50,160,0.0001701875,6.778125000000002e-05,50.0,50.0,160.0,0.00015049999999999997,1.0,1.5811877076411966
PermAdmissibility-COL-50,40,16,83,168,592,3456,0.0023280625000000003,0.00259840625,208.0,1024.0,5984.0,0.0031081875,0.6168831168831169,1.5849972853954275
SharedMemory-COL-000005,6,5,16,46,60,220,0.0002452500000000001,7.95e-05,46.0,60.0,220.0,0.00020153125,1.0,1.6114126221119556
PhilosophersDyn-COL-03,8,7,33,30,84,564,0.00047853125,0.0002018125,30.0,84.0,564.0,0.0004154374999999999,1.0,1.6376560854520839
AirplaneLD-COL-0010,20,15,56,89,88,333,0.00032959375,0.00015728124999999998,89.0,88.0,333.0,0.00029053125,1.0,1.675809400882005
PermAdmissibility-COL-05,40,16,83,168,592,3456,0.0023131875,0.00288784375,208.0,1024.0,5984.0,0.0031035312500000004,0.6168831168831169,1.6758430416964545
PermAdmissibility-COL-20,40,16,83,168,592,3456,0.00233475,0.0028980625000000005,208.0,1024.0,5984.0,0.0031041249999999992,0.6168831168831169,1.6857608826964126
PolyORBLF-COL-S02J06T08,81,65,254,690,1434,6564,0.0057036249999999995,0.0026468437499999995,690.0,1434.0,6564.0,0.0048587187499999985,1.0,1.7186565388251793
PolyORBLF-COL-S02J06T06,81,65,254,536,1064,4866,0.00436490625,0.0021058125,536.0,1064.0,4866.0,0.0037339375000000003,1.0,1.732947793046884
CSRepetitions-COL-02,6,5,15,23,28,92,0.00012715625000000002,6.718749999999999e-05,23.0,28.0,92.0,0.000110875,1.0,1.752818489289741
PolyORBLF-COL-S02J06T10,81,65,254,844,1812,8302,0.007423812499999998,0.0033589062499999995,844.0,1812.0,8302.0,0.006127406250000001,1.0,1.7597525461935866
PolyORBLF-COL-S02J04T08,81,65,254,614,1242,5732,0.0050713749999999995,0.0026427812499999997,614.0,1242.0,5732.0,0.00427121875,1.0,1.8060784758448627
PolyORBLF-COL-S02J04T10,81,65,254,752,1572,7262,0.006473437500000001,0.003319875,752.0,1572.0,7262.0,0.005371812500000001,1.0,1.823092764313721
PolyORBLF-COL-S02J04T06,81,65,254,476,920,4242,0.003887250000000001,0.0021148125,476.0,920.0,4242.0,0.003222906249999999,1.0,1.8623137114211752
DrinkVendingMachine-COL-02,6,7,28,24,72,440,0.00035221875000000005,0.0002252499999999999,24.0,72.0,440.0,0.00030003125000000006,1.0,1.924695344234975
Philosophers-COL-000005,5,5,15,25,25,80,0.00010312500000000001,7.259375e-05,25.0,25.0,80.0,8.556249999999999e-05,1.0,2.053688823959095
DatabaseWithMutex-COL-02,11,8,22,38,32,88,0.00017749999999999998,0.00012496875,38.0,32.0,88.0,0.0001361875,1.0,2.2209729233593394
TokenRing-COL-020,1,2,4,441,8421,33684,0.03226046875000001,0.03571871874999999,441.0,8421.0,33684.0,0.029707187500000006,1.0,2.2883077538053707
SafeBus-COL-03,20,14,68,60,97,568,0.00050978125,0.00051184375,60.0,97.0,568.0,0.00043515625,1.0,2.3477199281867143
QuasiCertifProtocol-COL-02,30,26,77,86,56,223,0.0002931875,0.00032412500000000003,86.0,56.0,223.0,0.00024953124999999997,1.0,2.4738885410144023
BridgeAndVehicles-COL-V80P20N50,15,11,56,228,8588,67470,0.03437109375,0.22643903124999998,228.0,8588.0,67470.0,0.09734712499999999,1.0,2.6791764523091977
BridgeAndVehicles-COL-V80P50N50,15,11,56,228,8588,67470,0.03426615625,0.22696771875,228.0,8588.0,67470.0,0.09724050000000002,1.0,2.6864719432746638
LamportFastMutEx-COL-2,18,17,68,44,62,256,0.00034534374999999995,0.0006934375,69.0,96.0,402.0,0.00036434375000000003,0.6424242424242425,2.8511021528432967
DotAndBoxes-COL-2,8,8,44,54,64,576,0.00072246875,0.0035841874999999997,66.0,164.0,1616.0,0.0014866562500000006,0.5130434782608696,2.89687427742627
LamportFastMutEx-COL-3,18,17,68,71,114,480,0.0005460937499999999,0.001273875,100.0,156.0,664.0,0.0005622499999999999,0.72265625,3.2369386393952873
DotAndBoxes-COL-4,8,8,44,230,3920,45056,0.03801643750000001,0.08592334374999999,234.0,3956.0,45200.0,0.036227187499999994,0.9904534606205251,3.4211814331432717
DotAndBoxes-COL-5,8,8,44,356,10424,121568,0.09956637500000001,0.23843971875,360.0,10472.0,121760.0,0.09855596875,0.9951994091580503,3.429585219819576
QuasiCertifProtocol-COL-06,30,26,77,270,116,659,0.0006847499999999999,0.0014971874999999998,270.0,116.0,659.0,0.0006321874999999998,1.0,3.451408798813644
TokenRing-COL-015,1,2,4,256,3616,14464,0.013433125,0.0347093125,256.0,3616.0,14464.0,0.01233940625,1.0,3.9015197753133375
BridgeAndVehicles-COL-V50P20N50,15,11,56,168,5408,42330,0.021581749999999997,0.15721803125000006,168.0,5408.0,42330.0,0.04580875000000001,1.0,3.903179659999455
BridgeAndVehicles-COL-V50P50N50,15,11,56,168,5408,42330,0.021657187499999998,0.15726099999999998,168.0,5408.0,42330.0,0.04578574999999999,1.0,3.90772647603239
LamportFastMutEx-COL-4,18,17,68,102,180,768,0.0007941249999999997,0.0023196875,135.0,230.0,990.0,0.00079128125,0.7726027397260274,3.935152640101102
QuasiCertifProtocol-COL-10,30,26,77,550,176,1287,0.0013025624999999997,0.0037554062499999996,550.0,176.0,1287.0,0.00120796875,1.0,4.187168542232569
DotAndBoxes-COL-3,8,8,44,132,1072,11968,0.01028321875,0.03224646875,136.0,1096.0,12064.0,0.0098603125,0.9772727272727273,4.313219028301588
LamportFastMutEx-COL-5,18,17,68,137,260,1120,0.0011492812500000001,0.004199125000000001,174.0,318.0,1380.0,0.0010633125,0.806910569105691,5.029947687062835
LamportFastMutEx-COL-6,18,17,68,176,354,1536,0.0014802187499999995,0.00704559375,217.0,420.0,1834.0,0.0013737812500000002,0.8320251177394035,6.206091763153703
Peterson-COL-5,11,14,42,864,1302,4068,0.005103312499999999,0.02365959375,864.0,1302.0,4068.0,0.004471968750000001,1.0,6.431821834622612
Peterson-COL-7,11,14,42,2048,3208,10032,0.012355625,0.06051096875,2048.0,3208.0,10032.0,0.011078718749999997,1.0,6.5771679374025105
Peterson-COL-2,11,14,42,108,138,432,0.00075359375,0.00288053125,108.0,138.0,432.0,0.00053203125,1.0,6.830660792951542
Peterson-COL-6,11,14,42,1372,2114,6608,0.00825425,0.0435626875,1372.0,2114.0,6608.0,0.007329499999999999,1.0,7.069641517156696
LamportFastMutEx-COL-7,18,17,68,219,462,2016,0.0018811249999999998,0.011423781249999999,264.0,536.0,2352.0,0.0017458437500000002,0.85125,7.6209032165679185
LamportFastMutEx-COL-8,18,17,68,266,584,2560,0.00234403125,0.014706374999999999,315.0,666.0,2934.0,0.0021745625000000003,0.8664627930682977,7.840844422728709
Peterson-COL-4,11,14,42,500,730,2280,0.0030769375,0.01740478125,500.0,730.0,2280.0,0.002513125,1.0,8.149900522258145
TokenRing-COL-010,1,2,4,121,1111,4444,0.00424803125,0.029843156249999992,121.0,1111.0,4444.0,0.003927375,1.0,8.680400394665647
Peterson-COL-3,11,14,42,256,356,1112,0.0016691250000000003,0.0100775,256.0,356.0,1112.0,0.0012479375000000001,1.0,9.412831171432863
BridgeAndVehicles-COL-V20P10N50,15,11,56,108,2228,17190,0.009486624999999999,0.10774540625000001,108.0,2228.0,17190.0,0.012151375,1.0,9.64763504130191
BridgeAndVehicles-COL-V20P20N50,15,11,56,108,2228,17190,0.009467281250000001,0.10788790625,108.0,2228.0,17190.0,0.012111187499999999,1.0,9.689816750009031
QuasiCertifProtocol-COL-18,30,26,77,1398,296,3119,0.0030628750000000005,0.0319659375,1398.0,296.0,3119.0,0.00304065625,1.0,11.520148816558926
TokenRing-COL-005,1,2,4,36,156,624,0.0007873124999999997,0.007745031249999999,36.0,156.0,624.0,0.000599375,1.0,14.235401459854014
BridgeAndVehicles-COL-V04P05N02,15,11,56,28,52,326,0.00033137499999999996,0.004305093750000001,28.0,52.0,326.0,0.00024871875,1.0,18.641412237718306
QuasiCertifProtocol-COL-22,30,26,77,1966,356,4323,0.004249812500000001,0.08311643750000004,1966.0,356.0,4323.0,0.00428196875,1.0,20.403289958620096
QuasiCertifProtocol-COL-28,30,26,77,2998,446,6489,0.016552843749999997,0.30904796875000007,2998.0,446.0,6489.0,0.006743781249999998,1.0,48.281639102691855
BridgeAndVehicles-COL-V80P50N10,15,11,56,188,2108,15950,0.008607187500000002,1.3204700000000003,188.0,2108.0,15950.0,0.021980124999999996,1.0,60.46722607355511
BridgeAndVehicles-COL-V80P20N20,15,11,56,198,3728,28830,0.01431665625,2.517119062499999,198.0,3728.0,28830.0,0.040986625,1.0,61.76248273064687
BridgeAndVehicles-COL-V80P50N20,15,11,56,198,3728,28830,0.016683625,2.51496,198.0,3728.0,28830.0,0.04085734375,1.0,61.96300083751774
BridgeAndVehicles-COL-V80P20N10,15,11,56,188,2108,15950,0.00818840625,1.4634875,188.0,2108.0,15950.0,0.021991843750000007,1.0,66.91916889642323
QuasiCertifProtocol-COL-32,30,26,77,3806,506,8173,0.008115562500000001,0.6424984375,3806.0,506.0,8173.0,0.008821843749999999,1.0,73.75034272172414
BridgeAndVehicles-COL-V50P50N10,15,11,56,128,1328,10010,0.005119656249999999,0.82657096875,128.0,1328.0,10010.0,0.010354468750000003,1.0,80.32190207730355
