name,Bplaces,Btransitions,Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,trunk-Aplaces,trunk-Atransitions,trunk-Aarcs,trunk-unfoldingtime,size_ratio,unfolding_ratio
Referendum-COL-0500,4,3,6,1501,1001,2501,0.002633416666666667,3.325e-05,1501.0,1001.0,2501.0,0.0026189062499999993,1.0,1.0182367798261842
GlobalResAllocation-COL-07,5,7,29,133,291067,2652580,1.7937358823529412,0.0002372941176470588,133.0,291067.0,2652580.0,1.7606550000000003,1.0,1.0189237394438935
SharedMemory-COL-000050,6,5,16,2701,5100,20200,0.0166245,8.375000000000002e-05,2701.0,5100.0,20200.0,0.016372124999999998,1.0,1.0205303221176238
GlobalResAllocation-COL-03,5,7,29,33,4791,38652,0.02562307142857143,0.00023642857142857146,33.0,4791.0,38652.0,0.025313281250000003,1.0,1.021578346347335
PolyORBNT-COL-S10J60,48,38,140,1234,12920,116879,0.07598106666666668,0.0005176666666666667,1294.0,12980.0,116999.0,0.07452696875,0.9915931063472047,1.0264570613350397
AirplaneLD-COL-1000,20,15,56,7019,8008,30528,0.02470675,0.00015612500000000001,7019.0,8008.0,30528.0,0.024209562499999997,1.0,1.0269857210348186
PolyORBNT-COL-S10J40,48,38,140,854,12340,113999,0.07273555555555555,0.0005251111111111112,894.0,12380.0,114079.0,0.07131590625000002,0.9939731806539099,1.0272696586067243
AirplaneLD-COL-4000,20,15,56,28019,32008,122028,0.14395937499999997,0.00015437500000000003,28019.0,32008.0,122028.0,0.1398123125,1.0,1.0307657989706736
GlobalResAllocation-COL-05,5,7,29,75,56105,492760,0.32319074999999997,0.000237625,75.0,56105.0,492760.0,0.31371390624999995,1.0,1.0309660125243494
GlobalResAllocation-COL-09,5,7,29,207,1003437,9334944,6.244661,0.00023659999999999995,207.0,1003437.0,9334944.0,6.051768125000001,1.0,1.031912900661573
NeoElection-COL-8,18,22,98,569,900,5300,0.0074695000000000004,0.145227625,10062.0,22428.0,130167.0,0.14738075000000003,0.045213911972914744,1.0360723839443071
PhilosophersDyn-COL-10,8,7,33,170,2310,18190,0.010792,0.00021085714285714284,170.0,2310.0,18190.0,0.010588437500000004,1.0,1.0391388854925137
Philosophers-COL-001000,5,5,15,5000,5000,16000,0.014741375000000001,6.1375e-05,5000.0,5000.0,16000.0,0.014160812499999996,1.0,1.0453319680632736
CSRepetitions-COL-10,6,5,15,1311,2300,8700,0.007264181818181819,6.172727272727273e-05,1311.0,2300.0,8700.0,0.007005843750000001,1.0,1.0456854809114307
PhilosophersDyn-COL-20,8,7,33,540,17220,140780,0.08296150000000001,0.000209875,540.0,17220.0,140780.0,0.07908974999999999,1.0,1.0516075091905086
DrinkVendingMachine-COL-16,6,7,28,192,1118560,10642624,6.298995555555554,0.00023255555555555554,192.0,1118560.0,10642624.0,5.986439687500001,1.0,1.052249490505054
FamilyReunion-COL-L00050M0005C002P002G001,104,66,198,12194,10560,32238,0.039696857142857145,0.0005977142857142857,12245.0,10560.0,32238.0,0.03825575,0.9977636483227362,1.0532945094154849
AirplaneLD-COL-2000,20,15,56,14019,16008,61028,0.05781529999999999,0.0001688,14019.0,16008.0,61028.0,0.05497637499999999,1.0,1.0547094092689815
Philosophers-COL-002000,5,5,15,10000,10000,32000,0.03190063636363636,6.672727272727273e-05,10000.0,10000.0,32000.0,0.030241999999999998,1.0,1.057051902531699
AirplaneLD-COL-0500,20,15,56,3519,4008,15278,0.011937687500000002,0.00015568750000000004,3519.0,4008.0,15278.0,0.011417718750000002,1.0,1.0591761160695958
PolyORBLF-COL-S06J06T06,81,65,254,700,10740,89778,0.06168933333333333,0.0021024,700.0,10740.0,89778.0,0.059899562499999996,1.0,1.0649782848302662
Philosophers-COL-000500,5,5,15,2500,2500,8000,0.007028090909090911,7.072727272727273e-05,2500.0,2500.0,8000.0,0.006664343750000002,1.0,1.0651938807655565
PolyORBLF-COL-S06J04T08,81,65,254,810,14014,118428,0.08132819999999999,0.0026939,810.0,14014.0,118428.0,0.0786276875,1.0,1.0686070348946735
PolyORBLF-COL-S06J06T04,81,65,254,506,7154,59824,0.04098488888888889,0.00154,506.0,7154.0,59824.0,0.039784531250000005,1.0,1.0688799780414375
PhilosophersDyn-COL-80,8,7,33,6960,1043280,8780720,6.261520000000001,0.0002068888888888889,6960.0,1043280.0,8780720.0,5.844586249999998,1.0,1.0713721418498858
PolyORBLF-COL-S06J04T06,81,65,254,632,10500,88770,0.060708833333333344,0.00210525,632.0,10500.0,88770.0,0.05856446874999999,1.0,1.072563017714275
PolyORBLF-COL-S06J06T08,81,65,254,894,14334,119772,0.08191741666666667,0.002634583333333334,894.0,14334.0,119772.0,0.07866687500000004,1.0,1.0748107128953572
PhilosophersDyn-COL-50,8,7,33,2850,257550,2154950,1.4901263636363635,0.00021372727272727274,2850.0,257550.0,2154950.0,1.386170625,1.0,1.0751490935028944
Referendum-COL-0200,4,3,6,601,401,1001,0.001062,3.5e-05,601.0,401.0,1001.0,0.0010200937500000002,1.0,1.0753913549612473
AirplaneLD-COL-0200,20,15,56,1419,1608,6128,0.0046081428571428575,0.00015299999999999998,1419.0,1608.0,6128.0,0.004426656249999999,1.0,1.0755619113507762
DatabaseWithMutex-COL-20,11,8,22,3260,3200,23200,0.020693428571428567,0.00047614285714285716,3260.0,3200.0,23200.0,0.019668000000000005,1.0,1.0763459135942353
Philosophers-COL-000200,5,5,15,1000,1000,3200,0.0027617,6.85e-05,1000.0,1000.0,3200.0,0.0026254687500000006,1.0,1.0779789323335116
SafeBus-COL-15,20,14,68,636,4801,34684,0.01971375,0.006338125,636.0,4801.0,34684.0,0.02414275,1.0,1.0790765343633182
PolyORBLF-COL-S06J04T04,81,65,254,454,6994,59152,0.040705,0.001553,454.0,6994.0,59152.0,0.038892437499999995,1.0,1.086535139382817
PolyORBNT-COL-S05J40,48,38,140,629,1590,10704,0.00803353846153846,0.000518,669.0,1630.0,10784.0,0.0078039999999999984,0.9652022618529795,1.0957891416630525
PolyORBNT-COL-S05J80,48,38,140,1189,2350,14464,0.011475500000000001,0.0005201666666666667,1269.0,2430.0,14624.0,0.010840125,0.9567450662341174,1.1065985555209619
TokenRing-COL-200,1,2,4,40401,8040201,32160804,37.72002,1.7871390000000003,40401.0,8040201.0,32160804.0,35.680503125,1.0,1.1072478115455386
PolyORBNT-COL-S05J30,48,38,140,489,1400,9764,0.007190444444444444,0.000513,519.0,1430.0,9824.0,0.0069369375,0.9692149820420729,1.110496446658838
AirplaneLD-COL-0100,20,15,56,719,808,3078,0.0023255000000000003,0.000153625,719.0,808.0,3078.0,0.0022282500000000006,1.0,1.112588354089532
Philosophers-COL-000100,5,5,15,500,500,1600,0.0014047777777777778,6.866666666666665e-05,500.0,500.0,1600.0,0.0013191562499999998,1.0,1.1169597569995555
PolyORBNT-COL-S05J60,48,38,140,909,1970,12584,0.009735250000000003,0.0005090833333333333,969.0,2030.0,12704.0,0.00916271875,0.9599866622207403,1.1180451580851303
CSRepetitions-COL-07,6,5,15,498,833,3087,0.002684625,6.825e-05,498.0,833.0,3087.0,0.002453093750000001,1.0,1.1222053784124635
PolyORBNT-COL-S05J20,48,38,140,349,1210,8824,0.006419363636363636,0.0005193636363636363,369.0,1230.0,8864.0,0.0061675312499999985,0.9749843652282677,1.1250412833704369
SharedMemory-COL-000020,6,5,16,481,840,3280,0.0027322857142857144,7.700000000000001e-05,481.0,840.0,3280.0,0.0024858125000000006,1.0,1.130127760756579
FamilyReunion-COL-L00020M0002C001P001G001,104,66,198,3271,2753,8446,0.009861545454545454,0.0005877272727272728,3292.0,2753.0,8446.0,0.009187125,0.9965260545905708,1.1373822308146158
Referendum-COL-0100,4,3,6,301,201,501,0.0005555,3.233333333333333e-05,301.0,201.0,501.0,0.0005155312499999999,1.0,1.1402477218080056
DatabaseWithMutex-COL-10,11,8,22,830,800,3800,0.0038016363636363642,0.0002753636363636363,830.0,800.0,3800.0,0.00354728125,1.0,1.1493309136398475
CSRepetitions-COL-05,6,5,15,206,325,1175,0.0010673999999999998,6.95e-05,206.0,325.0,1175.0,0.0009602812499999999,1.0,1.1839239806046404
PermAdmissibility-COL-02,40,16,83,168,592,3456,0.0023139999999999997,0.0013545,208.0,1024.0,5984.0,0.00309365625,0.6168831168831169,1.1858137115266119
Philosophers-COL-000050,5,5,15,250,250,800,0.0007206,6.96e-05,250.0,250.0,800.0,0.0006609999999999999,1.0,1.1954614220877458
PolyORBLF-COL-S04J06T10,81,65,254,966,5354,36134,0.027055777777777776,0.0032993333333333325,966.0,5354.0,36134.0,0.025253843749999994,1.0,1.2019996405937656
PolyORBLF-COL-S04J06T06,81,65,254,618,3190,21570,0.01603066666666667,0.002179,618.0,3190.0,21570.0,0.015119937499999996,1.0,1.2043480118000933
PolyORBLF-COL-S04J06T08,81,65,254,792,4268,28832,0.021728363636363636,0.0026470909090909097,792.0,4268.0,28832.0,0.020224312500000004,1.0,1.2052550387289824
Referendum-COL-0050,4,3,6,151,101,251,0.000291375,3.4874999999999994e-05,151.0,101.0,251.0,0.00027049999999999996,1.0,1.2060998151571167
PolyORBLF-COL-S04J04T06,81,65,254,554,2998,20754,0.015374733333333333,0.0021067333333333335,554.0,2998.0,20754.0,0.014461124999999998,1.0,1.2088593844992468
AirplaneLD-COL-0050,20,15,56,369,408,1553,0.0012225833333333331,0.00014875,369.0,408.0,1553.0,0.0011334375,1.0,1.2098887969855712
PolyORBLF-COL-S04J04T08,81,65,254,712,4012,27744,0.020711,0.0026345714285714284,712.0,4012.0,27744.0,0.019268187500000002,1.0,1.2116122198090207
PolyORBLF-COL-S04J04T10,81,65,254,870,5034,34774,0.02612976923076923,0.003301307692307692,870.0,5034.0,34774.0,0.024119562499999997,1.0,1.2202160351406426
SafeBus-COL-10,20,14,68,326,1651,11474,0.0068168333333333345,0.0023833333333333332,326.0,1651.0,11474.0,0.007412656250000002,1.0,1.2411430338033906
SharedMemory-COL-000010,6,5,16,141,220,840,0.0007668888888888889,7.822222222222223e-05,141.0,220.0,840.0,0.0006770312499999997,1.0,1.248260122573532
CSRepetitions-COL-04,6,5,15,117,176,624,0.0005997999999999999,7.07e-05,117.0,176.0,624.0,0.0005259375000000001,1.0,1.2748663101604274
FamilyReunion-COL-L00010M0001C001P001G001,104,66,198,1475,1234,3799,0.004708466666666666,0.0006234666666666666,1486.0,1234.0,3799.0,0.0041164999999999995,0.9959558823529412,1.2952589173650755
Philosophers-COL-000020,5,5,15,100,100,320,0.00032027272727272726,7.209090909090907e-05,100.0,100.0,320.0,0.00028418750000000004,1.0,1.3806505788032066
AirplaneLD-COL-0020,20,15,56,159,168,638,0.0005532222222222222,0.00015033333333333332,159.0,168.0,638.0,0.00050840625,1.0,1.383845213459818
PermAdmissibility-COL-01,40,16,83,168,592,3456,0.0022872857142857144,0.0020397142857142858,208.0,1024.0,5984.0,0.0031140312499999996,0.6168831168831169,1.3895172053909224
TokenRing-COL-100,1,2,4,10201,1010101,4040404,4.5947466666666665,1.6841405555555555,10201.0,1010101.0,4040404.0,4.435740000000001,1.0,1.415521924689504
CSRepetitions-COL-03,6,5,15,58,81,279,0.00030111111111111115,6.366666666666666e-05,58.0,81.0,279.0,0.00025703124999999994,1.0,1.4191962174940904
Referendum-COL-0020,4,3,6,61,41,101,0.00013993333333333334,3.453333333333334e-05,61.0,41.0,101.0,0.00012165624999999999,1.0,1.4340953848788425
DatabaseWithMutex-COL-04,11,8,22,140,128,416,0.0005705714285714286,0.00016757142857142857,140.0,128.0,416.0,0.00049271875,1.0,1.4981018220696032
Referendum-COL-0015,4,3,6,46,31,76,0.000112,3.7615384615384624e-05,46.0,31.0,76.0,9.903125000000003e-05,1.0,1.5107896206034417
SafeBus-COL-06,20,14,68,150,463,3022,0.0020231000000000003,0.0010137,150.0,463.0,3022.0,0.0019617812500000004,1.0,1.547980948436529
PermAdmissibility-COL-10,40,16,83,168,592,3456,0.002275444444444444,0.0026000000000000003,208.0,1024.0,5984.0,0.0031163125,0.6168831168831169,1.564491508616175
PermAdmissibility-COL-50,40,16,83,168,592,3456,0.002286727272727273,0.002593,208.0,1024.0,5984.0,0.0031081875,0.6168831168831169,1.5699591072698393
Referendum-COL-0010,4,3,6,31,21,51,8.307692307692307e-05,3.307692307692308e-05,31.0,21.0,51.0,7.275e-05,1.0,1.5966164419772666
Philosophers-COL-000010,5,5,15,50,50,160,0.00017555555555555556,6.955555555555555e-05,50.0,50.0,160.0,0.00015049999999999997,1.0,1.6286452565522336
AirplaneLD-COL-0010,20,15,56,89,88,333,0.0003325555555555556,0.0001477777777777778,89.0,88.0,333.0,0.00029053125,1.0,1.6532931770105053
SharedMemory-COL-000005,6,5,16,46,60,220,0.0002481818181818182,8.572727272727272e-05,46.0,60.0,220.0,0.00020153125,1.0,1.65686011925739
PermAdmissibility-COL-20,40,16,83,168,592,3456,0.0022822000000000003,0.002876266666666667,208.0,1024.0,5984.0,0.0031041249999999992,0.6168831168831169,1.661810225640613
PermAdmissibility-COL-05,40,16,83,168,592,3456,0.002294888888888889,0.002878222222222222,208.0,1024.0,5984.0,0.0031035312500000004,0.6168831168831169,1.6668467930236277
PhilosophersDyn-COL-03,8,7,33,30,84,564,0.0004870000000000001,0.00021128571428571428,30.0,84.0,564.0,0.0004154374999999999,1.0,1.6808442046895489
PolyORBLF-COL-S02J06T08,81,65,254,690,1434,6564,0.0057216363636363645,0.0026472727272727273,690.0,1434.0,6564.0,0.0048587187499999985,1.0,1.7224518482180295
PolyORBLF-COL-S02J06T10,81,65,254,844,1812,8302,0.007271,0.0033060909090909096,844.0,1812.0,8302.0,0.006127406250000001,1.0,1.7261938375786505
CSRepetitions-COL-02,6,5,15,23,28,92,0.000128,6.62e-05,23.0,28.0,92.0,0.000110875,1.0,1.75152198421646
PolyORBLF-COL-S02J06T06,81,65,254,536,1064,4866,0.0044968,0.0021221,536.0,1064.0,4866.0,0.0037339375000000003,1.0,1.7726327770617476
PolyORBLF-COL-S02J04T08,81,65,254,614,1242,5732,0.005036,0.002642888888888889,614.0,1242.0,5732.0,0.00427121875,1.0,1.7978214974095834
PolyORBLF-COL-S02J04T10,81,65,254,752,1572,7262,0.006403846153846155,0.0033798461538461543,752.0,1572.0,7262.0,0.005371812500000001,1.0,1.821301899068947
PolyORBLF-COL-S02J04T06,81,65,254,476,920,4242,0.003830214285714286,0.0021037142857142856,476.0,920.0,4242.0,0.003222906249999999,1.0,1.8411731869112151
DrinkVendingMachine-COL-02,6,7,28,24,72,440,0.0003526666666666667,0.00020974999999999998,24.0,72.0,440.0,0.00030003125000000006,1.0,1.8745269589973264
Philosophers-COL-000005,5,5,15,25,25,80,0.0001075,7.583333333333334e-05,25.0,25.0,80.0,8.556249999999999e-05,1.0,2.142683223764305
SafeBus-COL-03,20,14,68,60,97,568,0.0005136153846153845,0.0005195384615384617,60.0,97.0,568.0,0.00043515625,1.0,2.374213506421765
DatabaseWithMutex-COL-02,11,8,22,38,32,88,0.00018354545454545454,0.00014027272727272727,38.0,32.0,88.0,0.0001361875,1.0,2.377737911468981
QuasiCertifProtocol-COL-02,30,26,77,86,56,223,0.0003014285714285714,0.00033585714285714284,86.0,56.0,223.0,0.00024953124999999997,1.0,2.553931478665355
DotAndBoxes-COL-5,8,8,44,356,10424,121568,0.10143035714285713,0.17427042857142855,360.0,10472.0,121760.0,0.09855596875,0.9951994091580503,2.7974032340307717
LamportFastMutEx-COL-2,18,17,68,44,62,256,0.0003435,0.0006909374999999999,69.0,96.0,402.0,0.00036434375000000003,0.6424242424242425,2.8391800325928465
DotAndBoxes-COL-2,8,8,44,54,64,576,0.0007313333333333334,0.0036844444444444446,66.0,164.0,1616.0,0.0014866562500000006,0.5130434782608696,2.9702749225167393
LamportFastMutEx-COL-3,18,17,68,71,114,480,0.00054375,0.0012755,100.0,156.0,664.0,0.0005622499999999999,0.72265625,3.235660293463762
DotAndBoxes-COL-4,8,8,44,230,3920,45056,0.03795809090909091,0.08540627272727273,234.0,3956.0,45200.0,0.036227187499999994,0.9904534606205251,3.4052978480971965
QuasiCertifProtocol-COL-06,30,26,77,270,116,659,0.0006875333333333333,0.0015126666666666667,270.0,116.0,659.0,0.0006321874999999998,1.0,3.480296589223926
LamportFastMutEx-COL-4,18,17,68,102,180,768,0.0007950000000000001,0.00233075,135.0,230.0,990.0,0.00079128125,0.7726027397260274,3.950238932111686
TokenRing-COL-050,1,2,4,2601,127551,510204,0.545038888888889,1.518291111111111,2601.0,127551.0,510204.0,0.5143438125,1.0,4.011577372674236
DotAndBoxes-COL-3,8,8,44,132,1072,11968,0.010424750000000002,0.03312183333333333,136.0,1096.0,12064.0,0.0098603125,0.9772727272727273,4.416349211379795
LamportFastMutEx-COL-5,18,17,68,137,260,1120,0.0011204285714285715,0.004121,174.0,318.0,1380.0,0.0010633125,0.806910569105691,4.929339748595612
QuasiCertifProtocol-COL-10,30,26,77,550,176,1287,0.001305153846153846,0.00503923076923077,550.0,176.0,1287.0,0.00120796875,1.0,5.252109887267047
LamportFastMutEx-COL-6,18,17,68,176,354,1536,0.0014763000000000003,0.007057099999999999,217.0,420.0,1834.0,0.0013737812500000002,0.8320251177394035,6.211614840426741
TokenRing-COL-040,1,2,4,1681,65641,262564,0.26328914285714283,1.4542492857142852,1681.0,65641.0,262564.0,0.2591603125,1.0,6.627320410301744
Peterson-COL-2,11,14,42,108,138,432,0.0007353846153846153,0.002878307692307692,108.0,138.0,432.0,0.00053203125,1.0,6.79225573252005
LamportFastMutEx-COL-7,18,17,68,219,462,2016,0.0018787000000000005,0.0114287,264.0,536.0,2352.0,0.0017458437500000002,0.85125,7.6223316089999456
LamportFastMutEx-COL-8,18,17,68,266,584,2560,0.0023142307692307694,0.01778430769230769,315.0,666.0,2934.0,0.0021745625000000003,0.8664627930682977,9.242566475573113
Peterson-COL-3,11,14,42,256,356,1112,0.0016635,0.01007875,256.0,356.0,1112.0,0.0012479375000000001,1.0,9.409325386888364
QuasiCertifProtocol-COL-18,30,26,77,1398,296,3119,0.0030716874999999998,0.0313909375,1398.0,296.0,3119.0,0.00304065625,1.0,11.33394312494219
Peterson-COL-4,11,14,42,500,730,2280,0.0032735,0.027800666666666668,500.0,730.0,2280.0,0.002513125,1.0,12.364751720135953
TokenRing-COL-030,1,2,4,961,27931,111724,0.10375755555555556,1.30257,961.0,27931.0,111724.0,0.1001740625,1.0,14.038839201071193
TokenRing-COL-005,1,2,4,36,156,624,0.000777125,0.007710875,36.0,156.0,624.0,0.000599375,1.0,14.161418143899894
Peterson-COL-5,11,14,42,864,1302,4068,0.005689538461538463,0.06563261538461541,864.0,1302.0,4068.0,0.004471968750000001,1.0,15.948714723499323
BridgeAndVehicles-COL-V04P05N02,15,11,56,28,52,326,0.00031333333333333327,0.004264888888888889,28.0,52.0,326.0,0.00024871875,1.0,18.407225921737794
Peterson-COL-7,11,14,42,2048,3208,10032,0.012664000000000002,0.1974437777777778,2048.0,3208.0,10032.0,0.011078718749999997,1.0,18.964988869112492
Peterson-COL-6,11,14,42,1372,2114,6608,0.008978538461538463,0.14101115384615384,1372.0,2114.0,6608.0,0.007329499999999999,1.0,20.463836865774244
QuasiCertifProtocol-COL-22,30,26,77,1966,356,4323,0.004223625,0.08511250000000001,1966.0,356.0,4323.0,0.00428196875,1.0,20.863329514023192
TokenRing-COL-010,1,2,4,121,1111,4444,0.004906533333333333,0.11759486666666666,121.0,1111.0,4444.0,0.003927375,1.0,31.191673827938505
QuasiCertifProtocol-COL-28,30,26,77,2998,446,6489,0.006331666666666666,0.3062781999999999,2998.0,446.0,6489.0,0.006743781249999998,1.0,46.355279787087795
TokenRing-COL-020,1,2,4,441,8421,33684,0.03209084615384616,1.5385199999999997,441.0,8421.0,33684.0,0.029707187500000006,1.0,52.86972542095563
QuasiCertifProtocol-COL-32,30,26,77,3806,506,8173,0.008058846153846154,0.6431714615384615,3806.0,506.0,8173.0,0.008821843749999999,1.0,73.82020427331959
BridgeAndVehicles-COL-V10P10N10,15,11,56,48,288,2090,0.0013877142857142857,0.11050957142857143,48.0,288.0,2090.0,0.0012886875000000001,1.0,86.83042686010822
BridgeAndVehicles-COL-V20P10N10,15,11,56,68,548,4070,0.0026362857142857147,0.6810951428571428,68.0,548.0,4070.0,0.00291065625,1.0,234.9062788061725
BridgeAndVehicles-COL-V20P20N10,15,11,56,68,548,4070,0.005639416666666667,0.6851155000000001,68.0,548.0,4070.0,0.00290428125,1.0,237.84022868538187
BridgeAndVehicles-COL-V20P10N20,15,11,56,78,968,7350,0.004663777777777778,1.407991111111111,78.0,968.0,7350.0,0.0052734375,1.0,267.88122337448556
BridgeAndVehicles-COL-V20P20N20,15,11,56,78,968,7350,0.004655333333333333,1.4328066666666668,78.0,968.0,7350.0,0.00527165625,1.0,272.6774910636482
BridgeAndVehicles-COL-V20P20N50,15,11,56,108,2228,17190,0.0106933,3.667331,108.0,2228.0,17190.0,0.012111187499999999,1.0,303.6881643521744
BridgeAndVehicles-COL-V20P10N50,15,11,56,108,2228,17190,0.010572714285714284,3.686240714285714,108.0,2228.0,17190.0,0.012151375,1.0,304.23005039112263
TokenRing-COL-015,1,2,4,256,3616,14464,0.012908624999999998,4.07360875,256.0,3616.0,14464.0,0.01233940625,1.0,331.17617592013386
BridgeAndVehicles-COL-V50P20N10,15,11,56,128,1328,10010,0.006257833333333334,9.730365833333332,128.0,1328.0,10010.0,0.010358031249999998,1.0,940.0071723732892
BridgeAndVehicles-COL-V50P20N20,15,11,56,138,2348,18090,0.010803142857142857,18.481357142857142,138.0,2348.0,18090.0,0.019189593749999997,1.0,963.6556420437138
BridgeAndVehicles-COL-V50P50N10,15,11,56,128,1328,10010,0.0061741666666666655,10.018263333333332,128.0,1328.0,10010.0,0.010354468750000003,1.0,968.1266844327474
BridgeAndVehicles-COL-V50P50N50,15,11,56,168,5408,42330,0.02643766666666667,45.59288888888889,168.0,5408.0,42330.0,0.04578574999999999,1.0,996.365169415278
