,name,Btransitions,Barcs,pw-Aplaces,pw-Atransitions,pw-Aarcs,pw-unfoldingtime,pw-colorfixedpoint,cfp-Bplaces,vd-Aplaces,vd-Atransitions,vd-Aarcs,vd-unfoldingtime,vd-colorfixedpoint,size_ratio,unfolding_ratio
CSRepetitions-COL-02,CSRepetitions-COL-02,5.0,15.0,23.0,28.0,92.0,0.00010903125,0.00012081250000000002,6.0,23,28,92,0.00013121874999999996,6.646875e-05,1.0,0.8600951733514614
PolyORBLF-COL-S02J06T08,PolyORBLF-COL-S02J06T08,65.0,254.0,690.0,1434.0,6564.0,0.00526196875,0.0044002500000000005,81.0,690,1434,6564,0.00571846875,0.0026320312500000003,1.0,0.8642424908875097
PolyORBLF-COL-S02J06T10,PolyORBLF-COL-S02J06T10,65.0,254.0,844.0,1812.0,8302.0,0.00661325,0.005659031250000001,81.0,844,1812,8302,0.0073169687500000006,0.0033010312499999993,1.0,0.8652018140474085
PolyORBLF-COL-S02J06T06,PolyORBLF-COL-S02J06T06,65.0,254.0,536.0,1064.0,4866.0,0.003989312500000001,0.00345784375,81.0,536,1064,4866,0.004358999999999999,0.0021050625,1.0,0.8679907179334392
PolyORBLF-COL-S02J04T10,PolyORBLF-COL-S02J04T10,65.0,254.0,752.0,1572.0,7262.0,0.005810031250000001,0.00485415625,81.0,752,1572,7262,0.0063471249999999995,0.00330046875,1.0,0.9046721796667583
BART-COL-010,BART-COL-010,7.0,26.0,1592.0,2020.0,16200.0,0.017406375,3.0648843750000005,4.0,1723,2150,17460,0.01970409375,2.7810709375,1.0722591362126246,0.9086667217393426
PolyORBLF-COL-S02J04T08,PolyORBLF-COL-S02J04T08,65.0,254.0,614.0,1242.0,5732.0,0.004599625,0.0037761562500000004,81.0,614,1242,5732,0.00499415625,0.0026224374999999998,1.0,0.909359201567018
PolyORBLF-COL-S02J04T06,PolyORBLF-COL-S02J04T06,65.0,254.0,476.0,920.0,4242.0,0.0034537812500000003,0.0029763125,81.0,476,920,4242,0.0038211875000000004,0.0021002499999999997,1.0,0.9208944270835864
DotAndBoxes-COL-3,DotAndBoxes-COL-3,8.0,44.0,116.0,752.0,8128.0,0.006489281250000002,0.03884171875,8.0,132,1072,11968,0.0103481875,0.03233131250000001,1.3870967741935485,0.9415080187950853
Peterson-COL-3,Peterson-COL-3,14.0,42.0,244.0,332.0,1016.0,0.0012738125,0.011067781250000004,11.0,256,356,1112,0.0016691874999999994,0.010057343750000001,1.0625,0.9501634462728928
TokenRing-COL-020,TokenRing-COL-020,2.0,4.0,441.0,8421.0,33684.0,0.03107378125,2.5816690625,1.0,441,8421,33684,0.03737368749999999,2.5834521874999994,1.0,1.0030936956805125
TokenRing-COL-015,TokenRing-COL-015,2.0,4.0,256.0,3616.0,14464.0,0.0128446875,0.6840221562500001,1.0,256,3616,14464,0.015771312500000002,0.7037097187500002,1.0,1.0324512318283188
DatabaseWithMutex-COL-02,DatabaseWithMutex-COL-02,8.0,22.0,38.0,32.0,88.0,0.00014078125000000004,0.00014725000000000003,11.0,38,32,88,0.00017584375,0.000121625,1.0,1.0327655419333837
TokenRing-COL-010,TokenRing-COL-010,2.0,4.0,121.0,1111.0,4444.0,0.004001531250000001,0.1105124375,1.0,121,1111,4444,0.0048764375,0.11707265624999998,1.0,1.0649276684858586
PermAdmissibility-COL-02,PermAdmissibility-COL-02,16.0,83.0,168.0,592.0,3456.0,0.0019899062500000004,0.0011277500000000003,40.0,168,592,3456,0.0023030625,0.00135459375,1.0,1.173207036535859
PermAdmissibility-COL-05,PermAdmissibility-COL-05,16.0,83.0,168.0,592.0,3456.0,0.001972375,0.0023749375,40.0,168,592,3456,0.0022863437499999997,0.00289246875,1.0,1.19126759348448
TokenRing-COL-005,TokenRing-COL-005,2.0,4.0,36.0,156.0,624.0,0.00062840625,0.006435312499999999,1.0,36,156,624,0.0007887500000000001,0.00773271875,1.0,1.2063714668707615
PermAdmissibility-COL-10,PermAdmissibility-COL-10,16.0,83.0,168.0,592.0,3456.0,0.0019804374999999996,0.002023,40.0,168,592,3456,0.0022942499999999994,0.002591375,1.0,1.2203575052689093
PermAdmissibility-COL-01,PermAdmissibility-COL-01,16.0,83.0,168.0,592.0,3456.0,0.00197165625,0.001505875,40.0,168,592,3456,0.0023127499999999997,0.0020079374999999997,1.0,1.2424582812879108
QuasiCertifProtocol-COL-10,QuasiCertifProtocol-COL-10,26.0,77.0,550.0,176.0,1287.0,0.0012706249999999998,0.00339521875,30.0,550,176,1287,0.001314125,0.00504396875,1.0,1.3626889563114926
QuasiCertifProtocol-COL-18,QuasiCertifProtocol-COL-18,26.0,77.0,1398.0,296.0,3119.0,0.0030074374999999997,0.01657675,30.0,1398,296,3119,0.0030650624999999996,0.02560784375,1.0,1.4640845452485582
LamportFastMutEx-COL-2,LamportFastMutEx-COL-2,17.0,68.0,44.0,62.0,256.0,0.00024737500000000004,0.0004385,18.0,44,62,256,0.00034225,0.0006890625000000001,1.0,1.5036449790413706
NeoElection-COL-2,NeoElection-COL-2,22.0,98.0,42.0,20.0,83.0,0.00016134375000000003,0.000868875,18.0,41,21,89,0.0003085,0.0012588749999999998,1.0,1.5214001880668546
QuasiCertifProtocol-COL-22,QuasiCertifProtocol-COL-22,26.0,77.0,1966.0,356.0,4323.0,0.0041192812500000005,0.029264749999999992,30.0,1966,356,4323,0.0042804062499999995,0.046562937500000005,1.0,1.5229839490999162
Sudoku-COL-AN01,Sudoku-COL-AN01,1.0,4.0,4.0,1.0,4.0,1.9875e-05,4.1312500000000015e-05,4.0,4,1,4,2.8281249999999996e-05,6.693750000000001e-05,1.0,1.5561797752808986
LamportFastMutEx-COL-3,LamportFastMutEx-COL-3,17.0,68.0,71.0,114.0,480.0,0.00043493750000000005,0.00067203125,18.0,71,114,480,0.0005448750000000001,0.0012797187500000003,1.0,1.6482793665132824
NeoElection-COL-3,NeoElection-COL-3,22.0,98.0,86.0,58.0,288.0,0.0004116875,0.0021610937500000003,18.0,84,60,300,0.0006396249999999999,0.0038970625,1.0,1.763339770919117
Sudoku-COL-BN01,Sudoku-COL-BN01,1.0,5.0,5.0,1.0,5.0,2.1906250000000007e-05,5.9406250000000004e-05,5.0,5,1,5,3.684375000000001e-05,0.00011293749999999999,1.0,1.842044581091468
Peterson-COL-7,Peterson-COL-7,14.0,42.0,1992.0,3096.0,9584.0,0.011165062500000003,0.15224159375000001,11.0,2048,3208,10032,0.01429515625,0.28908978125,1.0330188679245282,1.8566253325436368
LamportFastMutEx-COL-4,LamportFastMutEx-COL-4,17.0,68.0,102.0,180.0,768.0,0.00063778125,0.0009798124999999998,18.0,102,180,768,0.00080303125,0.0023282500000000005,1.0,1.9357649286169665
NeoElection-COL-7,NeoElection-COL-7,22.0,98.0,442.0,610.0,3548.0,0.0040194375,0.04151749999999999,18.0,436,616,3584,0.005327906250000001,0.08476937500000001,1.0,1.978553811397616
NeoElection-COL-4,NeoElection-COL-4,22.0,98.0,148.0,127.0,680.0,0.00086309375,0.0049351562499999994,18.0,145,130,698,0.0012270625000000003,0.010313156249999997,1.0,1.99029340749364
Peterson-COL-6,Peterson-COL-6,14.0,42.0,1330.0,2030.0,6272.0,0.007301625,0.06741290625,11.0,1372,2114,6608,0.009292656249999998,0.1399879375,1.0375,1.9980128530887353
BART-COL-005,BART-COL-005,7.0,26.0,932.0,1010.0,8100.0,0.008622781250000001,1.4900490625,4.0,997,1095,8910,0.010425875,2.98443875,1.0772399588053554,1.9983458269998609
NeoElection-COL-5,NeoElection-COL-5,22.0,98.0,228.0,236.0,1316.0,0.0015403749999999996,0.010184531249999995,18.0,224,240,1340,0.0021784375,0.02300715625,1.0,2.148042228482638
Peterson-COL-5,Peterson-COL-5,14.0,42.0,834.0,1242.0,3828.0,0.0044547812499999995,0.027798999999999994,11.0,864,1302,4068,0.005752625000000001,0.06541759375,1.0433526011560694,2.206569772342584
LamportFastMutEx-COL-5,LamportFastMutEx-COL-5,17.0,68.0,137.0,260.0,1120.0,0.0008877500000000001,0.0013994374999999996,18.0,137,260,1120,0.00113709375,0.0041263125,1.0,2.3012570023227217
NeoElection-COL-6,NeoElection-COL-6,22.0,98.0,326.0,394.0,2253.0,0.002620125,0.01893,18.0,321,399,2283,0.003471281249999999,0.046211562500000004,1.0,2.3054550147620954
Peterson-COL-4,Peterson-COL-4,14.0,42.0,480.0,690.0,2120.0,0.0025315000000000003,0.010979375,11.0,500,730,2280,0.00328890625,0.0278675,1.0512820512820513,2.306024313747259
NeoElection-COL-8,NeoElection-COL-8,22.0,98.0,576.0,893.0,5258.0,0.005803250000000002,0.05481793750000001,18.0,569,900,5300,0.007683906249999998,0.14549359374999996,1.0,2.5267980769924696
LamportFastMutEx-COL-6,LamportFastMutEx-COL-6,17.0,68.0,176.0,354.0,1536.0,0.0011941249999999999,0.0019019062500000002,18.0,176,354,1536,0.0014881249999999999,0.007048625,1.0,2.757320359734741
BridgeAndVehicles-COL-V04P05N02,BridgeAndVehicles-COL-V04P05N02,11.0,56.0,28.0,52.0,326.0,0.00023799999999999998,0.0013326250000000003,15.0,28,52,326,0.0003175625000000001,0.004345500000000001,1.0,2.968921607640271
LamportFastMutEx-COL-7,LamportFastMutEx-COL-7,17.0,68.0,219.0,462.0,2016.0,0.0015295625,0.0024740624999999997,18.0,219,462,2016,0.00189996875,0.011433187499999995,1.0,3.330271004402259
LamportFastMutEx-COL-8,LamportFastMutEx-COL-8,17.0,68.0,266.0,584.0,2560.0,0.0019343750000000008,0.0032000937499999994,18.0,266,584,2560,0.002329625,0.017827781249999997,1.0,3.925899101051106
QuasiCertifProtocol-COL-28,QuasiCertifProtocol-COL-28,26.0,77.0,2998.0,446.0,6489.0,0.006157187499999999,0.06158828124999998,30.0,2998,446,6489,0.006359906250000001,0.26700256250000004,1.0,4.035140265377529
BridgeAndVehicles-COL-V20P20N20,BridgeAndVehicles-COL-V20P20N20,11.0,56.0,78.0,968.0,7350.0,0.003616468750000001,0.26887912499999994,15.0,78,968,7350,0.05042793749999998,1.3932228125000004,1.0,5.297886582799105
BridgeAndVehicles-COL-V10P10N10,BridgeAndVehicles-COL-V10P10N10,11.0,56.0,48.0,288.0,2090.0,0.0010935937500000002,0.022752187499999996,15.0,48,288,2090,0.001416875,0.12700684375000001,1.0,5.385594936211203
QuasiCertifProtocol-COL-32,QuasiCertifProtocol-COL-32,26.0,77.0,3806.0,506.0,8173.0,0.007804625000000001,0.1016343125,30.0,3806,506,8173,0.008009500000000001,0.6018569374999999,1.0,5.572664094075291
BridgeAndVehicles-COL-V20P10N10,BridgeAndVehicles-COL-V20P10N10,11.0,56.0,68.0,548.0,4070.0,0.0020677499999999997,0.12175215624999998,15.0,68,548,4070,0.00482846875,0.7058805624999996,1.0,5.739860841236905
BridgeAndVehicles-COL-V20P20N10,BridgeAndVehicles-COL-V20P20N10,11.0,56.0,68.0,548.0,4070.0,0.0020740937500000004,0.1207573125,15.0,68,548,4070,0.01528478125,0.71936184375,1.0,5.980934741598303
BridgeAndVehicles-COL-V20P10N20,BridgeAndVehicles-COL-V20P10N20,11.0,56.0,78.0,968.0,7350.0,0.0036031250000000004,0.22887065625000008,15.0,78,968,7350,0.0047195312500000015,1.4562606249999999,1.0,6.284494313270001
BridgeAndVehicles-COL-V50P50N20,BridgeAndVehicles-COL-V50P50N20,11.0,56.0,138.0,2348.0,18090.0,0.00849403125,3.0174653124999993,15.0,138,2348,18090,0.011339781250000004,19.498190625000003,1.0,6.447386825122478
BridgeAndVehicles-COL-V80P20N10,BridgeAndVehicles-COL-V80P20N10,11.0,56.0,188.0,2108.0,15950.0,0.007656500000000001,5.967825625,15.0,188,2108,15950,0.010027906250000001,38.773628125,1.0,6.4904647390690675
BridgeAndVehicles-COL-V80P50N20,BridgeAndVehicles-COL-V80P50N20,11.0,56.0,198.0,3728.0,28830.0,0.01370425,11.322246875000001,15.0,198,3728,28830,0.01785303125,74.186153125,1.0,6.5459003252583265
BridgeAndVehicles-COL-V50P20N50,BridgeAndVehicles-COL-V50P20N50,11.0,56.0,168.0,5408.0,42330.0,0.019409531249999997,6.9856921875,15.0,168,5408,42330,0.026245937500000007,46.1563625,1.0,6.592710611736969
BridgeAndVehicles-COL-V50P50N50,BridgeAndVehicles-COL-V50P50N50,11.0,56.0,168.0,5408.0,42330.0,0.0194795625,7.033726249999999,15.0,168,5408,42330,0.02632609375,46.57200625000001,1.0,6.606688303518155
BridgeAndVehicles-COL-V50P20N10,BridgeAndVehicles-COL-V50P20N10,11.0,56.0,128.0,1328.0,10010.0,0.00484528125,1.4916471875000001,15.0,128,1328,10010,0.0061953125,9.899397500000003,1.0,6.61920659097871
BridgeAndVehicles-COL-V20P20N50,BridgeAndVehicles-COL-V20P20N50,11.0,56.0,108.0,2228.0,17190.0,0.00791678125,0.57718315625,15.0,108,2228,17190,0.01097675,3.8757753124999996,1.0,6.6428857933350915
BridgeAndVehicles-COL-V80P50N10,BridgeAndVehicles-COL-V80P50N10,11.0,56.0,188.0,2108.0,15950.0,0.0076978437500000016,5.838550624999999,15.0,188,2108,15950,0.009883125000000001,38.99245937499999,1.0,6.671345343681429
BridgeAndVehicles-COL-V80P50N50,BridgeAndVehicles-COL-V80P50N50,11.0,56.0,228.0,8588.0,67470.0,0.030702562500000002,26.257859375000002,15.0,228,8588,67470,0.04224175,176.22025000000002,1.0,6.704911899291296
BridgeAndVehicles-COL-V80P20N20,BridgeAndVehicles-COL-V80P20N20,11.0,56.0,198.0,3728.0,28830.0,0.013325437500000002,11.015475,15.0,198,3728,28830,0.017659718750000004,74.00868125,1.0,6.712093612379318
BridgeAndVehicles-COL-V80P20N50,BridgeAndVehicles-COL-V80P20N50,11.0,56.0,228.0,8588.0,67470.0,0.03113125,26.462359375000002,15.0,228,8588,67470,0.041805062500000004,178.00418749999994,1.0,6.7203674699811256
BridgeAndVehicles-COL-V50P20N20,BridgeAndVehicles-COL-V50P20N20,11.0,56.0,138.0,2348.0,18090.0,0.00847684375,2.9001146875,15.0,138,2348,18090,0.011127000000000003,19.542740625,1.0,6.722796038877451
BridgeAndVehicles-COL-V50P50N10,BridgeAndVehicles-COL-V50P50N10,11.0,56.0,128.0,1328.0,10010.0,0.0048873125,1.5053087500000002,15.0,128,1328,10010,0.0063411249999999995,10.293049999999997,1.0,6.819903309739955
BridgeAndVehicles-COL-V20P10N50,BridgeAndVehicles-COL-V20P10N50,11.0,56.0,108.0,2228.0,17190.0,0.00796309375,0.5592271875,15.0,108,2228,17190,0.01093625,3.8926975000000015,1.0,6.882405920984742
BART-COL-002,BART-COL-002,7.0,26.0,536.0,404.0,3240.0,0.003719500000000001,0.35552940625,4.0,514,424,3440,0.00747740625,3.3727821875,0.997872340425532,9.409241155483684
,DrinkVendingMachine-COL-24,,,,,,,,,288,8308944,80375328,44.140584374999996,0.00020543750000000003,,
,FamilyReunion-COL-L00400M0040C020P020G001,,,,,,,,,537708,508489,1558729,2.8783690625,0.0005940625,,
,FamilyReunion-COL-L00800M0080C040P040G020,,,,,,,,,2075308,1976909,6061249,10.680144999999998,0.0006126562499999999,,
,FamilyReunion-COL-L01200M0120C060P060G030,,,,,,,,,4612908,4405329,13507769,24.320678125,0.0006045937499999999,,
,Philosophers-COL-050000,,,,,,,,,250000,250000,800000,3.3952053124999995,7.556249999999999e-05,,
,Philosophers-COL-100000,,,,,,,,,500000,500000,1600000,10.756946874999999,7.840625e-05,,
,SafeBus-COL-80,,,,,,,,,13766,550801,4308564,2.6923987499999997,0.5396450937499999,,
,SharedMemory-COL-000500,,,,,,,,,252001,501000,2002000,2.370216875,8.171874999999999e-05,,
,SharedMemory-COL-001000,,,,,,,,,1004001,2002000,8004000,9.791237187499998,8.440625e-05,,
,SharedMemory-COL-002000,,,,,,,,,4008001,8004000,32008000,44.38815312500001,7.7125e-05,,
,TokenRing-COL-100,,,,,,,,,10201,1010101,4040404,4.554311875,10.627484375,,
,TokenRing-COL-200,,,,,,,,,40401,8040201,32160804,38.366521875,11.362759375000001,,
