,name,Btransitions,Barcs,pw-Aplaces,pw-Atransitions,pw-Aarcs,pw-unfoldingtime,pw-colorfixedpoint,cfp-Bplaces,vd-Aplaces,vd-Atransitions,vd-Aarcs,vd-unfoldingtime,vd-colorfixedpoint,size_ratio,unfolding_ratio
Sudoku-COL-BN16,Sudoku-COL-BN16,1.0,5.0,5120.0,4096.0,20480.0,0.0206275,17.69588125,5.0,5120,4096,20480,0.4679850833333333,0.008439,1.0,0.026891533205340656
Philosophers-COL-000500,Philosophers-COL-000500,5.0,15.0,2500.0,2500.0,8000.0,0.010873562500000001,0.2343076875,5.0,2500,2500,8000,0.007028090909090911,7.072727272727273e-05,1.0,0.02895334851999565
Sudoku-COL-AN16,Sudoku-COL-AN16,1.0,4.0,4864.0,4096.0,16384.0,0.019016437499999997,0.6580675937500001,4.0,4864,4096,16384,0.0202905,6.58e-05,1.0,0.030064658241044578
Sudoku-COL-AN15,Sudoku-COL-AN15,1.0,4.0,4050.0,3375.0,13500.0,0.016349375,0.4761996562500001,4.0,4050,3375,13500,0.016177333333333335,6.455555555555555e-05,1.0,0.032975171725888736
Sudoku-COL-AN14,Sudoku-COL-AN14,1.0,4.0,3332.0,2744.0,10976.0,0.012611187500000004,0.34107609375,4.0,3332,2744,10976,0.013048124999999999,6.937499999999999e-05,1.0,0.0370878476422454
Sudoku-COL-BN09,Sudoku-COL-BN09,1.0,5.0,1053.0,729.0,3645.0,0.00388359375,0.59423965625,5.0,1053,729,3645,0.020704181818181813,0.0022689999999999997,1.0,0.03840877581365013
Sudoku-COL-AN13,Sudoku-COL-AN13,1.0,4.0,2704.0,2197.0,8788.0,0.024312218749999996,0.23849753124999998,4.0,2704,2197,8788,0.01049076923076923,6.553846153846154e-05,1.0,0.04016710830670359
Sudoku-COL-AN08,Sudoku-COL-AN08,1.0,4.0,704.0,512.0,2048.0,0.03362128125,0.023545718749999996,4.0,704,512,2048,0.0025206,7.3e-05,1.0,0.04536883166862001
SafeBus-COL-03,SafeBus-COL-03,14.0,68.0,57.0,91.0,541.0,0.0004151250000000001,0.021215093750000004,20.0,60,97,568,0.0005136153846153845,0.0005195384615384617,1.0608108108108107,0.047764373448781976
Sudoku-COL-AN12,Sudoku-COL-AN12,1.0,4.0,2160.0,1728.0,6912.0,0.010327343749999999,0.16156931250000003,4.0,2160,1728,6912,0.008251818181818181,6.190909090909092e-05,1.0,0.048364682909457536
Sudoku-COL-AN11,Sudoku-COL-AN11,1.0,4.0,1694.0,1331.0,5324.0,0.006230312500000001,0.10706646874999999,4.0,1694,1331,5324,0.0062963333333333335,7.933333333333334e-05,1.0,0.05627403176263374
SafeBus-COL-20,SafeBus-COL-20,14.0,68.0,1026.0,10461.0,77364.0,0.041328593749999996,0.9127322499999998,20.0,1046,10501,77544,0.04421873333333334,0.011737133333333333,1.0052232958997127,0.05865020772336532
Philosophers-COL-000200,Philosophers-COL-000200,5.0,15.0,1000.0,1000.0,3200.0,0.00579628125,0.038443375,5.0,1000,1000,3200,0.0027617,6.85e-05,1.0,0.06397427647281957
Sudoku-COL-AN10,Sudoku-COL-AN10,1.0,4.0,1300.0,1000.0,4000.0,0.004767031250000001,0.06728487500000001,4.0,1300,1000,4000,0.004816,7.471428571428572e-05,1.0,0.06787765293460622
PhilosophersDyn-COL-80,PhilosophersDyn-COL-80,7.0,33.0,6960.0,1043280.0,8780720.0,5.608830312500001,80.72085312499999,8.0,6960,1043280,8780720,6.261520000000001,0.0002068888888888889,1.0,0.07253272153398066
Philosophers-COL-000100,Philosophers-COL-000100,5.0,15.0,500.0,500.0,1600.0,0.009134062500000002,0.010185687499999997,5.0,500,500,1600,0.0014047777777777778,6.866666666666665e-05,1.0,0.07626622727749814
DatabaseWithMutex-COL-04,DatabaseWithMutex-COL-04,8.0,22.0,140.0,128.0,416.0,0.0005327187499999999,0.009141312500000002,11.0,140,128,416,0.0005705714285714286,0.00016757142857142857,1.0,0.07630147536921147
FamilyReunion-COL-L00100M0010C005P005G002,FamilyReunion-COL-L00100M0010C005P005G002,66.0,198.0,40605.0,36871.0,112728.0,0.15531796875,1.7721587499999998,104.0,40605,36871,112728,0.15310030000000002,0.0006137,1.0,0.07974882316590888
TokenRing-COL-030,TokenRing-COL-030,2.0,4.0,961.0,27931.0,111724.0,0.10351046875000001,17.465496875,1.0,961,27931,111724,0.10375755555555556,1.30257,1.0,0.08004593134032942
Sudoku-COL-AN09,Sudoku-COL-AN09,1.0,4.0,972.0,729.0,2916.0,0.0034134999999999994,0.0411890625,4.0,972,729,2916,0.0035130000000000005,6.31764705882353e-05,1.0,0.08017872225588464
Philosophers-COL-000050,Philosophers-COL-000050,5.0,15.0,250.0,250.0,800.0,0.006941468749999999,0.00282896875,5.0,250,250,800,0.0007206,6.96e-05,1.0,0.08087662399969295
SharedMemory-COL-000100,SharedMemory-COL-000100,5.0,16.0,10301.0,20100.0,80000.0,0.0660503125,0.76765875,6.0,10401,20200,80400,0.073786625,8.406249999999999e-05,1.0065787309627974,0.08860487527685953
SafeBus-COL-15,SafeBus-COL-15,14.0,68.0,621.0,4771.0,34549.0,0.018245499999999994,0.27553825,20.0,636,4801,34684,0.01971375,0.006338125,1.008345697329377,0.08867704561603561
PhilosophersDyn-COL-50,PhilosophersDyn-COL-50,7.0,33.0,2850.0,257550.0,2154950.0,1.4026699999999999,13.510821875000005,8.0,2850,257550,2154950,1.4901263636363635,0.00021372727272727274,1.0,0.09993233666539213
Sudoku-COL-AN07,Sudoku-COL-AN07,1.0,4.0,490.0,343.0,1372.0,0.0016579375,0.012823218749999999,4.0,490,343,1372,0.0017060000000000003,7.2e-05,1.0,0.12278025105902718
PhilosophersDyn-COL-03,PhilosophersDyn-COL-03,7.0,33.0,30.0,84.0,564.0,0.00042784374999999995,0.0046932812499999995,8.0,30,84,564,0.0004870000000000001,0.00021128571428571428,1.0,0.1363539679827605
QuasiCertifProtocol-COL-02,QuasiCertifProtocol-COL-02,26.0,77.0,86.0,56.0,223.0,0.0002615,0.00380740625,30.0,86,56,223,0.0003014285714285714,0.00033585714285714284,1.0,0.15662334670053266
Sudoku-COL-AN06,Sudoku-COL-AN06,1.0,4.0,324.0,216.0,864.0,0.001089375,0.006440250000000001,4.0,324,216,864,0.0011132499999999999,7.508333333333333e-05,1.0,0.15782105129184162
Sudoku-COL-BN04,Sudoku-COL-BN04,1.0,5.0,128.0,64.0,320.0,0.00042068749999999995,0.0062251875,5.0,128,64,320,0.0006184444444444445,0.00044655555555555556,1.0,0.1602497789982508
DatabaseWithMutex-COL-40,DatabaseWithMutex-COL-40,8.0,22.0,12920.0,12800.0,156800.0,0.12171128124999997,0.63164271875,11.0,12920,12800,156800,0.12824428571428573,0.0008905714285714286,1.0,0.17141324947217002
SafeBus-COL-10,SafeBus-COL-10,14.0,68.0,316.0,1631.0,11384.0,0.006160906250000001,0.04511671875000001,20.0,326,1651,11474,0.0068168333333333345,0.0023833333333333332,1.0154083204930662,0.17941873607965786
PhilosophersDyn-COL-20,PhilosophersDyn-COL-20,7.0,33.0,540.0,17220.0,140780.0,0.0813515625,0.3821262187500001,8.0,540,17220,140780,0.08296150000000001,0.000209875,1.0,0.1794506195651639
BART-COL-050,BART-COL-050,7.0,26.0,6872.0,10100.0,81000.0,0.08886015625000002,27.43165625,4.0,7723,10750,87300,0.0939745,4.99062,1.0884397831722838,0.18475650765206106
Sudoku-COL-AN05,Sudoku-COL-AN05,1.0,4.0,200.0,125.0,500.0,0.0006748437499999999,0.002939718750000001,4.0,200,125,500,0.0006680666666666667,6.620000000000001e-05,1.0,0.203141228479703
FamilyReunion-COL-L00050M0005C002P002G001,FamilyReunion-COL-L00050M0005C002P002G001,66.0,198.0,12194.0,10560.0,32238.0,0.03820984375000001,0.15639265624999998,104.0,12194,10560,32238,0.039696857142857145,0.0005977142857142857,1.0,0.20706091354721257
CSRepetitions-COL-10,CSRepetitions-COL-10,5.0,15.0,1311.0,2300.0,8700.0,0.0068555937500000014,0.02305196875,6.0,1311,2300,8700,0.007264181818181819,6.172727272727273e-05,1.0,0.24495172720642452
SafeBus-COL-06,SafeBus-COL-06,14.0,68.0,144.0,451.0,2968.0,0.0017715625000000006,0.01057021875,20.0,150,463,3022,0.0020231000000000003,0.0010137,1.030252100840336,0.24605848527739865
SharedMemory-COL-000050,SharedMemory-COL-000050,5.0,16.0,2651.0,5050.0,20000.0,0.015230312500000004,0.049159343749999994,6.0,2701,5100,20200,0.0166245,8.375000000000002e-05,1.0129853265809634,0.25948655378945285
QuasiCertifProtocol-COL-06,QuasiCertifProtocol-COL-06,26.0,77.0,270.0,116.0,659.0,0.0006506874999999998,0.0077789999999999995,30.0,270,116,659,0.0006875333333333333,0.0015126666666666667,1.0,0.2610061167747915
PhilosophersDyn-COL-10,PhilosophersDyn-COL-10,7.0,33.0,170.0,2310.0,18190.0,0.010646906250000001,0.031090375,8.0,170,2310,18190,0.010792,0.00021085714285714284,1.0,0.26362179838575717
Sudoku-COL-AN04,Sudoku-COL-AN04,1.0,4.0,112.0,64.0,256.0,0.00035478125,0.0011852812499999997,4.0,112,64,256,0.0003635384615384615,7.130769230769231e-05,1.0,0.28235617310736016
DrinkVendingMachine-COL-10,DrinkVendingMachine-COL-10,7.0,28.0,120.0,111160.0,1026520.0,0.541751125,1.3065103125000002,6.0,120,111160,1026520,0.5413008666666667,0.00019840000000000002,1.0,0.2929776359988935
DatabaseWithMutex-COL-20,DatabaseWithMutex-COL-20,8.0,22.0,3260.0,3200.0,23200.0,0.019365093750000003,0.04755196875,11.0,3260,3200,23200,0.020693428571428567,0.00047614285714285716,1.0,0.3163553604668678
BART-COL-060,BART-COL-060,7.0,26.0,8192.0,12120.0,97200.0,0.11091840625,23.306609375,4.0,9223,12900,104760,0.11579624999999999,7.6299850000000005,1.0891591177628988,0.33076853040831705
PolyORBNT-COL-S05J20,PolyORBNT-COL-S05J20,38.0,140.0,349.0,1210.0,8824.0,0.0062901875,0.014549656249999997,48.0,349,1210,8824,0.006419363636363636,0.0005193636363636363,1.0,0.33295486069694136
PolyORBNT-COL-S05J80,PolyORBNT-COL-S05J80,38.0,140.0,1189.0,2350.0,14464.0,0.011094000000000001,0.024699531249999993,48.0,1189,2350,14464,0.011475500000000001,0.0005201666666666667,1.0,0.3351350438961417
Referendum-COL-0500,Referendum-COL-0500,3.0,6.0,1501.0,1001.0,2501.0,0.0065584375,0.001049375,4.0,1501,1001,2501,0.002633416666666667,3.325e-05,1.0,0.3505168754706648
BART-COL-040,BART-COL-040,7.0,26.0,5552.0,8080.0,64800.0,0.06876406249999999,12.116924999999998,4.0,6223,8600,69840,0.077017375,4.201553125000001,1.0873679577464788,0.3511143668655382
DotAndBoxes-COL-5,DotAndBoxes-COL-5,8.0,44.0,324.0,8760.0,101600.0,0.07907075000000001,0.699449875,8.0,356,10424,121568,0.10143035714285713,0.17427042857142855,1.1867018934390137,0.354134208986802
BART-COL-020,BART-COL-020,7.0,26.0,2912.0,4040.0,32400.0,0.03446859375,6.721779062499998,4.0,3223,4300,34920,0.03773418181818182,2.4175454545454547,1.0821346375143843,0.36340876789682697
DrinkVendingMachine-COL-16,DrinkVendingMachine-COL-16,7.0,28.0,192.0,1118560.0,10642624.0,5.7800924999999985,11.357031250000002,6.0,192,1118560,10642624,6.298995555555554,0.00023255555555555554,1.0,0.36757790881396357
PolyORBNT-COL-S05J60,PolyORBNT-COL-S05J60,38.0,140.0,909.0,1970.0,12584.0,0.00950403125,0.017828999999999998,48.0,909,1970,12584,0.009735250000000003,0.0005090833333333333,1.0,0.3747968251173509
CSRepetitions-COL-07,CSRepetitions-COL-07,5.0,15.0,498.0,833.0,3087.0,0.0024848125,0.004583874999999999,6.0,498,833,3087,0.002684625,6.825e-05,1.0,0.38944641420348547
PolyORBNT-COL-S10J80,PolyORBNT-COL-S10J80,38.0,140.0,1614.0,13500.0,119759.0,0.07574143749999998,0.1253944375,48.0,1614,13500,119759,0.07796799999999998,0.0005238181818181819,1.0,0.39024275595697766
Philosophers-COL-000020,Philosophers-COL-000020,5.0,15.0,100.0,100.0,320.0,0.00035218749999999996,0.00062909375,5.0,100,100,320,0.00032027272727272726,7.209090909090907e-05,1.0,0.39984829666686933
PolyORBNT-COL-S10J60,PolyORBNT-COL-S10J60,38.0,140.0,1234.0,12920.0,116879.0,0.07372068749999999,0.11372568749999998,48.0,1234,12920,116879,0.07598106666666668,0.0005176666666666667,1.0,0.4081099638941183
PolyORBNT-COL-S05J40,PolyORBNT-COL-S05J40,38.0,140.0,629.0,1590.0,10704.0,0.007856906250000002,0.01254846875,48.0,629,1590,10704,0.00803353846153846,0.000518,1.0,0.4190826417813178
PolyORBNT-COL-S10J40,PolyORBNT-COL-S10J40,38.0,140.0,854.0,12340.0,113999.0,0.0712329375,0.09746800000000003,48.0,854,12340,113999,0.07273555555555555,0.0005251111111111112,1.0,0.43426354205451084
Sudoku-COL-AN03,Sudoku-COL-AN03,1.0,4.0,54.0,27.0,108.0,0.00016675000000000001,0.0004190624999999999,4.0,54,27,108,0.00018250000000000002,7.199999999999999e-05,1.0,0.4344393470607063
BART-COL-030,BART-COL-030,7.0,26.0,4232.0,6060.0,48600.0,0.05156337500000001,7.825072812500001,4.0,4723,6450,52380,0.05993479999999999,3.390766,1.0856004663816556,0.43809320601555335
PolyORBNT-COL-S10J30,PolyORBNT-COL-S10J30,38.0,140.0,664.0,12050.0,112559.0,0.06966665625,0.09304503125,48.0,664,12050,112559,0.07157116666666669,0.0005229166666666666,1.0,0.44307870221881485
PolyORBNT-COL-S10J20,PolyORBNT-COL-S10J20,38.0,140.0,474.0,11760.0,111119.0,0.06855446875000001,0.09006212499999999,48.0,474,11760,111119,0.07004228571428572,0.0005295714285714286,1.0,0.4449210229169806
PolyORBNT-COL-S05J30,PolyORBNT-COL-S05J30,38.0,140.0,489.0,1400.0,9764.0,0.0070089687500000004,0.010287812500000002,48.0,489,1400,9764,0.007190444444444444,0.000513,1.0,0.4453686690663583
Referendum-COL-1000,Referendum-COL-1000,3.0,6.0,3001.0,2001.0,5001.0,0.00982853125,0.00218803125,4.0,3001,2001,5001,0.005353307692307693,3.507692307692308e-05,1.0,0.44841314771879365
FamilyReunion-COL-L00020M0002C001P001G001,FamilyReunion-COL-L00020M0002C001P001G001,66.0,198.0,3271.0,2753.0,8446.0,0.0097484375,0.0128013125,104.0,3271,2753,8446,0.009861545454545454,0.0005877272727272728,1.0,0.46338751991808014
PermAdmissibility-COL-50,PermAdmissibility-COL-50,16.0,83.0,168.0,592.0,3456.0,0.00197371875,0.008196437499999999,40.0,168,592,3456,0.002286727272727273,0.002593,1.0,0.4798084860030812
DatabaseWithMutex-COL-10,DatabaseWithMutex-COL-10,8.0,22.0,830.0,800.0,3800.0,0.0037016562499999997,0.0047678125,11.0,830,800,3800,0.0038016363636363642,0.0002753636363636363,1.0,0.48137611936994285
DrinkVendingMachine-COL-02,DrinkVendingMachine-COL-02,7.0,28.0,24.0,72.0,440.0,0.00033384375,0.0008339374999999998,6.0,24,72,440,0.0003526666666666667,0.00020974999999999998,1.0,0.48161131775892685
GlobalResAllocation-COL-03,GlobalResAllocation-COL-03,7.0,29.0,33.0,4791.0,38652.0,0.025144062499999998,0.026438593749999992,5.0,33,4791,38652,0.02562307142857143,0.00023642857142857146,1.0,0.5013216045848745
GlobalResAllocation-COL-05,GlobalResAllocation-COL-05,7.0,29.0,75.0,56105.0,492760.0,0.316095,0.31662356249999996,5.0,75,56105,492760,0.32319074999999997,0.000237625,1.0,0.5111725720865032
GlobalResAllocation-COL-10,GlobalResAllocation-COL-10,7.0,29.0,250.0,1688410.0,15821020.0,10.139790624999998,9.9787715625,5.0,250,1688410,15821020,10.342839999999999,0.00024379999999999996,1.0,0.514106510376091
Peterson-COL-2,Peterson-COL-2,14.0,42.0,102.0,126.0,384.0,0.0005029374999999999,0.006497062500000003,11.0,108,138,432,0.0007353846153846153,0.002878307692307692,1.0789473684210527,0.516241758241758
CSRepetitions-COL-05,CSRepetitions-COL-05,5.0,15.0,206.0,325.0,1175.0,0.0009953437500000001,0.0012045312500000003,6.0,206,325,1175,0.0010673999999999998,6.95e-05,1.0,0.5168020910278991
GlobalResAllocation-COL-06,GlobalResAllocation-COL-06,7.0,29.0,102.0,136662.0,1226388.0,0.80854365625,0.7736512499999999,5.0,102,136662,1226388,0.8179911666666667,0.00024833333333333337,1.0,0.517154679722317
SharedMemory-COL-000020,SharedMemory-COL-000020,5.0,16.0,461.0,820.0,3200.0,0.00245496875,0.002971218750000001,6.0,481,840,3280,0.0027322857142857144,7.700000000000001e-05,1.0312256049960968,0.5177273572440527
GlobalResAllocation-COL-11,GlobalResAllocation-COL-11,7.0,29.0,297.0,2705087.0,25497868.0,16.523465625,15.785628125000004,5.0,297,2705087,25497868,16.79418,0.00024040000000000002,1.0,0.5198047500171681
GlobalResAllocation-COL-07,GlobalResAllocation-COL-07,7.0,29.0,133.0,291067.0,2652580.0,1.7628115624999998,1.6694984374999995,5.0,133,291067,2652580,1.7937358823529412,0.0002372941176470588,1.0,0.5226722459424087
GlobalResAllocation-COL-09,GlobalResAllocation-COL-09,7.0,29.0,207.0,1003437.0,9334944.0,5.960734687499999,5.948289375,5.0,207,1003437,9334944,6.244661,0.00023659999999999995,1.0,0.5243836579073164
PermAdmissibility-COL-20,PermAdmissibility-COL-20,16.0,83.0,168.0,592.0,3456.0,0.00197553125,0.007624000000000001,40.0,168,592,3456,0.0022822000000000003,0.002876266666666667,1.0,0.5373665163772102
DotAndBoxes-COL-4,DotAndBoxes-COL-4,8.0,44.0,206.0,3104.0,35264.0,0.0273991875,0.19450253125000003,8.0,230,3920,45056,0.03795809090909091,0.08540627272727273,1.2537764350453173,0.5559414516088043
PolyORBLF-COL-S06J06T04,PolyORBLF-COL-S06J06T04,65.0,254.0,506.0,7154.0,59824.0,0.03946984375,0.034131906249999996,81.0,506,7154,59824,0.04098488888888889,0.00154,1.0,0.5777700786854781
AirplaneLD-COL-0200,AirplaneLD-COL-0200,15.0,56.0,1419.0,1608.0,6128.0,0.004570281249999999,0.003562343749999999,20.0,1419,1608,6128,0.0046081428571428575,0.00015299999999999998,1.0,0.5854374027012016
DotAndBoxes-COL-2,DotAndBoxes-COL-2,8.0,44.0,37.0,34.0,296.0,0.00032159374999999994,0.007153343750000001,8.0,54,64,576,0.0007313333333333334,0.0036844444444444446,1.6619718309859155,0.590744441378644
AirplaneLD-COL-0100,AirplaneLD-COL-0100,15.0,56.0,719.0,808.0,3078.0,0.002326437500000001,0.00184115625,20.0,719,808,3078,0.0023255000000000003,0.000153625,1.0,0.5948576441741713
PolyORBLF-COL-S06J04T04,PolyORBLF-COL-S06J04T04,65.0,254.0,454.0,6994.0,59152.0,0.03899321875000001,0.03167878125,81.0,454,6994,59152,0.040705,0.001553,1.0,0.5979454380801448
AirplaneLD-COL-1000,AirplaneLD-COL-1000,15.0,56.0,7019.0,8008.0,30528.0,0.0242558125,0.017183906249999995,20.0,7019,8008,30528,0.02470675,0.00015612500000000001,1.0,0.5999769243124992
TokenRing-COL-020,TokenRing-COL-020,2.0,4.0,441.0,8421.0,33684.0,0.03107378125,2.5816690625,1.0,441,8421,33684,0.03209084615384616,1.5385199999999997,1.0,0.6011348762894667
Philosophers-COL-000010,Philosophers-COL-000010,5.0,15.0,50.0,50.0,160.0,0.00018868750000000005,0.00021871874999999995,5.0,50,50,160,0.00017555555555555556,6.955555555555555e-05,1.0,0.6016380728354341
AirplaneLD-COL-0500,AirplaneLD-COL-0500,15.0,56.0,3519.0,4008.0,15278.0,0.011471156249999998,0.0086246875,20.0,3519,4008,15278,0.011937687500000002,0.00015568750000000004,1.0,0.6017848840012007
CSRepetitions-COL-04,CSRepetitions-COL-04,5.0,15.0,117.0,176.0,624.0,0.00055653125,0.0005567812500000001,6.0,117,176,624,0.0005997999999999999,7.07e-05,1.0,0.6022567787570874
PolyORBLF-COL-S06J06T06,PolyORBLF-COL-S06J06T06,65.0,254.0,700.0,10740.0,89778.0,0.05953524999999999,0.0444451875,81.0,700,10740,89778,0.06168933333333333,0.0021024,1.0,0.6134974507424374
PolyORBLF-COL-S06J04T06,PolyORBLF-COL-S06J04T06,65.0,254.0,632.0,10500.0,88770.0,0.058117218750000005,0.043399375000000004,81.0,632,10500,88770,0.060708833333333344,0.00210525,1.0,0.6187568062815675
AirplaneLD-COL-0050,AirplaneLD-COL-0050,15.0,56.0,369.0,408.0,1553.0,0.00120915625,0.0009840312499999999,20.0,369,408,1553,0.0012225833333333331,0.00014875,1.0,0.6252695372982626
SharedMemory-COL-000010,SharedMemory-COL-000010,5.0,16.0,131.0,210.0,800.0,0.00068753125,0.0006515312499999999,6.0,141,220,840,0.0007668888888888889,7.822222222222223e-05,1.0586510263929618,0.6311214832101647
PolyORBLF-COL-S06J06T08,PolyORBLF-COL-S06J06T08,65.0,254.0,894.0,14334.0,119772.0,0.07881434375000002,0.0549780625,81.0,894,14334,119772,0.08191741666666667,0.002634583333333334,1.0,0.6319641179186878
PolyORBLF-COL-S06J04T08,PolyORBLF-COL-S06J04T08,65.0,254.0,810.0,14014.0,118428.0,0.07786228125,0.05481809374999999,81.0,810,14014,118428,0.08132819999999999,0.0026939,1.0,0.6332669771245371
FamilyReunion-COL-L00010M0001C001P001G001,FamilyReunion-COL-L00010M0001C001P001G001,66.0,198.0,1475.0,1234.0,3799.0,0.00446165625,0.003753656249999999,104.0,1475,1234,3799,0.004708466666666666,0.0006234666666666666,1.0,0.6490237995612868
AirplaneLD-COL-2000,AirplaneLD-COL-2000,15.0,56.0,14019.0,16008.0,61028.0,0.05219781250000001,0.034653531249999994,20.0,14019,16008,61028,0.05781529999999999,0.0001688,1.0,0.6676246733373079
CSRepetitions-COL-03,CSRepetitions-COL-03,5.0,15.0,58.0,81.0,279.0,0.00027775,0.0002636875,6.0,58,81,279,0.00030111111111111115,6.366666666666666e-05,1.0,0.6737209332153348
PolyORBLF-COL-S04J06T06,PolyORBLF-COL-S04J06T06,65.0,254.0,618.0,3190.0,21570.0,0.015236687499999997,0.011074593749999999,81.0,618,3190,21570,0.01603066666666667,0.002179,1.0,0.6920858962984432
AirplaneLD-COL-0020,AirplaneLD-COL-0020,15.0,56.0,159.0,168.0,638.0,0.00053471875,0.00048124999999999996,20.0,159,168,638,0.0005532222222222222,0.00015033333333333332,1.0,0.6924972402503085
PolyORBLF-COL-S04J06T08,PolyORBLF-COL-S04J06T08,65.0,254.0,792.0,4268.0,28832.0,0.020581656250000004,0.0143174375,81.0,792,4268,28832,0.021728363636363636,0.0026470909090909097,1.0,0.6984552298139416
PolyORBLF-COL-S04J04T06,PolyORBLF-COL-S04J04T06,65.0,254.0,554.0,2998.0,20754.0,0.014550937499999996,0.01030321875,81.0,554,2998,20754,0.015374733333333333,0.0021067333333333335,1.0,0.7033619041751487
PolyORBLF-COL-S04J06T10,PolyORBLF-COL-S04J06T10,65.0,254.0,966.0,5354.0,36134.0,0.0254571875,0.017684375000000006,81.0,966,5354,36134,0.027055777777777776,0.0032993333333333325,1.0,0.7036164049716813
PolyORBLF-COL-S04J04T08,PolyORBLF-COL-S04J04T08,65.0,254.0,712.0,4012.0,27744.0,0.019556250000000004,0.013263312500000003,81.0,712,4012,27744,0.020711,0.0026345714285714284,1.0,0.7113309761082715
PolyORBLF-COL-S04J04T10,PolyORBLF-COL-S04J04T10,65.0,254.0,870.0,5034.0,34774.0,0.02438468750000001,0.016524999999999998,81.0,870,5034,34774,0.02612976923076923,0.003301307692307692,1.0,0.7194158333054222
Referendum-COL-0200,Referendum-COL-0200,3.0,6.0,601.0,401.0,1001.0,0.001094875,0.00042862499999999997,4.0,601,401,1001,0.001062,3.5e-05,1.0,0.7200525106662292
Referendum-COL-0100,Referendum-COL-0100,3.0,6.0,301.0,201.0,501.0,0.00058909375,0.00022231249999999994,4.0,301,201,501,0.0005555,3.233333333333333e-05,1.0,0.7244624173566981
BART-COL-010,BART-COL-010,7.0,26.0,1592.0,2020.0,16200.0,0.017406375,3.0648843750000005,4.0,1723,2150,17460,0.019326199999999998,2.287479,1.0722591362126246,0.7484061002356768
AirplaneLD-COL-4000,AirplaneLD-COL-4000,15.0,56.0,28019.0,32008.0,122028.0,0.12186993749999998,0.070301625,20.0,28019,32008,122028,0.14395937499999997,0.00015437500000000003,1.0,0.7499223512844153
Referendum-COL-0050,Referendum-COL-0050,3.0,6.0,151.0,101.0,251.0,0.00031350000000000003,0.00012096875,4.0,151,101,251,0.000291375,3.4874999999999994e-05,1.0,0.7509170682586492
Sudoku-COL-AN02,Sudoku-COL-AN02,1.0,4.0,20.0,8.0,32.0,6.503125e-05,0.0001275,4.0,20,8,32,7.728571428571429e-05,7.435714285714286e-05,1.0,0.787627240475804
SharedMemory-COL-000005,SharedMemory-COL-000005,5.0,16.0,41.0,55.0,200.0,0.00020646874999999997,0.00021478125,6.0,46,60,220,0.0002481818181818182,8.572727272727272e-05,1.1041666666666667,0.7926625303479903
AirplaneLD-COL-0010,AirplaneLD-COL-0010,15.0,56.0,89.0,88.0,333.0,0.0003091875,0.000278625,20.0,89,88,333,0.0003325555555555556,0.0001477777777777778,1.0,0.8171539961013645
