,name,Btransitions,Barcs,pw-Aplaces,pw-Atransitions,pw-Aarcs,pw-unfoldingtime,pw-colorfixedpoint,cfp-Bplaces,vd-Aplaces,vd-Atransitions,vd-Aarcs,vd-unfoldingtime,vd-colorfixedpoint,size_ratio,unfolding_ratio
AirplaneLD-COL-0020,AirplaneLD-COL-0020,15.0,56.0,159.0,168.0,638.0,0.00053471875,0.00048124999999999996,20.0,159,168,638,0.0005543750000000001,0.00015365624999999998,1.0,0.6969025868167699
PolyORBLF-COL-S04J06T08,PolyORBLF-COL-S04J06T08,65.0,254.0,792.0,4268.0,28832.0,0.020581656250000004,0.0143174375,81.0,792,4268,28832,0.021837031250000007,0.0026341875000000002,1.0,0.7011992610839645
PolyORBLF-COL-S04J04T06,PolyORBLF-COL-S04J04T06,65.0,254.0,554.0,2998.0,20754.0,0.014550937499999996,0.01030321875,81.0,554,2998,20754,0.01544490625,0.0021160312499999994,1.0,0.70655939084635
PolyORBLF-COL-S04J06T10,PolyORBLF-COL-S04J06T10,65.0,254.0,966.0,5354.0,36134.0,0.0254571875,0.017684375000000006,81.0,966,5354,36134,0.027321187500000003,0.0032917187500000004,1.0,0.7095919683020289
Referendum-COL-0100,Referendum-COL-0100,3.0,6.0,301.0,201.0,501.0,0.00058909375,0.00022231249999999994,4.0,301,201,501,0.0005474687500000001,2.95625e-05,1.0,0.711149624494512
Sudoku-COL-AN02,Sudoku-COL-AN02,1.0,4.0,20.0,8.0,32.0,6.503125e-05,0.0001275,4.0,20,8,32,7.33125e-05,6.396874999999999e-05,1.0,0.7130335984418114
Referendum-COL-0200,Referendum-COL-0200,3.0,6.0,601.0,401.0,1001.0,0.001094875,0.00042862499999999997,4.0,601,401,1001,0.001062625,2.6031250000000003e-05,1.0,0.7145758122743683
PolyORBLF-COL-S04J04T08,PolyORBLF-COL-S04J04T08,65.0,254.0,712.0,4012.0,27744.0,0.019556250000000004,0.013263312500000003,81.0,712,4012,27744,0.020842218749999995,0.00263403125,1.0,0.7153127041227314
PolyORBLF-COL-S04J04T10,PolyORBLF-COL-S04J04T10,65.0,254.0,870.0,5034.0,34774.0,0.02438468750000001,0.016524999999999998,81.0,870,5034,34774,0.026052781250000004,0.003309593750000001,1.0,0.7177364774541481
Referendum-COL-0050,Referendum-COL-0050,3.0,6.0,151.0,101.0,251.0,0.00031350000000000003,0.00012096875,4.0,151,101,251,0.00028721875,2.540625000000001e-05,1.0,0.7195569301589584
Referendum-COL-0015,Referendum-COL-0015,3.0,6.0,46.0,31.0,76.0,0.00013159375,5.131250000000001e-05,4.0,46,31,76,0.00010756249999999996,2.9343750000000005e-05,1.0,0.7485050401503501
Referendum-COL-0010,Referendum-COL-0010,3.0,6.0,31.0,21.0,51.0,9.796875e-05,4.000000000000001e-05,4.0,31,21,51,7.881250000000001e-05,2.6406250000000005e-05,1.0,0.7626274065685165
SharedMemory-COL-000005,SharedMemory-COL-000005,5.0,16.0,41.0,55.0,200.0,0.00020646874999999997,0.00021478125,6.0,46,60,220,0.0002452500000000001,7.95e-05,1.1041666666666667,0.7709198813056382
Referendum-COL-0020,Referendum-COL-0020,3.0,6.0,61.0,41.0,101.0,0.00014862500000000002,6.137499999999999e-05,4.0,61,41,101,0.00013528124999999998,2.7156250000000003e-05,1.0,0.7735119047619047
AirplaneLD-COL-4000,AirplaneLD-COL-4000,15.0,56.0,28019.0,32008.0,122028.0,0.12186993749999998,0.070301625,20.0,28019,32008,122028,0.15319706249999998,0.00015009374999999995,1.0,0.797970075567242
AirplaneLD-COL-0010,AirplaneLD-COL-0010,15.0,56.0,89.0,88.0,333.0,0.0003091875,0.000278625,20.0,89,88,333,0.00032959375,0.00015728124999999998,1.0,0.8282828282828283
CSRepetitions-COL-02,CSRepetitions-COL-02,5.0,15.0,23.0,28.0,92.0,0.00010903125,0.00012081250000000002,6.0,23,28,92,0.00012715625000000002,6.718749999999999e-05,1.0,0.8455472467709042
PolyORBLF-COL-S02J06T08,PolyORBLF-COL-S02J06T08,65.0,254.0,690.0,1434.0,6564.0,0.00526196875,0.0044002500000000005,81.0,690,1434,6564,0.0057036249999999995,0.0026468437499999995,1.0,0.8642392566407172
PolyORBLF-COL-S02J06T06,PolyORBLF-COL-S02J06T06,65.0,254.0,536.0,1064.0,4866.0,0.003989312500000001,0.00345784375,81.0,536,1064,4866,0.00436490625,0.0021058125,1.0,0.8688845154820002
PolyORBLF-COL-S02J06T10,PolyORBLF-COL-S02J06T10,65.0,254.0,844.0,1812.0,8302.0,0.00661325,0.005659031250000001,81.0,844,1812,8302,0.007423812499999998,0.0033589062499999995,1.0,0.8786238296160298
Peterson-COL-5,Peterson-COL-5,14.0,42.0,834.0,1242.0,3828.0,0.0044547812499999995,0.027798999999999994,11.0,864,1302,4068,0.005103312499999999,0.02365959375,1.0433526011560694,0.8917685038866567
PolyORBLF-COL-S02J04T10,PolyORBLF-COL-S02J04T10,65.0,254.0,752.0,1572.0,7262.0,0.005810031250000001,0.00485415625,81.0,752,1572,7262,0.006473437500000001,0.003319875,1.0,0.9183364883635063
PolyORBLF-COL-S02J04T08,PolyORBLF-COL-S02J04T08,65.0,254.0,614.0,1242.0,5732.0,0.004599625,0.0037761562500000004,81.0,614,1242,5732,0.0050713749999999995,0.0026427812499999997,1.0,0.9210073687156048
PolyORBLF-COL-S02J04T06,PolyORBLF-COL-S02J04T06,65.0,254.0,476.0,920.0,4242.0,0.0034537812500000003,0.0029763125,81.0,476,920,4242,0.003887250000000001,0.0021148125,1.0,0.9334331245170415
DotAndBoxes-COL-3,DotAndBoxes-COL-3,8.0,44.0,116.0,752.0,8128.0,0.006489281250000002,0.03884171875,8.0,132,1072,11968,0.01028321875,0.03224646875,1.3870967741935485,0.9382031611921202
Peterson-COL-3,Peterson-COL-3,14.0,42.0,244.0,332.0,1016.0,0.0012738125,0.011067781250000004,11.0,256,356,1112,0.0016691250000000003,0.0100775,1.0625,0.9517915787821161
DatabaseWithMutex-COL-02,DatabaseWithMutex-COL-02,8.0,22.0,38.0,32.0,88.0,0.00014078125000000004,0.00014725000000000003,11.0,38,32,88,0.00017749999999999998,0.00012496875,1.0,1.0501247694477593
QuasiCertifProtocol-COL-10,QuasiCertifProtocol-COL-10,26.0,77.0,550.0,176.0,1287.0,0.0012706249999999998,0.00339521875,30.0,550,176,1287,0.0013025624999999997,0.0037554062499999996,1.0,1.0840416055509787
NeoElection-COL-7,NeoElection-COL-7,22.0,98.0,442.0,610.0,3548.0,0.0040194375,0.04151749999999999,18.0,474,741,4289,0.0057087499999999985,0.045210218749999996,1.1549429657794676,1.1181904525309811
PermAdmissibility-COL-02,PermAdmissibility-COL-02,16.0,83.0,168.0,592.0,3456.0,0.0019899062500000004,0.0011277500000000003,40.0,168,592,3456,0.0023049062499999997,0.00135065625,1.0,1.1725354583270684
NeoElection-COL-8,NeoElection-COL-8,22.0,98.0,576.0,893.0,5258.0,0.005803250000000002,0.05481793750000001,18.0,613,1063,6223,0.008154062499999998,0.06358628125,1.1409121851599728,1.1834202975651045
PermAdmissibility-COL-05,PermAdmissibility-COL-05,16.0,83.0,168.0,592.0,3456.0,0.001972375,0.0023749375,40.0,168,592,3456,0.0023131875,0.00288784375,1.0,1.1963785097114594
TokenRing-COL-005,TokenRing-COL-005,2.0,4.0,36.0,156.0,624.0,0.00062840625,0.006435312499999999,1.0,36,156,624,0.0007873124999999997,0.007745031249999999,1.0,1.2079110242037878
PermAdmissibility-COL-10,PermAdmissibility-COL-10,16.0,83.0,168.0,592.0,3456.0,0.0019804374999999996,0.002023,40.0,168,592,3456,0.0023105937500000006,0.002595312499999999,1.0,1.225423464210444
NeoElection-COL-5,NeoElection-COL-5,22.0,98.0,228.0,236.0,1316.0,0.0015403749999999996,0.010184531249999995,18.0,248,297,1653,0.0023196562499999997,0.012071656250000002,1.1745689655172413,1.2274138652494562
PermAdmissibility-COL-01,PermAdmissibility-COL-01,16.0,83.0,168.0,592.0,3456.0,0.00197165625,0.001505875,40.0,168,592,3456,0.00233509375,0.002006,1.0,1.248326309073427
Sudoku-COL-AN01,Sudoku-COL-AN01,1.0,4.0,4.0,1.0,4.0,1.9875e-05,4.1312500000000015e-05,4.0,4,1,4,2.7718749999999996e-05,6.359374999999998e-05,1.0,1.4923391215526038
LamportFastMutEx-COL-2,LamportFastMutEx-COL-2,17.0,68.0,44.0,62.0,256.0,0.00024737500000000004,0.0004385,18.0,44,62,256,0.00034534374999999995,0.0006934375,1.0,1.5145343539274647
Peterson-COL-4,Peterson-COL-4,14.0,42.0,480.0,690.0,2120.0,0.0025315000000000003,0.010979375,11.0,500,730,2280,0.0030769375,0.01740478125,1.0512820512820513,1.515943175404998
NeoElection-COL-2,NeoElection-COL-2,22.0,98.0,42.0,20.0,83.0,0.00016134375000000003,0.000868875,18.0,41,21,89,0.000306125,0.0012557500000000001,1.0,1.5160615160615163
NeoElection-COL-6,NeoElection-COL-6,22.0,98.0,326.0,394.0,2253.0,0.002620125,0.01893,18.0,351,483,2751,0.0038745624999999995,0.02991578125,1.1583333333333334,1.5679882947314692
LamportFastMutEx-COL-3,LamportFastMutEx-COL-3,17.0,68.0,71.0,114.0,480.0,0.00043493750000000005,0.00067203125,18.0,71,114,480,0.0005460937499999999,0.001273875,1.0,1.6441012901222367
Sudoku-COL-BN01,Sudoku-COL-BN01,1.0,5.0,5.0,1.0,5.0,2.1906250000000007e-05,5.9406250000000004e-05,5.0,5,1,5,3.2437499999999996e-05,0.00010515625,1.0,1.6921598770176784
NeoElection-COL-3,NeoElection-COL-3,22.0,98.0,86.0,58.0,288.0,0.0004116875,0.0021610937500000003,18.0,84,60,300,0.0006448124999999999,0.0038982812500000007,1.0,1.7658297805147638
QuasiCertifProtocol-COL-18,QuasiCertifProtocol-COL-18,26.0,77.0,1398.0,296.0,3119.0,0.0030074374999999997,0.01657675,30.0,1398,296,3119,0.0030628750000000005,0.0319659375,1.0,1.7886273045537373
LamportFastMutEx-COL-4,LamportFastMutEx-COL-4,17.0,68.0,102.0,180.0,768.0,0.00063778125,0.0009798124999999998,18.0,102,180,768,0.0007941249999999997,0.0023196875,1.0,1.9249657090972319
NeoElection-COL-4,NeoElection-COL-4,22.0,98.0,148.0,127.0,680.0,0.00086309375,0.0049351562499999994,18.0,145,130,698,0.0012069375,0.01034984375,1.0,1.9931498728064505
LamportFastMutEx-COL-5,LamportFastMutEx-COL-5,17.0,68.0,137.0,260.0,1120.0,0.0008877500000000001,0.0013994374999999996,18.0,137,260,1120,0.0011492812500000001,0.004199125000000001,1.0,2.338420549255363
QuasiCertifProtocol-COL-22,QuasiCertifProtocol-COL-22,26.0,77.0,1966.0,356.0,4323.0,0.0041192812500000005,0.029264749999999992,30.0,1966,356,4323,0.004249812500000001,0.08311643750000004,1.0,2.6170071956184158
LamportFastMutEx-COL-6,LamportFastMutEx-COL-6,17.0,68.0,176.0,354.0,1536.0,0.0011941249999999999,0.0019019062500000002,18.0,176,354,1536,0.0014802187499999995,0.00704559375,1.0,2.7537876111554103
BridgeAndVehicles-COL-V04P05N02,BridgeAndVehicles-COL-V04P05N02,11.0,56.0,28.0,52.0,326.0,0.00023799999999999998,0.0013326250000000003,15.0,28,52,326,0.00033137499999999996,0.004305093750000001,1.0,2.951989653800239
BART-COL-050,BART-COL-050,7.0,26.0,6872.0,10100.0,81000.0,0.08886015625000002,27.43165625,4.0,13101,9168000,83534700,85.26112499999999,2.8928874999999996,540.9557506481264,3.2032106955660153
LamportFastMutEx-COL-8,LamportFastMutEx-COL-8,17.0,68.0,266.0,584.0,2560.0,0.0019343750000000008,0.0032000937499999994,18.0,266,584,2560,0.00234403125,0.014706374999999999,1.0,3.3207732056018453
LamportFastMutEx-COL-7,LamportFastMutEx-COL-7,17.0,68.0,219.0,462.0,2016.0,0.0015295625,0.0024740624999999997,18.0,219,462,2016,0.0018811249999999998,0.011423781249999999,1.0,3.3232148989977826
QuasiCertifProtocol-COL-28,QuasiCertifProtocol-COL-28,26.0,77.0,2998.0,446.0,6489.0,0.006157187499999999,0.06158828124999998,30.0,2998,446,6489,0.016552843749999997,0.30904796875000007,1.0,4.806237502046956
BridgeAndVehicles-COL-V10P10N10,BridgeAndVehicles-COL-V10P10N10,11.0,56.0,48.0,288.0,2090.0,0.0010935937500000002,0.022752187499999996,15.0,48,288,2090,0.00142021875,0.113355625,1.0,4.813255751475956
BART-COL-020,BART-COL-020,7.0,26.0,2912.0,4040.0,32400.0,0.03446859375,6.721779062499998,4.0,8451,3667200,33413880,33.730425000000004,0.3017453125,528.718498273878,5.037140739063626
BART-COL-060,BART-COL-060,7.0,26.0,8192.0,12120.0,97200.0,0.11091840625,23.306609375,4.0,18299,13091700,117191520,119.97071875,2.9708328124999994,645.4312229224104,5.249979959922888
BART-COL-010,BART-COL-010,7.0,26.0,1592.0,2020.0,16200.0,0.017406375,3.0648843750000005,4.0,6901,1833600,16706940,16.85740625,0.15333096875,509.5517718715393,5.518861975869732
BridgeAndVehicles-COL-V20P20N20,BridgeAndVehicles-COL-V20P20N20,11.0,56.0,78.0,968.0,7350.0,0.003616468750000001,0.26887912499999994,15.0,78,968,7350,0.004770000000000001,1.5096115625,1.0,5.557453394601909
BART-COL-005,BART-COL-005,7.0,26.0,932.0,1010.0,8100.0,0.008622781250000001,1.4900490625,4.0,6126,916800,8353470,8.3946403125,0.13832809375,475.2451081359423,5.693687008156951
BridgeAndVehicles-COL-V20P10N10,BridgeAndVehicles-COL-V20P10N10,11.0,56.0,68.0,548.0,4070.0,0.0020677499999999997,0.12175215624999998,15.0,68,548,4070,0.00271596875,0.7142197187499998,1.0,5.790148847734247
BridgeAndVehicles-COL-V20P20N10,BridgeAndVehicles-COL-V20P20N10,11.0,56.0,68.0,548.0,4070.0,0.0020740937500000004,0.1207573125,15.0,68,548,4070,0.002680406250000001,0.7145988437499999,1.0,5.839542767589212
QuasiCertifProtocol-COL-32,QuasiCertifProtocol-COL-32,26.0,77.0,3806.0,506.0,8173.0,0.007804625000000001,0.1016343125,30.0,3806,506,8173,0.008115562500000001,0.6424984375,1.0,5.944995582582297
BridgeAndVehicles-COL-V20P10N20,BridgeAndVehicles-COL-V20P10N20,11.0,56.0,78.0,968.0,7350.0,0.0036031250000000004,0.22887065625000008,15.0,78,968,7350,0.004769406249999999,1.5160012500000006,1.0,6.54168675741794
BART-COL-040,BART-COL-040,7.0,26.0,5552.0,8080.0,64800.0,0.06876406249999999,12.116924999999998,4.0,14339,8727800,78127680,80.1561875,1.5799887499999998,641.2954078638497,6.707554725118772
BART-COL-030,BART-COL-030,7.0,26.0,4232.0,6060.0,48600.0,0.05156337500000001,7.825072812500001,4.0,12359,6545850,58595760,59.899428125,0.728830625,637.2142440730664,7.697227256251258
BART-COL-002,BART-COL-002,7.0,26.0,536.0,404.0,3240.0,0.003719500000000001,0.35552940625,4.0,6815,436390,3906384,3.9731053124999995,0.13147328125,471.49468085106383,11.425444927850771
,DrinkVendingMachine-COL-24,,,,,,,,,288,8308944,80375328,44.16709999999999,0.00020965624999999996,,
,FamilyReunion-COL-L00400M0040C020P020G001,,,,,,,,,537708,508489,1558729,2.8457262500000007,0.0005945625,,
,FamilyReunion-COL-L00800M0080C040P040G020,,,,,,,,,2075308,1976909,6061249,10.892854375000002,0.0005969062499999999,,
,FamilyReunion-COL-L01200M0120C060P060G030,,,,,,,,,4612908,4405329,13507769,24.3539875,0.0006075624999999998,,
,Philosophers-COL-050000,,,,,,,,,250000,250000,800000,3.4600049999999993,7.725000000000001e-05,,
,Philosophers-COL-100000,,,,,,,,,500000,500000,1600000,10.797131249999998,7.931250000000001e-05,,
,SafeBus-COL-80,,,,,,,,,13766,550801,4308564,8.364931562499999,0.44615671875000007,,
,SharedMemory-COL-000500,,,,,,,,,252001,501000,2002000,2.501898125,8.44375e-05,,
,SharedMemory-COL-001000,,,,,,,,,1004001,2002000,8004000,10.160263750000002,8.878125000000002e-05,,
,SharedMemory-COL-002000,,,,,,,,,4008001,8004000,32008000,43.71885625,8.137500000000001e-05,,
,TokenRing-COL-100,,,,,,,,,10201,1010101,4040404,5.116018437499999,0.040785812500000004,,
,TokenRing-COL-200,,,,,,,,,40401,8040201,32160804,39.602549999999994,0.0446399375,,
