,name,Btransitions,Barcs,pw-Aplaces,pw-Atransitions,pw-Aarcs,pw-unfoldingtime,pw-colorfixedpoint,cfp-Bplaces,vd-Aplaces,vd-Atransitions,vd-Aarcs,vd-unfoldingtime,vd-colorfixedpoint,size_ratio,unfolding_ratio
Sudoku-COL-BN16,Sudoku-COL-BN16,1.0,5.0,5120.0,4096.0,20480.0,0.0206275,17.69588125,5.0,5120,4096,20480,0.4714563749999999,0.008454499999999998,1.0,0.027088343520277374
Philosophers-COL-000500,Philosophers-COL-000500,5.0,15.0,2500.0,2500.0,8000.0,0.010873562500000001,0.2343076875,5.0,2500,2500,8000,0.00708921875,7.543750000000001e-05,1.0,0.029221876672869563
Sudoku-COL-AN16,Sudoku-COL-AN16,1.0,4.0,4864.0,4096.0,16384.0,0.019016437499999997,0.6580675937500001,4.0,4864,4096,16384,0.0200361875,6.8125e-05,1.0,0.029692492470815443
TokenRing-COL-030,TokenRing-COL-030,2.0,4.0,961.0,27931.0,111724.0,0.10351046875000001,17.465496875,1.0,961,27931,111724,0.10968978125000002,0.41793665625,1.0,0.03003165899908955
Sudoku-COL-AN15,Sudoku-COL-AN15,1.0,4.0,4050.0,3375.0,13500.0,0.016349375,0.4761996562500001,4.0,4050,3375,13500,0.016155968750000003,6.3125e-05,1.0,0.03292889178735949
Sudoku-COL-AN14,Sudoku-COL-AN14,1.0,4.0,3332.0,2744.0,10976.0,0.012611187500000004,0.34107609375,4.0,3332,2744,10976,0.013139406250000003,6.259375e-05,1.0,0.03732675925846571
Sudoku-COL-BN09,Sudoku-COL-BN09,1.0,5.0,1053.0,729.0,3645.0,0.00388359375,0.59423965625,5.0,1053,729,3645,0.0207635,0.0022651562499999994,1.0,0.03850152330644228
Sudoku-COL-AN13,Sudoku-COL-AN13,1.0,4.0,2704.0,2197.0,8788.0,0.024312218749999996,0.23849753124999998,4.0,2704,2197,8788,0.010433656249999998,6.946874999999998e-05,1.0,0.039964746361198546
Sudoku-COL-AN08,Sudoku-COL-AN08,1.0,4.0,704.0,512.0,2048.0,0.03362128125,0.023545718749999996,4.0,704,512,2048,0.0025015,7.175e-05,1.0,0.04501285706788882
SafeBus-COL-03,SafeBus-COL-03,14.0,68.0,57.0,91.0,541.0,0.0004151250000000001,0.021215093750000004,20.0,60,97,568,0.0005102812499999999,0.0005139062499999999,1.0608108108108107,0.0473498447628968
Sudoku-COL-AN12,Sudoku-COL-AN12,1.0,4.0,2160.0,1728.0,6912.0,0.010327343749999999,0.16156931250000003,4.0,2160,1728,6912,0.008274562499999999,6.493749999999999e-05,1.0,0.04851461443130892
Sudoku-COL-AN11,Sudoku-COL-AN11,1.0,4.0,1694.0,1331.0,5324.0,0.006230312500000001,0.10706646874999999,4.0,1694,1331,5324,0.006375843750000001,7.021875000000001e-05,1.0,0.05689537186211988
SafeBus-COL-20,SafeBus-COL-20,14.0,68.0,1026.0,10461.0,77364.0,0.041328593749999996,0.9127322499999998,20.0,1046,10501,77544,0.04504518750000001,0.0117588125,1.0052232958997127,0.0595391796782353
Philosophers-COL-000200,Philosophers-COL-000200,5.0,15.0,1000.0,1000.0,3200.0,0.00579628125,0.038443375,5.0,1000,1000,3200,0.0027777187500000007,7.159374999999999e-05,1.0,0.06440629836494266
Sudoku-COL-AN10,Sudoku-COL-AN10,1.0,4.0,1300.0,1000.0,4000.0,0.004767031250000001,0.06728487500000001,4.0,1300,1000,4000,0.0048468124999999996,6.978124999999999e-05,1.0,0.06823683099987378
PhilosophersDyn-COL-80,PhilosophersDyn-COL-80,7.0,33.0,6960.0,1043280.0,8780720.0,5.608830312500001,80.72085312499999,8.0,6960,1043280,8780720,6.3604559374999985,0.00021265625,1.0,0.07367881290048892
DatabaseWithMutex-COL-04,DatabaseWithMutex-COL-04,8.0,22.0,140.0,128.0,416.0,0.0005327187499999999,0.009141312500000002,11.0,140,128,416,0.00056521875,0.00016965625000000005,1.0,0.07596367853370331
Philosophers-COL-000100,Philosophers-COL-000100,5.0,15.0,500.0,500.0,1600.0,0.009134062500000002,0.010185687499999997,5.0,500,500,1600,0.0014052500000000005,6.768749999999999e-05,1.0,0.07623998757747905
Sudoku-COL-AN09,Sudoku-COL-AN09,1.0,4.0,972.0,729.0,2916.0,0.0034134999999999994,0.0411890625,4.0,972,729,2916,0.0035308749999999997,6.012499999999999e-05,1.0,0.08051106929114218
Philosophers-COL-000050,Philosophers-COL-000050,5.0,15.0,250.0,250.0,800.0,0.006941468749999999,0.00282896875,5.0,250,250,800,0.00072540625,7.021875000000001e-05,1.0,0.08143187037427956
FamilyReunion-COL-L00100M0010C005P005G002,FamilyReunion-COL-L00100M0010C005P005G002,66.0,198.0,40605.0,36871.0,112728.0,0.15531796875,1.7721587499999998,104.0,40605,36871,112728,0.1588559375,0.0005970937500000001,1.0,0.08272630724868515
SharedMemory-COL-000100,SharedMemory-COL-000100,5.0,16.0,10301.0,20100.0,80000.0,0.0660503125,0.76765875,6.0,10401,20200,80400,0.07459559375000001,7.587500000000003e-05,1.0065787309627974,0.08956537970942353
SafeBus-COL-15,SafeBus-COL-15,14.0,68.0,621.0,4771.0,34549.0,0.018245499999999994,0.27553825,20.0,636,4801,34684,0.020154124999999995,0.006352749999999999,1.008345697329377,0.09022580384381368
PhilosophersDyn-COL-50,PhilosophersDyn-COL-50,7.0,33.0,2850.0,257550.0,2154950.0,1.4026699999999999,13.510821875000005,8.0,2850,257550,2154950,1.5334084374999994,0.00020906250000000002,1.0,0.10283423311282683
Sudoku-COL-AN07,Sudoku-COL-AN07,1.0,4.0,490.0,343.0,1372.0,0.0016579375,0.012823218749999999,4.0,490,343,1372,0.0017122187500000002,6.40625e-05,1.0,0.12266156233208246
PhilosophersDyn-COL-03,PhilosophersDyn-COL-03,7.0,33.0,30.0,84.0,564.0,0.00042784374999999995,0.0046932812499999995,8.0,30,84,564,0.0004804062499999999,0.00021612499999999998,1.0,0.13601137445385533
TokenRing-COL-020,TokenRing-COL-020,2.0,4.0,441.0,8421.0,33684.0,0.03107378125,2.5816690625,1.0,441,8421,33684,0.032008375000000006,0.36152603125000005,1.0,0.1506211785026538
QuasiCertifProtocol-COL-02,QuasiCertifProtocol-COL-02,26.0,77.0,86.0,56.0,223.0,0.0002615,0.00380740625,30.0,86,56,223,0.00029424999999999997,0.00032025,1.0,0.1510233861986867
Sudoku-COL-AN06,Sudoku-COL-AN06,1.0,4.0,324.0,216.0,864.0,0.001089375,0.006440250000000001,4.0,324,216,864,0.00111553125,6.709375e-05,1.0,0.15706293474110597
Sudoku-COL-BN04,Sudoku-COL-BN04,1.0,5.0,128.0,64.0,320.0,0.00042068749999999995,0.0062251875,5.0,128,64,320,0.0006208124999999999,0.00044859374999999994,1.0,0.16091278424586677
SafeBus-COL-10,SafeBus-COL-10,14.0,68.0,316.0,1631.0,11384.0,0.006160906250000001,0.04511671875000001,20.0,326,1651,11474,0.006818125000000002,0.0023796562500000003,1.0154083204930662,0.17937221643943144
PhilosophersDyn-COL-20,PhilosophersDyn-COL-20,7.0,33.0,540.0,17220.0,140780.0,0.0813515625,0.3821262187500001,8.0,540,17220,140780,0.08436353125000001,0.00021087500000000002,1.0,0.1824778008169081
DatabaseWithMutex-COL-40,DatabaseWithMutex-COL-40,8.0,22.0,12920.0,12800.0,156800.0,0.12171128124999997,0.63164271875,11.0,12920,12800,156800,0.13753428125000003,0.0008653125000000001,1.0,0.18371123502364098
Sudoku-COL-AN05,Sudoku-COL-AN05,1.0,4.0,200.0,125.0,500.0,0.0006748437499999999,0.002939718750000001,4.0,200,125,500,0.0006677499999999998,7.059375e-05,1.0,0.20426918887140552
FamilyReunion-COL-L00050M0005C002P002G001,FamilyReunion-COL-L00050M0005C002P002G001,66.0,198.0,12194.0,10560.0,32238.0,0.03820984375000001,0.15639265624999998,104.0,12194,10560,32238,0.04120959375000001,0.0005953437500000002,1.0,0.21482220166750177
SafeBus-COL-06,SafeBus-COL-06,14.0,68.0,144.0,451.0,2968.0,0.0017715625000000006,0.01057021875,20.0,150,463,3022,0.00203459375,0.00100059375,1.030252100840336,0.24592783152756004
CSRepetitions-COL-10,CSRepetitions-COL-10,5.0,15.0,1311.0,2300.0,8700.0,0.0068555937500000014,0.02305196875,6.0,1311,2300,8700,0.00732625,7.018749999999999e-05,1.0,0.24730994042058763
QuasiCertifProtocol-COL-06,QuasiCertifProtocol-COL-06,26.0,77.0,270.0,116.0,659.0,0.0006506874999999998,0.0077789999999999995,30.0,270,116,659,0.0006893124999999998,0.0015024062499999998,1.0,0.25999999999999995
PhilosophersDyn-COL-10,PhilosophersDyn-COL-10,7.0,33.0,170.0,2310.0,18190.0,0.010646906250000001,0.031090375,8.0,170,2310,18190,0.010831593749999998,0.00020696874999999999,1.0,0.26447727713457614
SharedMemory-COL-000050,SharedMemory-COL-000050,5.0,16.0,2651.0,5050.0,20000.0,0.015230312500000004,0.049159343749999994,6.0,2701,5100,20200,0.016959218749999998,8.668750000000001e-05,1.0129853265809634,0.264730505530537
Sudoku-COL-AN04,Sudoku-COL-AN04,1.0,4.0,112.0,64.0,256.0,0.00035478125,0.0011852812499999997,4.0,112,64,256,0.0003595,6.34375e-05,1.0,0.2746235948216388
DrinkVendingMachine-COL-10,DrinkVendingMachine-COL-10,7.0,28.0,120.0,111160.0,1026520.0,0.541751125,1.3065103125000002,6.0,120,111160,1026520,0.5506728749999998,0.0002053125,1.0,0.2980520917241719
DatabaseWithMutex-COL-20,DatabaseWithMutex-COL-20,8.0,22.0,3260.0,3200.0,23200.0,0.019365093750000003,0.04755196875,11.0,3260,3200,23200,0.020274250000000004,0.00046309374999999996,1.0,0.30989620547076474
PolyORBNT-COL-S05J80,PolyORBNT-COL-S05J80,38.0,140.0,1189.0,2350.0,14464.0,0.011094000000000001,0.024699531249999993,48.0,1189,2350,14464,0.011368000000000001,0.00051571875,1.0,0.3320074419871608
PolyORBNT-COL-S05J20,PolyORBNT-COL-S05J20,38.0,140.0,349.0,1210.0,8824.0,0.0062901875,0.014549656249999997,48.0,349,1210,8824,0.006503031250000001,0.0005390312500000002,1.0,0.33791340206185577
Referendum-COL-0500,Referendum-COL-0500,3.0,6.0,1501.0,1001.0,2501.0,0.0065584375,0.001049375,4.0,1501,1001,2501,0.0025930312500000007,2.5500000000000003e-05,1.0,0.3441897720271104
DotAndBoxes-COL-5,DotAndBoxes-COL-5,8.0,44.0,324.0,8760.0,101600.0,0.07907075000000001,0.699449875,8.0,356,10424,121568,0.10227265625000001,0.17507418750000006,1.1867018934390137,0.3562485499340497
DrinkVendingMachine-COL-16,DrinkVendingMachine-COL-16,7.0,28.0,192.0,1118560.0,10642624.0,5.7800924999999985,11.357031250000002,6.0,192,1118560,10642624,6.259732500000001,0.00021912499999999995,1.0,0.36528601393801574
PolyORBNT-COL-S05J60,PolyORBNT-COL-S05J60,38.0,140.0,909.0,1970.0,12584.0,0.00950403125,0.017828999999999998,48.0,909,1970,12584,0.009834625,0.00052153125,1.0,0.378887952648867
CSRepetitions-COL-07,CSRepetitions-COL-07,5.0,15.0,498.0,833.0,3087.0,0.0024848125,0.004583874999999999,6.0,498,833,3087,0.0026419374999999993,6.396875e-05,1.0,0.38280179311930246
PolyORBNT-COL-S10J80,PolyORBNT-COL-S10J80,38.0,140.0,1614.0,13500.0,119759.0,0.07574143749999998,0.1253944375,48.0,1614,13500,119759,0.07820878125000001,0.0005198437499999999,1.0,0.3914201034499689
Philosophers-COL-000020,Philosophers-COL-000020,5.0,15.0,100.0,100.0,320.0,0.00035218749999999996,0.00062909375,5.0,100,100,320,0.00032100000000000005,7.40625e-05,1.0,0.40259864335530726
PolyORBNT-COL-S10J60,PolyORBNT-COL-S10J60,38.0,140.0,1234.0,12920.0,116879.0,0.07372068749999999,0.11372568749999998,48.0,1234,12920,116879,0.076440125,0.000518,1.0,0.41056075370889417
PolyORBNT-COL-S05J40,PolyORBNT-COL-S05J40,38.0,140.0,629.0,1590.0,10704.0,0.007856906250000002,0.01254846875,48.0,629,1590,10704,0.008071,0.0005144375000000001,1.0,0.4207439216382938
Sudoku-COL-AN03,Sudoku-COL-AN03,1.0,4.0,54.0,27.0,108.0,0.00016675000000000001,0.0004190624999999999,4.0,54,27,108,0.00017825,7.146875e-05,1.0,0.4262776058892564
PolyORBNT-COL-S10J30,PolyORBNT-COL-S10J30,38.0,140.0,664.0,12050.0,112559.0,0.06966665625,0.09304503125,48.0,664,12050,112559,0.07100175000000002,0.000517,1.0,0.43954279559665943
PolyORBNT-COL-S10J40,PolyORBNT-COL-S10J40,38.0,140.0,854.0,12340.0,113999.0,0.0712329375,0.09746800000000003,48.0,854,12340,113999,0.073790625,0.0005152812499999999,1.0,0.4404593557756606
Referendum-COL-1000,Referendum-COL-1000,3.0,6.0,3001.0,2001.0,5001.0,0.00982853125,0.00218803125,4.0,3001,2001,5001,0.00529934375,2.378125e-05,1.0,0.4429823420799418
PolyORBNT-COL-S05J30,PolyORBNT-COL-S05J30,38.0,140.0,489.0,1400.0,9764.0,0.0070089687500000004,0.010287812500000002,48.0,489,1400,9764,0.007215093750000001,0.0005203437500000002,1.0,0.4472183227732038
PolyORBNT-COL-S10J20,PolyORBNT-COL-S10J20,38.0,140.0,474.0,11760.0,111119.0,0.06855446875000001,0.09006212499999999,48.0,474,11760,111119,0.07081990624999998,0.0005230625,1.0,0.44978250423436533
TokenRing-COL-015,TokenRing-COL-015,2.0,4.0,256.0,3616.0,14464.0,0.0128446875,0.6840221562500001,1.0,256,3616,14464,0.013051437499999997,0.30830631250000007,1.0,0.46114656319520153
FamilyReunion-COL-L00020M0002C001P001G001,FamilyReunion-COL-L00020M0002C001P001G001,66.0,198.0,3271.0,2753.0,8446.0,0.0097484375,0.0128013125,104.0,3271,2753,8446,0.009941812499999998,0.0005994687500000001,1.0,0.4674677657180234
DrinkVendingMachine-COL-02,DrinkVendingMachine-COL-02,7.0,28.0,24.0,72.0,440.0,0.00033384375,0.0008339374999999998,6.0,24,72,440,0.00034409375000000016,0.00021665625,1.0,0.48018410982365084
DatabaseWithMutex-COL-10,DatabaseWithMutex-COL-10,8.0,22.0,830.0,800.0,3800.0,0.0037016562499999997,0.0047678125,11.0,830,800,3800,0.0038176250000000003,0.00026834375,1.0,0.48243507008630265
PermAdmissibility-COL-50,PermAdmissibility-COL-50,16.0,83.0,168.0,592.0,3456.0,0.00197371875,0.008196437499999999,40.0,168,592,3456,0.0023352812499999997,0.00259584375,1.0,0.48486226551337397
GlobalResAllocation-COL-03,GlobalResAllocation-COL-03,7.0,29.0,33.0,4791.0,38652.0,0.025144062499999998,0.026438593749999992,5.0,33,4791,38652,0.025611937499999998,0.00023728124999999994,1.0,0.5011222885599266
CSRepetitions-COL-05,CSRepetitions-COL-05,5.0,15.0,206.0,325.0,1175.0,0.0009953437500000001,0.0012045312500000003,6.0,206,325,1175,0.00105696875,6.809375000000001e-05,1.0,0.511421103471788
GlobalResAllocation-COL-05,GlobalResAllocation-COL-05,7.0,29.0,75.0,56105.0,492760.0,0.316095,0.31662356249999996,5.0,75,56105,492760,0.32451059375,0.00023384375,1.0,0.5132525845565026
Peterson-COL-2,Peterson-COL-2,14.0,42.0,102.0,126.0,384.0,0.0005029374999999999,0.006497062500000003,11.0,108,138,432,0.0007385625000000001,0.0028727187499999994,1.0789473684210527,0.5158973214285711
GlobalResAllocation-COL-06,GlobalResAllocation-COL-06,7.0,29.0,102.0,136662.0,1226388.0,0.80854365625,0.7736512499999999,5.0,102,136662,1226388,0.8204903125000002,0.00023556250000000004,1.0,0.5187261517262898
SharedMemory-COL-000020,SharedMemory-COL-000020,5.0,16.0,461.0,820.0,3200.0,0.00245496875,0.002971218750000001,6.0,481,840,3280,0.0027355937499999997,8.125000000000002e-05,1.0312256049960968,0.5191202386574366
GlobalResAllocation-COL-07,GlobalResAllocation-COL-07,7.0,29.0,133.0,291067.0,2652580.0,1.7628115624999998,1.6694984374999995,5.0,133,291067,2652580,1.7833649999999999,0.00024306249999999998,1.0,0.5196523806124739
GlobalResAllocation-COL-10,GlobalResAllocation-COL-10,7.0,29.0,250.0,1688410.0,15821020.0,10.139790624999998,9.9787715625,5.0,250,1688410,15821020,10.595468750000002,0.00023493749999999996,1.0,0.5266630681035095
GlobalResAllocation-COL-11,GlobalResAllocation-COL-11,7.0,29.0,297.0,2705087.0,25497868.0,16.523465625,15.785628125000004,5.0,297,2705087,25497868,17.203937500000002,0.0002495,1.0,0.5324874517719953
GlobalResAllocation-COL-09,GlobalResAllocation-COL-09,7.0,29.0,207.0,1003437.0,9334944.0,5.960734687499999,5.948289375,5.0,207,1003437,9334944,6.4030128125,0.000241125,1.0,0.5376808295872901
PermAdmissibility-COL-20,PermAdmissibility-COL-20,16.0,83.0,168.0,592.0,3456.0,0.00197553125,0.007624000000000001,40.0,168,592,3456,0.00230921875,0.0028775937500000004,1.0,0.5403193515308364
DotAndBoxes-COL-4,DotAndBoxes-COL-4,8.0,44.0,206.0,3104.0,35264.0,0.0273991875,0.19450253125000003,8.0,230,3920,45056,0.038088156250000005,0.08574025000000002,1.2537764350453173,0.5580326594473483
DotAndBoxes-COL-2,DotAndBoxes-COL-2,8.0,44.0,37.0,34.0,296.0,0.00032159374999999994,0.007153343750000001,8.0,54,64,576,0.0007123124999999998,0.0034947187499999996,1.6619718309859155,0.5628182509887205
CSRepetitions-COL-04,CSRepetitions-COL-04,5.0,15.0,117.0,176.0,624.0,0.00055653125,0.0005567812500000001,6.0,117,176,624,0.00058265625,6.362499999999999e-05,1.0,0.5805030034244651
PolyORBLF-COL-S06J06T04,PolyORBLF-COL-S06J06T04,65.0,254.0,506.0,7154.0,59824.0,0.03946984375,0.034131906249999996,81.0,506,7154,59824,0.0415531875,0.0015376562500000002,1.0,0.5854594999439552
AirplaneLD-COL-0200,AirplaneLD-COL-0200,15.0,56.0,1419.0,1608.0,6128.0,0.004570281249999999,0.003562343749999999,20.0,1419,1608,6128,0.004635593750000001,0.00015524999999999995,1.0,0.589089469882111
AirplaneLD-COL-0500,AirplaneLD-COL-0500,15.0,56.0,3519.0,4008.0,15278.0,0.011471156249999998,0.0086246875,20.0,3519,4008,15278,0.011741625,0.00015756250000000007,1.0,0.5921218162337673
AirplaneLD-COL-0100,AirplaneLD-COL-0100,15.0,56.0,719.0,808.0,3078.0,0.002326437500000001,0.00184115625,20.0,719,808,3078,0.00233053125,0.00015046875,1.0,0.595307544071444
PolyORBLF-COL-S06J04T04,PolyORBLF-COL-S06J04T04,65.0,254.0,454.0,6994.0,59152.0,0.03899321875000001,0.03167878125,81.0,454,6994,59152,0.040672968749999996,0.0015505624999999999,1.0,0.5974577095596557
Philosophers-COL-000010,Philosophers-COL-000010,5.0,15.0,50.0,50.0,160.0,0.00018868750000000005,0.00021871874999999995,5.0,50,50,160,0.00017368750000000001,7.300000000000004e-05,1.0,0.6055074020096649
PolyORBLF-COL-S06J06T06,PolyORBLF-COL-S06J06T06,65.0,254.0,700.0,10740.0,89778.0,0.05953524999999999,0.0444451875,81.0,700,10740,89778,0.06169615625,0.0020989374999999997,1.0,0.6135297685201604
Peterson-COL-7,Peterson-COL-7,14.0,42.0,1992.0,3096.0,9584.0,0.011165062500000003,0.15224159375000001,11.0,2048,3208,10032,0.012143093749999999,0.08909209374999998,1.0330188679245282,0.6195291539722696
PolyORBLF-COL-S06J04T06,PolyORBLF-COL-S06J04T06,65.0,254.0,632.0,10500.0,88770.0,0.058117218750000005,0.043399375000000004,81.0,632,10500,88770,0.06085168749999998,0.0021191874999999995,1.0,0.6203012992641903
FamilyReunion-COL-L00010M0001C001P001G001,FamilyReunion-COL-L00010M0001C001P001G001,66.0,198.0,1475.0,1234.0,3799.0,0.00446165625,0.003753656249999999,104.0,1475,1234,3799,0.00451959375,0.00059571875,1.0,0.6226558636692153
AirplaneLD-COL-0050,AirplaneLD-COL-0050,15.0,56.0,369.0,408.0,1553.0,0.00120915625,0.0009840312499999999,20.0,369,408,1553,0.0012222499999999998,0.00015509375,1.0,0.6280100310620957
SharedMemory-COL-000010,SharedMemory-COL-000010,5.0,16.0,131.0,210.0,800.0,0.00068753125,0.0006515312499999999,6.0,141,220,840,0.0007645000000000001,7.80625e-05,1.0586510263929618,0.629218203033839
PolyORBLF-COL-S06J04T08,PolyORBLF-COL-S06J04T08,65.0,254.0,810.0,14014.0,118428.0,0.07786228125,0.05481809374999999,81.0,810,14014,118428,0.08176431249999999,0.0026516875,1.0,0.6362357658395222
AirplaneLD-COL-1000,AirplaneLD-COL-1000,15.0,56.0,7019.0,8008.0,30528.0,0.0242558125,0.017183906249999995,20.0,7019,8008,30528,0.026382312499999998,0.00015421874999999995,1.0,0.6403646561911089
PolyORBLF-COL-S06J06T08,PolyORBLF-COL-S06J06T08,65.0,254.0,894.0,14334.0,119772.0,0.07881434375000002,0.0549780625,81.0,894,14334,119772,0.08330796874999997,0.0026339062499999995,1.0,0.6423524130316624
CSRepetitions-COL-03,CSRepetitions-COL-03,5.0,15.0,58.0,81.0,279.0,0.00027775,0.0002636875,6.0,58,81,279,0.00029643750000000004,6.80625e-05,1.0,0.6732078956481589
AirplaneLD-COL-2000,AirplaneLD-COL-2000,15.0,56.0,14019.0,16008.0,61028.0,0.05219781250000001,0.034653531249999994,20.0,14019,16008,61028,0.05907090624999999,0.00015506249999999998,1.0,0.6819234590138392
AirplaneLD-COL-0020,AirplaneLD-COL-0020,15.0,56.0,159.0,168.0,638.0,0.00053471875,0.00048124999999999996,20.0,159,168,638,0.0005506250000000001,0.00014659375000000002,1.0,0.6862600350650551
PolyORBLF-COL-S04J06T06,PolyORBLF-COL-S04J06T06,65.0,254.0,618.0,3190.0,21570.0,0.015236687499999997,0.011074593749999999,81.0,618,3190,21570,0.016020468749999996,0.002106156250000001,1.0,0.688929772281614
PolyORBLF-COL-S04J06T08,PolyORBLF-COL-S04J06T08,65.0,254.0,792.0,4268.0,28832.0,0.020581656250000004,0.0143174375,81.0,792,4268,28832,0.021847625,0.0026536875000000002,1.0,0.7020615685758315
PolyORBLF-COL-S04J04T06,PolyORBLF-COL-S04J04T06,65.0,254.0,554.0,2998.0,20754.0,0.014550937499999996,0.01030321875,81.0,554,2998,20754,0.01537425,0.002115250000000001,1.0,0.7036851230868079
Referendum-COL-0200,Referendum-COL-0200,3.0,6.0,601.0,401.0,1001.0,0.001094875,0.00042862499999999997,4.0,601,401,1001,0.001049875,2.3468750000000005e-05,1.0,0.7045249425664589
Referendum-COL-0100,Referendum-COL-0100,3.0,6.0,301.0,201.0,501.0,0.00058909375,0.00022231249999999994,4.0,301,201,501,0.0005484374999999999,2.515625e-05,1.0,0.7069131523204313
Referendum-COL-0015,Referendum-COL-0015,3.0,6.0,46.0,31.0,76.0,0.00013159375,5.131250000000001e-05,4.0,46,31,76,0.00010500000000000002,2.4406250000000004e-05,1.0,0.7075004271313856
Sudoku-COL-AN02,Sudoku-COL-AN02,1.0,4.0,20.0,8.0,32.0,6.503125e-05,0.0001275,4.0,20,8,32,7.434375e-05,6.206249999999997e-05,1.0,0.7084888816750526
PolyORBLF-COL-S04J06T10,PolyORBLF-COL-S04J06T10,65.0,254.0,966.0,5354.0,36134.0,0.0254571875,0.017684375000000006,81.0,966,5354,36134,0.027416375000000003,0.0033472812500000004,1.0,0.7130862784582732
PolyORBLF-COL-S04J04T10,PolyORBLF-COL-S04J04T10,65.0,254.0,870.0,5034.0,34774.0,0.02438468750000001,0.016524999999999998,81.0,870,5034,34774,0.026045875000000003,0.003314906250000001,1.0,0.7176975196889489
PolyORBLF-COL-S04J04T08,PolyORBLF-COL-S04J04T08,65.0,254.0,712.0,4012.0,27744.0,0.019556250000000004,0.013263312500000003,81.0,712,4012,27744,0.021183781250000006,0.0026569999999999996,1.0,0.7264198372540767
Referendum-COL-0050,Referendum-COL-0050,3.0,6.0,151.0,101.0,251.0,0.00031350000000000003,0.00012096875,4.0,151,101,251,0.0002909375,2.928125e-05,1.0,0.7370351722649788
Referendum-COL-0010,Referendum-COL-0010,3.0,6.0,31.0,21.0,51.0,9.796875e-05,4.000000000000001e-05,4.0,31,21,51,7.771875000000002e-05,2.44375e-05,1.0,0.7404303510758777
AirplaneLD-COL-4000,AirplaneLD-COL-4000,15.0,56.0,28019.0,32008.0,122028.0,0.12186993749999998,0.070301625,20.0,28019,32008,122028,0.14536525,0.00015665625,1.0,0.7572499508089289
SharedMemory-COL-000005,SharedMemory-COL-000005,5.0,16.0,41.0,55.0,200.0,0.00020646874999999997,0.00021478125,6.0,46,60,220,0.00024737500000000004,8.215625000000001e-05,1.1041666666666667,0.7822700296735907
Referendum-COL-0020,Referendum-COL-0020,3.0,6.0,61.0,41.0,101.0,0.00014862500000000002,6.137499999999999e-05,4.0,61,41,101,0.00013565624999999998,3.2968750000000005e-05,1.0,0.8029761904761904
AirplaneLD-COL-0010,AirplaneLD-COL-0010,15.0,56.0,89.0,88.0,333.0,0.0003091875,0.000278625,20.0,89,88,333,0.0003285,0.00015587500000000003,1.0,0.8240297713981926
PolyORBLF-COL-S02J06T10,PolyORBLF-COL-S02J06T10,65.0,254.0,844.0,1812.0,8302.0,0.00661325,0.005659031250000001,81.0,844,1812,8302,0.007343187499999998,0.0033023437500000006,1.0,0.8674451826142755
