,name,Btransitions,Barcs,pw-Aplaces,pw-Atransitions,pw-Aarcs,pw-unfoldingtime,pw-colorfixedpoint,cfp-Bplaces,vd-Aplaces,vd-Atransitions,vd-Aarcs,vd-unfoldingtime,vd-colorfixedpoint,size_ratio,unfolding_ratio
BridgeAndVehicles-COL-V50P20N50,BridgeAndVehicles-COL-V50P20N50,11.0,56.0,168.0,5408.0,42330.0,0.019409531249999997,6.9856921875,15.0,168.0,5408.0,42330.0,0.0215975625,0.01570203125,1.0,0.0053246327102093515
BridgeAndVehicles-COL-V50P50N50,BridgeAndVehicles-COL-V50P50N50,11.0,56.0,168.0,5408.0,42330.0,0.0194795625,7.033726249999999,15.0,168.0,5408.0,42330.0,0.0215180625,0.0162796875,1.0,0.0053589461309938215
TokenRing-COL-030,TokenRing-COL-030,2.0,4.0,961.0,27931.0,111724.0,0.10351046875000001,17.465496875,1.0,961.0,27931.0,111724.0,0.10881978124999998,0.0003585,1.0,0.006214254403441814
BridgeAndVehicles-COL-V50P50N20,BridgeAndVehicles-COL-V50P50N20,11.0,56.0,138.0,2348.0,18090.0,0.00849403125,3.0174653124999993,15.0,138.0,2348.0,18090.0,0.009095656249999999,0.013267437500000001,1.0,0.0073904144800194015
BridgeAndVehicles-COL-V50P20N20,BridgeAndVehicles-COL-V50P20N20,11.0,56.0,138.0,2348.0,18090.0,0.00847684375,2.9001146875,15.0,138.0,2348.0,18090.0,0.009178000000000002,0.013316906250000003,1.0,0.007733951642337543
Philosophers-COL-002000,Philosophers-COL-002000,5.0,15.0,10000.0,10000.0,32000.0,0.04400174999999999,3.6998387500000005,5.0,10000.0,10000.0,32000.0,0.033675625,6.459374999999998e-05,1.0,0.009012194496533706
Philosophers-COL-000005,Philosophers-COL-000005,5.0,15.0,25.0,25.0,80.0,0.014671562499999999,0.00010171874999999999,5.0,25.0,25.0,80.0,0.000102375,6.546874999999998e-05,1.0,0.011361304720303757
BridgeAndVehicles-COL-V50P50N10,BridgeAndVehicles-COL-V50P50N10,11.0,56.0,128.0,1328.0,10010.0,0.0048873125,1.5053087500000002,15.0,128.0,1328.0,10010.0,0.00513171875,0.012451531249999996,1.0,0.011643024661905442
BridgeAndVehicles-COL-V50P20N10,BridgeAndVehicles-COL-V50P20N10,11.0,56.0,128.0,1328.0,10010.0,0.00484528125,1.4916471875000001,15.0,128.0,1328.0,10010.0,0.005164000000000002,0.01248565625,1.0,0.01179401608665797
TokenRing-COL-020,TokenRing-COL-020,2.0,4.0,441.0,8421.0,33684.0,0.03107378125,2.5816690625,1.0,441.0,8421.0,33684.0,0.03275640625,0.00035121874999999997,1.0,0.012671597237055871
SharedMemory-COL-000200,SharedMemory-COL-000200,5.0,16.0,40601.0,80200.0,320000.0,0.29320303124999986,21.669275,6.0,40801.0,80400.0,320800.0,0.3334515624999999,8.268750000000001e-05,1.0033112308672942,0.015186549055412614
Philosophers-COL-001000,Philosophers-COL-001000,5.0,15.0,5000.0,5000.0,16000.0,0.0188914375,0.9284790624999999,5.0,5000.0,5000.0,16000.0,0.014725624999999999,6.665625e-05,1.0,0.015614040388633591
TokenRing-COL-015,TokenRing-COL-015,2.0,4.0,256.0,3616.0,14464.0,0.0128446875,0.6840221562500001,1.0,256.0,3616.0,14464.0,0.013365374999999999,0.00033446875,1.0,0.019659198701832338
SafeBus-COL-50,SafeBus-COL-50,14.0,68.0,5556.0,140151.0,1082904.0,0.9714594374999999,64.108946875,20.0,5606.0,140251.0,1083354.0,1.5381015625000003,0.005137812499999999,1.0010294632378678,0.023712811004739993
FamilyReunion-COL-L00200M0020C010P010G005,FamilyReunion-COL-L00200M0020C010P010G005,66.0,198.0,143908.0,134279.0,411469.0,0.6167949062500001,24.681615625,104.0,143908.0,134279.0,411469.0,0.67252771875,0.0006001562499999999,1.0,0.02660751647493881
Sudoku-COL-BN16,Sudoku-COL-BN16,1.0,5.0,5120.0,4096.0,20480.0,0.0206275,17.69588125,5.0,5120.0,4096.0,20480.0,0.47285271875,0.00866334375,1.0,0.02717894757340382
Philosophers-COL-000500,Philosophers-COL-000500,5.0,15.0,2500.0,2500.0,8000.0,0.010873562500000001,0.2343076875,5.0,2500.0,2500.0,8000.0,0.007046093750000001,7.45e-05,1.0,0.02904216268576819
Sudoku-COL-AN16,Sudoku-COL-AN16,1.0,4.0,4864.0,4096.0,16384.0,0.019016437499999997,0.6580675937500001,4.0,4864.0,4096.0,16384.0,0.019815031250000004,6.93125e-05,1.0,0.02936761588261132
BridgeAndVehicles-COL-V20P20N50,BridgeAndVehicles-COL-V20P20N50,11.0,56.0,108.0,2228.0,17190.0,0.00791678125,0.57718315625,15.0,108.0,2228.0,17190.0,0.00862265625,0.00912128125,1.0,0.03032633634489151
BridgeAndVehicles-COL-V20P10N50,BridgeAndVehicles-COL-V20P10N50,11.0,56.0,108.0,2228.0,17190.0,0.00796309375,0.5592271875,15.0,108.0,2228.0,17190.0,0.008651500000000001,0.0091296875,1.0,0.03134959834081255
Sudoku-COL-AN15,Sudoku-COL-AN15,1.0,4.0,4050.0,3375.0,13500.0,0.016349375,0.4761996562500001,4.0,4050.0,3375.0,13500.0,0.01606628125,6.087499999999998e-05,1.0,0.03274223524320453
Sudoku-COL-AN14,Sudoku-COL-AN14,1.0,4.0,3332.0,2744.0,10976.0,0.012611187500000004,0.34107609375,4.0,3332.0,2744.0,10976.0,0.013013187499999997,6.659375e-05,1.0,0.03698120329284529
BridgeAndVehicles-COL-V20P20N20,BridgeAndVehicles-COL-V20P20N20,11.0,56.0,78.0,968.0,7350.0,0.003616468750000001,0.26887912499999994,15.0,78.0,968.0,7350.0,0.0038437812499999995,0.006686781250000001,1.0,0.03864489093229605
Sudoku-COL-BN09,Sudoku-COL-BN09,1.0,5.0,1053.0,729.0,3645.0,0.00388359375,0.59423965625,5.0,1053.0,729.0,3645.0,0.02088653125,0.0023268437499999995,1.0,0.03881035388609287
TokenRing-COL-010,TokenRing-COL-010,2.0,4.0,121.0,1111.0,4444.0,0.004001531250000001,0.1105124375,1.0,121.0,1111.0,4444.0,0.0041966875,0.00032171875,1.0,0.039457249620474796
Sudoku-COL-AN13,Sudoku-COL-AN13,1.0,4.0,2704.0,2197.0,8788.0,0.024312218749999996,0.23849753124999998,4.0,2704.0,2197.0,8788.0,0.01048871875,6.031249999999999e-05,1.0,0.04013942119727294
Sudoku-COL-AN08,Sudoku-COL-AN08,1.0,4.0,704.0,512.0,2048.0,0.03362128125,0.023545718749999996,4.0,704.0,512.0,2048.0,0.00249846875,7.325e-05,1.0,0.04498607150978712
BridgeAndVehicles-COL-V20P10N20,BridgeAndVehicles-COL-V20P10N20,11.0,56.0,78.0,968.0,7350.0,0.0036031250000000004,0.22887065625000008,15.0,78.0,968.0,7350.0,0.0038714687500000003,0.006736343749999998,1.0,0.04563014565755464
SafeBus-COL-03,SafeBus-COL-03,14.0,68.0,57.0,91.0,541.0,0.0004151250000000001,0.021215093750000004,20.0,60.0,97.0,568.0,0.0005082499999999999,0.0005190937500000001,1.0608108108108107,0.04749576330567623
Sudoku-COL-AN12,Sudoku-COL-AN12,1.0,4.0,2160.0,1728.0,6912.0,0.010327343749999999,0.16156931250000003,4.0,2160.0,1728.0,6912.0,0.008260875000000003,6.90625e-05,1.0,0.04845898507697122
Sudoku-COL-AN11,Sudoku-COL-AN11,1.0,4.0,1694.0,1331.0,5324.0,0.006230312500000001,0.10706646874999999,4.0,1694.0,1331.0,5324.0,0.0063367812499999995,7.665625000000001e-05,1.0,0.05660741134250008
Philosophers-COL-000200,Philosophers-COL-000200,5.0,15.0,1000.0,1000.0,3200.0,0.00579628125,0.038443375,5.0,1000.0,1000.0,3200.0,0.0027684999999999997,6.609375e-05,1.0,0.06407359347418075
BridgeAndVehicles-COL-V20P20N10,BridgeAndVehicles-COL-V20P20N10,11.0,56.0,68.0,548.0,4070.0,0.0020740937500000004,0.1207573125,15.0,68.0,548.0,4070.0,0.00222828125,0.005906031249999999,1.0,0.06622339309088549
Sudoku-COL-AN10,Sudoku-COL-AN10,1.0,4.0,1300.0,1000.0,4000.0,0.004767031250000001,0.06728487500000001,4.0,1300.0,1000.0,4000.0,0.00485890625,6.703124999999999e-05,1.0,0.06836651181591744
BridgeAndVehicles-COL-V20P10N10,BridgeAndVehicles-COL-V20P10N10,11.0,56.0,68.0,548.0,4070.0,0.0020677499999999997,0.12175215624999998,15.0,68.0,548.0,4070.0,0.0025767187499999996,0.005901812500000001,1.0,0.06847470254808082
SafeBus-COL-20,SafeBus-COL-20,14.0,68.0,1026.0,10461.0,77364.0,0.041328593749999996,0.9127322499999998,20.0,1046.0,10501.0,77544.0,0.0684133125,0.002280875,1.0052232958997127,0.07409819610888943
PhilosophersDyn-COL-80,PhilosophersDyn-COL-80,7.0,33.0,6960.0,1043280.0,8780720.0,5.608830312500001,80.72085312499999,8.0,6960.0,1043280.0,8780720.0,6.419124687499999,0.00020328125,1.0,0.07435829384683651
DatabaseWithMutex-COL-04,DatabaseWithMutex-COL-04,8.0,22.0,140.0,128.0,416.0,0.0005327187499999999,0.009141312500000002,11.0,140.0,128.0,416.0,0.0005697812499999999,0.00016371875000000002,1.0,0.07582154543898127
Philosophers-COL-000100,Philosophers-COL-000100,5.0,15.0,500.0,500.0,1600.0,0.009134062500000002,0.010185687499999997,5.0,500.0,500.0,1600.0,0.0014042500000000003,7.015625e-05,1.0,0.0763160108179454
Sudoku-COL-AN09,Sudoku-COL-AN09,1.0,4.0,972.0,729.0,2916.0,0.0034134999999999994,0.0411890625,4.0,972.0,729.0,2916.0,0.00353203125,6.98125e-05,1.0,0.08075418873074838
Philosophers-COL-000050,Philosophers-COL-000050,5.0,15.0,250.0,250.0,800.0,0.006941468749999999,0.00282896875,5.0,250.0,250.0,800.0,0.0007226874999999999,7.15625e-05,1.0,0.08129113972634286
FamilyReunion-COL-L00100M0010C005P005G002,FamilyReunion-COL-L00100M0010C005P005G002,66.0,198.0,40605.0,36871.0,112728.0,0.15531796875,1.7721587499999998,104.0,40605.0,36871.0,112728.0,0.15818928124999995,0.0005970937499999998,1.0,0.0823804373123508
Peterson-COL-7,Peterson-COL-7,14.0,42.0,1992.0,3096.0,9584.0,0.011165062500000003,0.15224159375000001,11.0,2048.0,3208.0,10032.0,0.01188946875,0.00259853125,1.0330188679245282,0.08866223893495771
SharedMemory-COL-000100,SharedMemory-COL-000100,5.0,16.0,10301.0,20100.0,80000.0,0.0660503125,0.76765875,6.0,10401.0,20200.0,80400.0,0.07455190625,8.543750000000001e-05,1.0065787309627974,0.08952444816443385
SafeBus-COL-15,SafeBus-COL-15,14.0,68.0,621.0,4771.0,34549.0,0.018245499999999994,0.27553825,20.0,636.0,4801.0,34684.0,0.027268374999999997,0.0017268125,1.008345697329377,0.09869568177273251
PhilosophersDyn-COL-50,PhilosophersDyn-COL-50,7.0,33.0,2850.0,257550.0,2154950.0,1.4026699999999999,13.510821875000005,8.0,2850.0,257550.0,2154950.0,1.585606875,0.00021043749999999999,1.0,0.10633440684393705
QuasiCertifProtocol-COL-32,QuasiCertifProtocol-COL-32,26.0,77.0,3806.0,506.0,8173.0,0.007804625000000001,0.1016343125,30.0,3806.0,506.0,8173.0,0.007966,0.00461653125,1.0,0.11497307573915364
Sudoku-COL-AN07,Sudoku-COL-AN07,1.0,4.0,490.0,343.0,1372.0,0.0016579375,0.012823218749999999,4.0,490.0,343.0,1372.0,0.00171978125,7.159374999999998e-05,1.0,0.12370386515234238
PhilosophersDyn-COL-03,PhilosophersDyn-COL-03,7.0,33.0,30.0,84.0,564.0,0.00042784374999999995,0.0046932812499999995,8.0,30.0,84.0,564.0,0.0004782812499999999,0.00020365625,1.0,0.13316165881520173
DotAndBoxes-COL-5,DotAndBoxes-COL-5,8.0,44.0,324.0,8760.0,101600.0,0.07907075000000001,0.699449875,8.0,356.0,10432.0,121600.0,0.0937808125,0.012176156249999997,1.1875825627476881,0.13610040035869314
Peterson-COL-6,Peterson-COL-6,14.0,42.0,1330.0,2030.0,6272.0,0.007301625,0.06741290625,11.0,1372.0,2114.0,6608.0,0.007929499999999997,0.0024024062499999996,1.0375,0.13828509765294145
TokenRing-COL-005,TokenRing-COL-005,2.0,4.0,36.0,156.0,624.0,0.00062840625,0.006435312499999999,1.0,36.0,156.0,624.0,0.0006624687500000001,0.00032721875000000004,1.0,0.14010856533607036
QuasiCertifProtocol-COL-02,QuasiCertifProtocol-COL-02,26.0,77.0,86.0,56.0,223.0,0.0002615,0.00380740625,30.0,86.0,56.0,223.0,0.00029406249999999994,0.0002938124999999999,1.0,0.14447985868438226
QuasiCertifProtocol-COL-28,QuasiCertifProtocol-COL-28,26.0,77.0,2998.0,446.0,6489.0,0.006157187499999999,0.06158828124999998,30.0,2998.0,446.0,6489.0,0.006349000000000001,0.003643812500000001,1.0,0.14750525288822366
Sudoku-COL-AN06,Sudoku-COL-AN06,1.0,4.0,324.0,216.0,864.0,0.001089375,0.006440250000000001,4.0,324.0,216.0,864.0,0.00112040625,7.265625e-05,1.0,0.15844912595248767
Sudoku-COL-BN04,Sudoku-COL-BN04,1.0,5.0,128.0,64.0,320.0,0.00042068749999999995,0.0062251875,5.0,128.0,64.0,320.0,0.0006158437500000001,0.0004451562499999999,1.0,0.159647901894032
QuasiCertifProtocol-COL-06,QuasiCertifProtocol-COL-06,26.0,77.0,270.0,116.0,659.0,0.0006506874999999998,0.0077789999999999995,30.0,270.0,116.0,659.0,0.0006852187499999998,0.0006719375,1.0,0.16099721964782204
DatabaseWithMutex-COL-40,DatabaseWithMutex-COL-40,8.0,22.0,12920.0,12800.0,156800.0,0.12171128124999997,0.63164271875,11.0,12920.0,12800.0,156800.0,0.13247578125,0.000331875,1.0,0.1762885127708886
PhilosophersDyn-COL-20,PhilosophersDyn-COL-20,7.0,33.0,540.0,17220.0,140780.0,0.0813515625,0.3821262187500001,8.0,540.0,17220.0,140780.0,0.08326762500000001,0.00021415625000000002,1.0,0.18012035231732051
NeoElection-COL-8,NeoElection-COL-8,22.0,98.0,576.0,893.0,5258.0,0.005803250000000002,0.05481793750000001,18.0,823.0,1280.0,7712.0,0.009072843749999998,0.0020939687500000003,1.4315861130020422,0.18420642947649277
NeoElection-COL-7,NeoElection-COL-7,22.0,98.0,442.0,610.0,3548.0,0.0040194375,0.04151749999999999,18.0,595.0,868.0,5152.0,0.006357843750000001,0.00203478125,1.3906844106463878,0.18430367654829669
SafeBus-COL-10,SafeBus-COL-10,14.0,68.0,316.0,1631.0,11384.0,0.006160906250000001,0.04511671875000001,20.0,326.0,1651.0,11474.0,0.00834040625,0.0012518124999999999,1.0154083204930662,0.18706441162202808
QuasiCertifProtocol-COL-22,QuasiCertifProtocol-COL-22,26.0,77.0,1966.0,356.0,4323.0,0.0041192812500000005,0.029264749999999992,30.0,1966.0,356.0,4323.0,0.00415340625,0.00251253125,1.0,0.1996744326675647
DotAndBoxes-COL-4,DotAndBoxes-COL-4,8.0,44.0,206.0,3104.0,35264.0,0.0273991875,0.19450253125000003,8.0,230.0,3926.0,45080.0,0.03554365625,0.0091299375,1.2555891238670696,0.2013215309987318
Sudoku-COL-AN05,Sudoku-COL-AN05,1.0,4.0,200.0,125.0,500.0,0.0006748437499999999,0.002939718750000001,4.0,200.0,125.0,500.0,0.0006691874999999998,6.70625e-05,1.0,0.20368993481230427
BridgeAndVehicles-COL-V10P10N10,BridgeAndVehicles-COL-V10P10N10,11.0,56.0,48.0,288.0,2090.0,0.0010935937500000002,0.022752187499999996,15.0,48.0,288.0,2090.0,0.0011921562499999996,0.0037215,1.0,0.20605977210329396
FamilyReunion-COL-L00050M0005C002P002G001,FamilyReunion-COL-L00050M0005C002P002G001,66.0,198.0,12194.0,10560.0,32238.0,0.03820984375000001,0.15639265624999998,104.0,12194.0,10560.0,32238.0,0.040098875,0.0006014375,1.0,0.20914588712889098
Peterson-COL-5,Peterson-COL-5,14.0,42.0,834.0,1242.0,3828.0,0.0044547812499999995,0.027798999999999994,11.0,864.0,1302.0,4068.0,0.004926562500000001,0.0021322187500000004,1.0433526011560694,0.2188512780962698
Peterson-COL-3,Peterson-COL-3,14.0,42.0,244.0,332.0,1016.0,0.0012738125,0.011067781250000004,11.0,256.0,356.0,1112.0,0.0014731562499999999,0.0014374062499999997,1.0625,0.23583360131263423
CSRepetitions-COL-10,CSRepetitions-COL-10,5.0,15.0,1311.0,2300.0,8700.0,0.0068555937500000014,0.02305196875,6.0,1311.0,2300.0,8700.0,0.00732871875,7.681249999999999e-05,1.0,0.24761400231128833
SafeBus-COL-06,SafeBus-COL-06,14.0,68.0,144.0,451.0,2968.0,0.0017715625000000006,0.01057021875,20.0,150.0,463.0,3022.0,0.0022234687499999998,0.0008660625000000001,1.030252100840336,0.2503310654610735
QuasiCertifProtocol-COL-18,QuasiCertifProtocol-COL-18,26.0,77.0,1398.0,296.0,3119.0,0.0030074374999999997,0.01657675,30.0,1398.0,296.0,3119.0,0.003021125000000001,0.0019404687500000001,1.0,0.25334692848503415
SharedMemory-COL-000050,SharedMemory-COL-000050,5.0,16.0,2651.0,5050.0,20000.0,0.015230312500000004,0.049159343749999994,6.0,2701.0,5100.0,20200.0,0.01685984375,8.7e-05,1.0129853265809634,0.2631920208457395
PhilosophersDyn-COL-10,PhilosophersDyn-COL-10,7.0,33.0,170.0,2310.0,18190.0,0.010646906250000001,0.031090375,8.0,170.0,2310.0,18190.0,0.010884906250000001,0.00020825,1.0,0.26578531034529235
NeoElection-COL-6,NeoElection-COL-6,22.0,98.0,326.0,394.0,2253.0,0.002620125,0.01893,18.0,415.0,558.0,3246.0,0.00403909375,0.0017773750000000003,1.351388888888889,0.26990417688992524
Sudoku-COL-AN04,Sudoku-COL-AN04,1.0,4.0,112.0,64.0,256.0,0.00035478125,0.0011852812499999997,4.0,112.0,64.0,256.0,0.00035959375,6.221874999999998e-05,1.0,0.2738931049876223
Peterson-COL-2,Peterson-COL-2,14.0,42.0,102.0,126.0,384.0,0.0005029374999999999,0.006497062500000003,11.0,108.0,138.0,432.0,0.0006859999999999999,0.0013531875000000002,1.0789473684210527,0.2913124999999999
DrinkVendingMachine-COL-10,DrinkVendingMachine-COL-10,7.0,28.0,120.0,111160.0,1026520.0,0.541751125,1.3065103125000002,6.0,120.0,111160.0,1026520.0,0.5530523125,0.00021424999999999995,1.0,0.299344319626319
DatabaseWithMutex-COL-20,DatabaseWithMutex-COL-20,8.0,22.0,3260.0,3200.0,23200.0,0.019365093750000003,0.04755196875,11.0,3260.0,3200.0,23200.0,0.01992803125,0.00024596874999999993,1.0,0.301477668718647
PolyORBNT-COL-S05J80,PolyORBNT-COL-S05J80,38.0,140.0,1189.0,2350.0,14464.0,0.011094000000000001,0.024699531249999993,48.0,1189.0,2350.0,14464.0,0.011372593750000002,0.00052334375,1.0,0.3323488095352426
PolyORBNT-COL-S05J20,PolyORBNT-COL-S05J20,38.0,140.0,349.0,1210.0,8824.0,0.0062901875,0.014549656249999997,48.0,349.0,1210.0,8824.0,0.00644821875,0.0005163437500000001,1.0,0.334194564198688
Peterson-COL-4,Peterson-COL-4,14.0,42.0,480.0,690.0,2120.0,0.0025315000000000003,0.010979375,11.0,500.0,730.0,2280.0,0.0028897499999999995,0.0016968749999999998,1.0512820512820513,0.3394765327930278
NeoElection-COL-5,NeoElection-COL-5,22.0,98.0,228.0,236.0,1316.0,0.0015403749999999996,0.010184531249999995,18.0,277.0,335.0,1895.0,0.00247065625,0.00151165625,1.3189655172413792,0.33964557285905816
Referendum-COL-0500,Referendum-COL-0500,3.0,6.0,1501.0,1001.0,2501.0,0.0065584375,0.001049375,4.0,1501.0,1001.0,2501.0,0.00261659375,3.1843750000000005e-05,1.0,0.348120764017252
DotAndBoxes-COL-3,DotAndBoxes-COL-3,8.0,44.0,116.0,752.0,8128.0,0.006489281250000002,0.03884171875,8.0,132.0,1076.0,11984.0,0.009663093749999997,0.006445468750000001,1.391705069124424,0.35535422779113635
PermAdmissibility-COL-50,PermAdmissibility-COL-50,16.0,83.0,168.0,592.0,3456.0,0.00197371875,0.008196437499999999,40.0,168.0,592.0,3456.0,0.0022141249999999995,0.00142284375,1.0,0.35761188526479126
DrinkVendingMachine-COL-16,DrinkVendingMachine-COL-16,7.0,28.0,192.0,1118560.0,10642624.0,5.7800924999999985,11.357031250000002,6.0,192.0,1118560.0,10642624.0,6.442715937500001,0.00021774999999999998,1.0,0.3759635386597474
PolyORBNT-COL-S05J60,PolyORBNT-COL-S05J60,38.0,140.0,909.0,1970.0,12584.0,0.00950403125,0.017828999999999998,48.0,909.0,1970.0,12584.0,0.009845156249999999,0.00051978125,1.0,0.37920922144337726
PermAdmissibility-COL-20,PermAdmissibility-COL-20,16.0,83.0,168.0,592.0,3456.0,0.00197553125,0.007624000000000001,40.0,168.0,592.0,3456.0,0.0022097500000000008,0.0014884062500000004,1.0,0.3852434200888716
CSRepetitions-COL-07,CSRepetitions-COL-07,5.0,15.0,498.0,833.0,3087.0,0.0024848125,0.004583874999999999,6.0,498.0,833.0,3087.0,0.0026555624999999995,7.006249999999999e-05,1.0,0.38559138453920894
PolyORBNT-COL-S10J80,PolyORBNT-COL-S10J80,38.0,140.0,1614.0,13500.0,119759.0,0.07574143749999998,0.1253944375,48.0,1614.0,13500.0,119759.0,0.078716375,0.0005183125000000001,1.0,0.39393612651149384
Philosophers-COL-000020,Philosophers-COL-000020,5.0,15.0,100.0,100.0,320.0,0.00035218749999999996,0.00062909375,5.0,100.0,100.0,320.0,0.00031900000000000006,6.98125e-05,1.0,0.39622941944524065
Sudoku-COL-AN03,Sudoku-COL-AN03,1.0,4.0,54.0,27.0,108.0,0.00016675000000000001,0.0004190624999999999,4.0,54.0,27.0,108.0,0.00017162499999999998,6.103124999999999e-05,1.0,0.39715139229702334
PolyORBNT-COL-S10J60,PolyORBNT-COL-S10J60,38.0,140.0,1234.0,12920.0,116879.0,0.07372068749999999,0.11372568749999998,48.0,1234.0,12920.0,116879.0,0.07611975000000001,0.0005219374999999999,1.0,0.40887260423147703
DotAndBoxes-COL-2,DotAndBoxes-COL-2,8.0,44.0,37.0,34.0,296.0,0.00032159374999999994,0.007153343750000001,8.0,54.0,64.0,576.0,0.0006908124999999998,0.002399,1.6619718309859155,0.41335629896571036
PolyORBNT-COL-S05J40,PolyORBNT-COL-S05J40,38.0,140.0,629.0,1590.0,10704.0,0.007856906250000002,0.01254846875,48.0,629.0,1590.0,10704.0,0.0080789375,0.00052353125,1.0,0.4215785669217056
PolyORBNT-COL-S10J40,PolyORBNT-COL-S10J40,38.0,140.0,854.0,12340.0,113999.0,0.0712329375,0.09746800000000003,48.0,854.0,12340.0,113999.0,0.07296609375000002,0.00052746875,1.0,0.4356440668861132
Referendum-COL-1000,Referendum-COL-1000,3.0,6.0,3001.0,2001.0,5001.0,0.00982853125,0.00218803125,4.0,3001.0,2001.0,5001.0,0.0052943437500000004,3.309375e-05,1.0,0.44334122175122886
PolyORBNT-COL-S10J30,PolyORBNT-COL-S10J30,38.0,140.0,664.0,12050.0,112559.0,0.06966665625,0.09304503125,48.0,664.0,12050.0,112559.0,0.07207165625,0.0005199062500000001,1.0,0.44613612958810966
PolyORBNT-COL-S05J30,PolyORBNT-COL-S05J30,38.0,140.0,489.0,1400.0,9764.0,0.0070089687500000004,0.010287812500000002,48.0,489.0,1400.0,9764.0,0.007201843750000002,0.000516875,1.0,0.44625174120184935
PolyORBNT-COL-S10J20,PolyORBNT-COL-S10J20,38.0,140.0,474.0,11760.0,111119.0,0.06855446875000001,0.09006212499999999,48.0,474.0,11760.0,111119.0,0.0706964375,0.0005205937500000001,1.0,0.4489885299280045
FamilyReunion-COL-L00020M0002C001P001G001,FamilyReunion-COL-L00020M0002C001P001G001,66.0,198.0,3271.0,2753.0,8446.0,0.0097484375,0.0128013125,104.0,3271.0,2753.0,8446.0,0.00997640625,0.0005941562500000001,1.0,0.4687662834399494
DatabaseWithMutex-COL-10,DatabaseWithMutex-COL-10,8.0,22.0,830.0,800.0,3800.0,0.0037016562499999997,0.0047678125,11.0,830.0,800.0,3800.0,0.00379815625,0.00019925,1.0,0.47197839297771776
QuasiCertifProtocol-COL-10,QuasiCertifProtocol-COL-10,26.0,77.0,550.0,176.0,1287.0,0.0012706249999999998,0.00339521875,30.0,550.0,176.0,1287.0,0.00126746875,0.0010100625,1.0,0.4881284869430101
DrinkVendingMachine-COL-02,DrinkVendingMachine-COL-02,7.0,28.0,24.0,72.0,440.0,0.00033384375,0.0008339374999999998,6.0,24.0,72.0,440.0,0.00035278124999999996,0.0002246875,1.0,0.49450078942438924
CSRepetitions-COL-05,CSRepetitions-COL-05,5.0,15.0,206.0,325.0,1175.0,0.0009953437500000001,0.0012045312500000003,6.0,206.0,325.0,1175.0,0.00105828125,6.346875e-05,1.0,0.5099153360986418
GlobalResAllocation-COL-03,GlobalResAllocation-COL-03,7.0,29.0,33.0,4791.0,38652.0,0.025144062499999998,0.026438593749999992,5.0,33.0,4791.0,38652.0,0.026079500000000005,0.0002442812500000001,1.0,0.5103223285442965
